DOI,title,authors,abstract,cite,JEL,url,vol,journal
10.1257/jep.34.3.174,Urban-Rural Gaps in the Developing World: Does Internal Migration Offer Opportunities?,['\n         David Lagakos    '],"
Abstract
					This article provides an overview of the growing literature on urban-rural gaps in the developing world. I begin with recent evidence on the size of the gaps as measured by consumption, income, and wages, and argue that the gaps are real rather than just nominal. I then discuss the role of sorting more able workers into urban areas and review an array of recent evidence on outcomes from rural-urban migration. Overall, migrants do experience substantial gains on average, though smaller than suggested by the cross-sectional gaps. I conclude that future work should help further explore the frictions—in particular, information, financial, and in land markets—that hold back rural-urban migration and may help explain the persistence of urban-rural gaps.				","Lagakos, David. 2020. ""Urban-Rural Gaps in the Developing World: Does Internal Migration Offer Opportunities?"" Journal of Economic Perspectives, 34 (3): 174-92. DOI: 10.1257/jep.34.3.174","[('I12', 'Health Behavior'), ('I31', 'General Welfare; Well-Being'), ('O15', 'Economic Development: Human Resources; Human Development; Income Distribution; Migration'), ('O18', 'Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure'), ('R12', 'Size and Spatial Distributions of Regional Economic Activity'), ('R23', 'Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.3.174,"Summer 2020 (Vol. 34, No.3 )",JEP 
10.1257/jep.34.3.193,"How You Can Work to Increase the Presence and Improve the Experience of Black, Latinx, and Native American People in the Economics Profession","['\n         Amanda Bayer    ', '\n         Gary A. Hoover    ', '\n         Ebonya Washington    ']","
Abstract
					Recently in economics there has been discussion of how to increase diversity in the profession and how to improve the work life of diverse peoples. We conducted surveys and interviews with Black, Latinx and Native American people. These groups have long been underrepresented in the economics profession. Participants were at various stages along the economics career trajectory, or on the trajectory no longer, and used their lived experience to reflect on what helps and hurts underrepresented minorities in economics. We heard a few consistent themes: bias, hostile climate, and the lack of information and good mentoring among them. Respondents' insights and experience point toward action steps that you can take today to increase the presence and improve the work life of underrepresented minorities in the economics profession.				","Bayer, Amanda, Gary A. Hoover, and Ebonya Washington. 2020. ""How You Can Work to Increase the Presence and Improve the Experience of Black, Latinx, and Native American People in the Economics Profession."" Journal of Economic Perspectives, 34 (3): 193-219. DOI: 10.1257/jep.34.3.193","[('A11', 'Role of Economics; Role of Economists; Market for Economists'), ('J15', 'Economics of Minorities, Races, Indigenous Peoples, and Immigrants; Non-labor Discrimination'), ('J44', 'Professional Labor Markets; Occupational Licensing')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.3.193,"Summer 2020 (Vol. 34, No.3 )",JEP 
10.1257/jep.34.3.220,Facts and Myths about Misperceptions,['\n         Brendan Nyhan    '],"
Abstract
					Misperceptions threaten to warp mass opinion and public policy on controversial issues in politics, science, and health. What explains the prevalence and persistence of 
these false and unsupported beliefs, which seem to be genuinely held by many people? Though limits on cognitive resources and attention play an important role, many 
of the most destructive misperceptions arise in domains where individuals have weak incentives to hold accurate beliefs and strong directional motivations to endorse 
beliefs that are consistent with a group identity such as partisanship. These tendencies are often exploited by elites who frequently create and amplify misperceptions to 
influence elections and public policy. Though evidence is lacking for claims of a ""post-truth"" era, changes in the speed with which false information travels and the extent 
to which it can find receptive audiences require new approaches to counter misinformation. Reducing the propagation and influence of false claims will require further 
efforts to inoculate people in advance of exposure (for example, media literacy), debunk false claims that are already salient or widespread (for example, fact-checking), 
reduce the prevalence of low-quality information (for example, changing social media algorithms), and discourage elites from promoting false information (for example, 
strengthening reputational sanctions).				","Nyhan, Brendan. 2020. ""Facts and Myths about Misperceptions."" Journal of Economic Perspectives, 34 (3): 220-36. DOI: 10.1257/jep.34.3.220","[('D72', 'Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior'), ('D83', 'Search; Learning; Information and Knowledge; Communication; Belief; Unawareness')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.3.220,"Summer 2020 (Vol. 34, No.3 )",JEP 
10.1257/jep.34.3.237,Venture Capital's Role in Financing Innovation: What We Know and How Much We Still Need to Learn,"['\n         Josh Lerner    ', '\n         Ramana Nanda    ']","
Abstract
					Venture capital is associated with some of the most high-growth and influential firms in the world. Academics and practitioners have effectively articulated the strengths of 
the venture model. At the same time, venture capital financing also has real limitations in its ability to advance substantial technological change. Three issues are 
particularly concerning to us: 1) the very narrow band of technological innovations that fit the requirements of institutional venture capital investors; 2) the relatively small 
number of venture capital investors who hold and shape the direction of a substantial fraction of capital that is deployed into financing radical technological change; and 3) 
the relaxation in recent years of the intense emphasis on corporate governance by venture capital firms. While our ability to assess the social welfare impact of venture 
capital remains nascent, we hope that this article will stimulate discussion of and research into these questions.				","Lerner, Josh, and Ramana Nanda. 2020. ""Venture Capital's Role in Financing Innovation: What We Know and How Much We Still Need to Learn."" Journal of Economic Perspectives, 34 (3): 237-61. DOI: 10.1257/jep.34.3.237","[('D22', 'Firm Behavior: Empirical Analysis'), ('G24', 'Investment Banking; Venture Capital; Brokerage; Ratings and Ratings Agencies'), ('G32', 'Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill'), ('O31', 'Innovation and Invention: Processes and Incentives')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.3.237,"Summer 2020 (Vol. 34, No.3 )",JEP 
10.1257/jep.34.3.262,Recommendations for Further Reading,['\n         Timothy Taylor    '],N\A,"Taylor, Timothy. 2020. ""Recommendations for Further Reading."" Journal of Economic Perspectives, 34 (3): 262-69. DOI: 10.1257/jep.34.3.262","[('Y50', 'Further Reading (unclassified)')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.3.262,"Summer 2020 (Vol. 34, No.3 )",JEP 
10.1257/jep.34.4.3,The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts,"['\n         Emmanuel Saez    ', '\n         Gabriel Zucman    ']","
Abstract
					This paper studies inequality in America through the lens of distributional macroeconomic accounts—comprehensive distributions of the aggregate amount of income and wealth recorded in the 
official macroeconomic accounts of the United States. We use these distributional macroeconomic accounts to quantify the rise of income and wealth concentration since the late 1970s, the 
change in tax progressivity, and the direct redistributive effects of government intervention in the economy. Between 1978 and 2018, the share of pre-tax income earned by the top 1 percent rose 
from 10 percent to about 19 percent, and the share of wealth owned by the top 0.1 percent rose from 7 percent to about 18 percent. In 2018, the tax system was regressive at the top-end; the top 
400 wealthiest Americans paid a lower average tax rate than the macroeconomic tax rate of 29 percent. We confront our methods and findings with those of other studies, pinpoint the areas 
where more research is needed, and describe how additional data collection could improve inequality measurement.				","Saez, Emmanuel, and Gabriel Zucman. 2020. ""The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts."" Journal of Economic Perspectives, 34 (4): 3-26. DOI: 10.1257/jep.34.4.3","[('D31', 'Personal Income, Wealth, and Their Distributions'), ('H22', 'Taxation and Subsidies: Incidence'), ('H24', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes'), ('K34', 'Tax Law')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.3,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.27,Business Incomes at the Top,"['\n         Wojciech Kopczuk    ', '\n         Eric Zwick    ']","
Abstract
					Business income constitutes a large and increasing share of income and wealth at the top of the distribution. We discuss how tax policy treats and shapes how businesses are organized and how they distribute economic gains to owners, with the focus on closely held and pass-through firms. These considerations influence whether and how labor and capital income is observed in economic data and feed into research controversies regarding the measurement of inequality and the progressivity of the tax code. We discuss the importance of these issues in the United States and highlight that limited evidence from other countries suggests that they are likely to be important elsewhere.				","Kopczuk, Wojciech, and Eric Zwick. 2020. ""Business Incomes at the Top."" Journal of Economic Perspectives, 34 (4): 27-51. DOI: 10.1257/jep.34.4.27","[('D63', 'Equity, Justice, Inequality, and Other Normative Criteria and Measurement'), ('H22', 'Taxation and Subsidies: Incidence'), ('H24', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes'), ('H25', 'Business Taxes and Subsidies including sales and value-added (VAT)'), ('K34', 'Tax Law')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.27,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.52,Growing Income Inequality in the United States and Other Advanced Economies,"['\n         Florian Hoffmann    ', '\n         David S. Lee    ', '\n         Thomas Lemieux    ']","
Abstract
					This paper studies the contribution of both labor and non-labor income in the growth in income inequality in the United States and large European economies. The paper first shows that the 
capital to labor income ratio disproportionately increased among high-earnings individuals, further contributing to the growth in overall income inequality. That said, the magnitude of this effect 
is modest, and the predominant driver of the growth in income inequality in recent decades is the growth in labor earnings inequality. Far more important than the distinction between total 
income and labor income, is the way in which educational factors account for the growth in US labor and capital income inequality. Growing income gaps among different education groups as 
well as composition effects linked to a growing fraction of highly educated workers have been driving these effects, with a noticeable role of occupational and locational factors for women. 
Findings for large European economies indicate that inequality has been growing fast in Germany, Italy, and the United Kingdom, though not in France. Capital income and education don't play 
as much as a role in these countries as in the United States.				","Hoffmann, Florian, David S. Lee, and Thomas Lemieux. 2020. ""Growing Income Inequality in the United States and Other Advanced Economies."" Journal of Economic Perspectives, 34 (4): 52-78. DOI: 10.1257/jep.34.4.52","[('D31', 'Personal Income, Wealth, and Their Distributions'), ('E25', 'Aggregate Factor Income Distribution'), ('I24', 'Education and Inequality'), ('J16', 'Economics of Gender; Non-labor Discrimination'), ('J31', 'Wage Level and Structure; Wage Differentials'), ('D31', 'Personal Income, Wealth, and Their Distributions'), ('E25', 'Aggregate Factor Income Distribution')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.52,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.79,An Economist's Guide to Epidemiology Models of Infectious Disease,"['\n         Christopher Avery    ', '\n         William Bossert    ', '\n         Adam Clark    ', '\n         Glenn Ellison    ', '\n         Sara Fisher Ellison    ']","
Abstract
					We describe the structure and use of epidemiology models of disease transmission, with an emphasis on the susceptible/infected/recovered (SIR) model. We discuss high-profile forecasts of cases and deaths that have been based on these models, what went wrong with the early forecasts, and how they have adapted to the current COVID pandemic. We also offer three distinct areas where economists would be well positioned to contribute to or inform this epidemiology literature: modeling heterogeneity of susceptible populations in various dimensions, accommodating endogeneity of the parameters governing disease spread, and helping to understand the importance of political economy issues in disease suppression.				","Avery, Christopher, William Bossert, Adam Clark, Glenn Ellison, and Sara Fisher Ellison. 2020. ""An Economist's Guide to Epidemiology Models of Infectious Disease."" Journal of Economic Perspectives, 34 (4): 79-104. DOI: 10.1257/jep.34.4.79","[('A11', 'Role of Economics; Role of Economists; Market for Economists'), ('I12', 'Health Behavior'), ('I18', 'Health: Government Policy; Regulation; Public Health')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.79,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.105,Epidemiology's Time of Need: COVID-19 Calls for Epidemic-Related Economics,['\n         Eleanor J. Murray    '],"
Abstract
					The COVID-19 pandemic has catapulted scientific conversations and scientific divisions into the public consciousness. Epidemiology and economics have long operated in distinct silos, but the COVID-19 pandemic presents a complex and cross-disciplinary problem that impacts all facets of society. Many economists have recognized this and want to engage in efforts to mitigate and control the pandemic, but others seem more interested in attacking epidemiology than attacking the virus. As an epidemiologist, I call upon economists to join with us in combating COVID-19 and in preventing future pandemics. In this essay, I attempt to provide some insight for economists into how epidemiology works, where it doesn't work, and the much-needed answers that economists can help us obtain. I hope this will spur economists towards an epidemic-related economics that can provide a blueprint for a healthy economy and population.				","Murray, Eleanor J. 2020. ""Epidemiology's Time of Need: COVID-19 Calls for Epidemic-Related Economics."" Journal of Economic Perspectives, 34 (4): 105-20. DOI: 10.1257/jep.34.4.105","[('I12', 'Health Behavior'), ('I18', 'Health: Government Policy; Regulation; Public Health')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.105,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.121,A 30-Year Perspective on Property Derivatives: What Can Be Done to Tame Property Price Risk?,"['\n         Frank J. Fabozzi    ', '\n         Robert J. Shiller    ', '\n         Radu S. Tunaru    ']","
Abstract
					The housing sector is the largest spot market in the world without a developed derivative contract to serve the risk management needs of market participants. This paper describes the evolution within a wider economic context of property derivatives in the United States and worldwide. We review various economic arguments presented in the literature to highlight the advantages of these financial instruments to society. The paper also provides a critical perspective on the principal obstacles hindering the development of property derivatives based on real estate prices—especially housing prices—and what can be done to overcome these difficulties. The issues discussed can serve as a guide for designing property derivatives capable of hedging real estate risk that has resurfaced time and time again in financial crises.				","Fabozzi, Frank J., Robert J. Shiller, and Radu S. Tunaru. 2020. ""A 30-Year Perspective on Property Derivatives: What Can Be Done to Tame Property Price Risk?"" Journal of Economic Perspectives, 34 (4): 121-45. DOI: 10.1257/jep.34.4.121","[('G13', 'Contingent Pricing; Futures Pricing; option pricing'), ('R31', 'Housing Supply and Markets')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.121,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.146,Welfare Analysis Meets Causal Inference,"['\n         Amy Finkelstein    ', '\n         Nathaniel Hendren    ']","
Abstract
					We describe a framework for empirical welfare analysis that uses the causal estimates of a policy's impact on net government spending. This framework provides guidance for which causal effects are (and are not) needed for empirical welfare analysis of public policies. The key ingredient is the construction of each policy's marginal value of public funds (MVPF). The MVPF is the ratio of beneficiaries' willingness to pay for the policy to the net cost to the government. We discuss how the MVPF relates to ""traditional"" welfare analysis tools such as the marginal excess burden and marginal cost of public funds. We show how the MVPF can be used in practice by applying it to several canonical empirical applications from public finance, labor, development, trade, and industrial organization.				","Finkelstein, Amy, and Nathaniel Hendren. 2020. ""Welfare Analysis Meets Causal Inference."" Journal of Economic Perspectives, 34 (4): 146-67. DOI: 10.1257/jep.34.4.146","[('D60', 'Welfare Economics: General'), ('H43', 'Project Evaluation; Social Discount Rate'), ('H50', 'National Government Expenditures and Related Policies: General')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.146,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.168,The Persistent Effects of Initial Labor Market Conditions for Young Adults and Their Sources,['\n         Till von Wachter    '],"
Abstract
					Unlucky young workers entering the labor market in recessions suffer a range of medium- to long-term consequences. This paper summarizes the findings of the growing empirical literature on this subject and uses it to assess economic models of career development. The literature finds large initial effects on earnings, labor supply, and wages that tend to fade after ten to fifteen years in the labor market, and that are accompanied by changes in occupation, job mobility, and employer characteristics. Adverse initial labor market entry also has persistent effects on a range of social outcomes, including timing and completed fertility, marriage and divorce, criminal activities, attitudes, and risky alcohol consumption. There is also evidence that early exposure to depressed labor market lowers health and raises mortality in middle age, patterns accompanied by a reopening of earnings gaps.				","von Wachter, Till. 2020. ""The Persistent Effects of Initial Labor Market Conditions for Young Adults and Their Sources."" Journal of Economic Perspectives, 34 (4): 168-94. DOI: 10.1257/jep.34.4.168","[('E24', 'Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity'), ('E32', 'Business Fluctuations; Cycles'), ('I12', 'Health Behavior'), ('J13', 'Fertility; Family Planning; Child Care; Children; Youth'), ('J22', 'Time Allocation and Labor Supply'), ('J31', 'Wage Level and Structure; Wage Differentials'), ('J60', 'Mobility, Unemployment, Vacancies, and Immigrant Workers: General')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.168,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.195,Retrospectives: Regulating Banks versus Managing Liquidity: Jeremy Bentham and Henry Thornton in 1802,"['\n         John Berdell    ', '\n         Thomas Mondschean    ']","
Abstract
					At nearly the same moment, Jeremy Bentham and Henry Thornton adopted diametrically opposed approaches to stabilizing the financial system. Henry Thornton eloquently defended the Bank of 
England's actions as the lender of last resort and saw its discretionary management of liquidity as the key stabilizer of the credit system. In contrast, Jeremy Bentham advocated the imposition of 
strict bank regulations and examinations, without which, he predicted, Britain would soon experience a systemic crisis—which he called ""universal bankruptcy."" There are strong parallels but also 
dramatic differences with our recent attempts to reduce systemic risk within financial systems. The Basel III bank regulatory framework effectively intertwines Bentham's and Thornton's 
diametrically opposed approaches to stabilizing banks. Yet Bentham's and Thornton's concerns regarding the stability of the wider financial system remain alive today due to financial innovation 
and the politics of responding to financial crises.				","Berdell, John, and Thomas Mondschean. 2020. ""Retrospectives: Regulating Banks versus Managing Liquidity: Jeremy Bentham and Henry Thornton in 1802."" Journal of Economic Perspectives, 34 (4): 195-209. DOI: 10.1257/jep.34.4.195","[('B12', 'History of Economic Thought: Classical (includes Adam Smith)'), ('B31', 'History of Economic Thought: Individuals'), ('G21', 'Banks; Depository Institutions; Micro Finance Institutions; Mortgages'), ('G28', 'Financial Institutions and Services: Government Policy and Regulation')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.195,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.34.4.210,Recommendations for Further Reading,['\n         Timothy Taylor    '],N\A,"Taylor, Timothy. 2020. ""Recommendations for Further Reading."" Journal of Economic Perspectives, 34 (4): 210-17. DOI: 10.1257/jep.34.4.210","[('Y50', 'Further Reading (unclassified)')]",https://www.aeaweb.org/articles?id=10.1257/jep.34.4.210,"Fall 2020 (Vol. 34, No.4 )",JEP 
10.1257/jep.35.1.3,The Elusive Employment Effect of the Minimum Wage,['\n         Alan Manning    '],"
Abstract
					It is hard to find a negative effect on the employment effect of rises in the minimum wage: the elusive employment effect. It is much easier to find an impact on wages. This paper argues the elusive employment effect is unlikely to be solved by better data, methodology, or specification.  The reasons for the elusive employment effect are the factors contributing to why the link between higher minimum wages and higher labor costs are weaker than one might think and because imperfect competition is pervasive in the labor market.				","Manning, Alan. 2021. ""The Elusive Employment Effect of the Minimum Wage."" Journal of Economic Perspectives, 35 (1): 3-26. DOI: 10.1257/jep.35.1.3","[('J13', 'Fertility; Family Planning; Child Care; Children; Youth'), ('J23', 'Labor Demand'), ('J24', 'Human Capital; Skills; Occupational Choice; Labor Productivity'), ('J31', 'Wage Level and Structure; Wage Differentials'), ('J38', 'Wages, Compensation, and Labor Costs: Public Policy')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.3,"Winter 2021 (Vol. 35, No.1 )",JEP 
10.1257/jep.35.1.27,City Limits: What Do Local-Area Minimum Wages Do?,"['\n         Arindrajit Dube    ', '\n         Attila Lindner    ']","
Abstract
					Cities are increasingly setting their own minimum wages, and this trend has accelerated sharply in recent years. While in 2010 there were only three cities with their own minimum wages exceeding the state or federal standard, by 2020 there were 42. This new phenomenon raises the question: is it desirable to have city-level variation in minimum wage polices? 

We discuss the main trade-offs emerging from local variation in minimum wage polices and evaluate their empirical relevance. First, we document what type of cities raise minimum wages, and we discuss how these characteristics can potentially impact the effectiveness of city-level minimum wage policies. Second, we summarize the evolving evidence on city-level minimum wage changes and provide some new evidence of our own. 

Early evidence suggests that the impact of the policy on wages and employment to date has been broadly similar to the evidence on state- and federal-level minimum wage changes. Overall, city-level minimum wages seem to be able to tailor the policy to the local economic environment without imposing substantial distortions in allocation of labor and businesses across locations.				","Dube, Arindrajit, and Attila Lindner. 2021. ""City Limits: What Do Local-Area Minimum Wages Do?"" Journal of Economic Perspectives, 35 (1): 27-50. DOI: 10.1257/jep.35.1.27","[('D31', 'Personal Income, Wealth, and Their Distributions'), ('J22', 'Time Allocation and Labor Supply'), ('J23', 'Labor Demand'), ('J31', 'Wage Level and Structure; Wage Differentials'), ('J38', 'Wages, Compensation, and Labor Costs: Public Policy'), ('J63', 'Labor Turnover; Vacancies; Layoffs'), ('R23', 'Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.27,"Winter 2021 (Vol. 35, No.1 )",JEP 
10.1257/jep.35.1.51,How Do Firms Respond to Minimum Wage Increases? Understanding the Relevance of Non-employment Margins,['\n         Jeffrey Clemens    '],"
Abstract
					This paper discusses non-employment margins through which firms may respond to minimum wage increases.  Margins of interest include evasion, output prices, noncash compensation, job attributes including effort requirements, the firm’s mix of low- and high-skilled labor, and the firm’s mix of labor and capital.  I discuss the basic theory behind each margin’s potential importance as well as findings from empirical research on their real-world relevance. Additionally, I present a set of pedagogical diagrams that show how supply and demand analyses of labor markets can be extended to bring additional nuances of real-world markets into the classroom.				","Clemens, Jeffrey. 2021. ""How Do Firms Respond to Minimum Wage Increases? Understanding the Relevance of Non-employment Margins."" Journal of Economic Perspectives, 35 (1): 51-72. DOI: 10.1257/jep.35.1.51","[('D24', 'Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity'), ('J22', 'Time Allocation and Labor Supply'), ('J23', 'Labor Demand'), ('J31', 'Wage Level and Structure; Wage Differentials'), ('J32', 'Nonwage Labor Costs and Benefits; Retirement Plans; Private Pensions'), ('J38', 'Wages, Compensation, and Labor Costs: Public Policy')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.51,"Winter 2021 (Vol. 35, No.1 )",JEP 
10.1257/jep.35.1.73,"The Rise of American Minimum Wages, 1912–1968","['\n         Price V. Fishback    ', '\n         Andrew J. Seltzer    ']","
Abstract
					This paper studies the judicial, political, and intellectual battles over minimum wages from the early state laws of the 1910s through the peak in the real federal minimum in 1968. Early laws were limited to women and children and were ruled unconstitutional by the Supreme Court between 1923 and 1937. The first federal law in 1938 initially exempted large portions of the workforce and set rates that became effectively obsolete during World War II. Later amendments raised minimum rates, but coverage did not expand until 1961. The states led the way in rates and coverage in the 1940s and 50s and again since the 1980s. The most contentious questions of today—the impact of minimum wages on earnings and employment—were already being addressed by economists in the 1910s. By about 1960, these discussions had surprisingly modern concerns about causality but did not have modern econometric tools or data.				","Fishback, Price V., and Andrew J. Seltzer. 2021. ""The Rise of American Minimum Wages, 1912–1968."" Journal of Economic Perspectives, 35 (1): 73-96. DOI: 10.1257/jep.35.1.73","[('J31', 'Wage Level and Structure; Wage Differentials'), ('J38', 'Wages, Compensation, and Labor Costs: Public Policy'), ('J83', ""Labor Standards: Workers' Rights""), ('K31', 'Labor Law'), ('N31', 'Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S.; Canada: Pre-1913'), ('N32', 'Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S.; Canada: 1913-')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.73,"Winter 2021 (Vol. 35, No.1 )",JEP 
10.1257/jep.35.1.97,Estimating Judicial Ideology,"['\n         Adam Bonica    ', '\n         Maya Sen    ']","
Abstract
					We review the substantial literature on estimating judicial ideology, from the US Supreme Court to the lowest state court. As a way to showcase the strengths and drawbacks of various measures, we further analyze trends in judicial polarization within the US federal courts. Our analysis shows substantial gaps in the ideology of judges appointed by Republican Presidents versus those appointed by Democrats. Similar to trends in Congressional polarization, the increasing gap is mostly driven by a rightward movement by judges appointed by Republicans. We conclude by noting important avenues for future research in the study of the ideology of judges.				","Bonica, Adam, and Maya Sen. 2021. ""Estimating Judicial Ideology."" Journal of Economic Perspectives, 35 (1): 97-118. DOI: 10.1257/jep.35.1.97","[('D72', 'Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior'), ('K40', 'Legal Procedure, the Legal System, and Illegal Behavior: General')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.97,"Winter 2021 (Vol. 35, No.1 )",JEP 
10.1257/jep.35.1.119,Can Structural Changes Fix the Supreme Court?,['\n         Daniel Hemel    '],"
Abstract
					Proposals for structural changes to the US Supreme Court have attracted attention in recent years amid a perceived “legitimacy crisis” afflicting the institution. This article first assesses whether the court is in fact facing a legitimacy crisis and then considers whether prominent reform proposals are likely to address the institutional weaknesses that reformers aim to resolve. 

The article concludes that key trends purportedly contributing to the crisis at the court are more ambiguous in their empirical foundations and normative implications than reformers often suggest. It also argues that prominent reform proposals—including term limits, age limits, lottery selection of justices, and explicit partisan balance requirements for court membership—are unlikely to resolve the institutional flaws that proponents perceive. 

It ends by suggesting a more modest (though novel) reform, which would allocate two lifetime appointments per presidential term and allow the size of the court to fluctuate within bounds.				","Hemel, Daniel. 2021. ""Can Structural Changes Fix the Supreme Court?"" Journal of Economic Perspectives, 35 (1): 119-42. DOI: 10.1257/jep.35.1.119","[('D72', 'Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior'), ('K10', 'Basic Areas of Law: General (Constitutional Law)'), ('K40', 'Legal Procedure, the Legal System, and Illegal Behavior: General')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.119,"Winter 2021 (Vol. 35, No.1 )",JEP 
10.1257/jep.35.1.143,Staffing the Higher Education Classroom,"['\n         David Figlio    ', '\n         Morton Schapiro    ']","
Abstract
					We discuss some centrally important decisions faced by colleges and universities regarding how to staff their undergraduate classrooms. We describe the multitasking problem faced by research-intensive institutions and explore the degree to which there may be a trade-off between research and teaching excellence using matched student-faculty-level data from Northwestern University. We present two alternative measures of teaching effectiveness—one capturing “deep learning” and one capturing “inspiration”—and demonstrate that neither is correlated with measures of research success. We discuss the move toward contingent faculty in US universities and show that on average, contingent faculty outperform tenure-line faculty in the introductory classroom, a pattern driven by the lowest-performing instructors according to our measures. We also present some of the ways in which instructor gender, race, and ethnicity might matter. Together, these pieces of evidence show that several institutional objectives associated with staffing undergraduate classrooms may be in tension with one another.				","Figlio, David, and Morton Schapiro. 2021. ""Staffing the Higher Education Classroom."" Journal of Economic Perspectives, 35 (1): 143-62. DOI: 10.1257/jep.35.1.143","[('I23', 'Higher Education; Research Institutions'), ('J15', 'Economics of Minorities, Races, Indigenous Peoples, and Immigrants; Non-labor Discrimination'), ('J16', 'Economics of Gender; Non-labor Discrimination'), ('J44', 'Professional Labor Markets; Occupational Licensing')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.143,"Winter 2021 (Vol. 35, No.1 )",JEP 
10.1257/jep.35.1.163,The Globalization of Postsecondary Education: The Role of International Students in the US Higher Education System,"['\n         John Bound    ', '\n         Breno Braga    ', '\n         Gaurav Khanna    ', '\n         Sarah Turner    ']","
Abstract
					In the four decades since 1980, US colleges and universities have seen the number of students from abroad quadruple. This rise in enrollment and degree attainment affects the global supply of highly educated workers, the flow of talent to the US labor market, and the financing of US higher education. Yet, the impacts are far from uniform, with significant differences evident by level of study and type of institution. The determinants of foreign flows to US colleges and universities reflect both changes in student demand from abroad and the variation in market circumstances of colleges and universities, with visa policies serving a mediating role. The consequences of these market mechanisms impact global talent development, the resources of colleges and universities, and labor markets in the United States and countries sending students.				","Bound, John, Breno Braga, Gaurav Khanna, and Sarah Turner. 2021. ""The Globalization of Postsecondary Education: The Role of International Students in the US Higher Education System."" Journal of Economic Perspectives, 35 (1): 163-84. DOI: 10.1257/jep.35.1.163","[('I22', 'Educational Finance; Financial Aid'), ('I23', 'Higher Education; Research Institutions'), ('I26', 'Returns to Education')]",https://www.aeaweb.org/articles?id=10.1257/jep.35.1.163,"Winter 2021 (Vol. 35, No.1 )",JEP 
