journal,title,authors,abstract,cite,jel,url,volume,doi,year
American Economic Journal: Macroeconomics,"Safe Assets, Liquidity, and Monetary Policy","['Pierpaolo Benigno', 'Salvatore Nisticò']","This paper studies monetary policy in models where multiple assets have different liquidity properties: safe and ""pseudo-safe"" assets coexist. A shock worsening the liquidity properties of the pseudo-safe assets raises interest rate spreads and can cause a deep recession-cum-deflation. Expanding the central bank's balance sheet fills the shortage of safe assets and counteracts the recession. Lowering the interest rate on reserves insulates market interest rates from the liquidity shock and improves risk sharing between borrowers and savers.","Pierpaolo Benigno & Salvatore Nisticò, 2017. ""Safe Assets, Liquidity, and Monetary Policy,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(2), pages 182-227, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i2p182-227.html,"9(2), pages 182-227, April.", 10.1257/mac.20150073,2017
American Economic Journal: Macroeconomics,Credit Relationships and Business Bankruptcy during the Great Depression,"['Mary Eschelbach Hansen', 'Nicolas L. Ziebarth']","Credit relationships are sticky. Stickiness makes relationships beneficial to borrowers in times of their own distress but makes them potentially problematic when lenders themselves face hardship. To examine the role of credit relationships during a financial crisis, we exploit a natural experiment in Mississippi during the Great Depression that generated plausibly exogenous differences in financial distress for banks. Using new data drawn from the publications of the credit rating agency Dun & Bradstreet and from original bankruptcy filings, we show that financial distress increased business exit but did not increase the bankruptcy rate. Financial distress caused both banks and trade creditors to recalibrate their collections strategies, which is revealed by changes in the geographical distribution of the creditors of bankrupt businesses.","Mary Eschelbach Hansen & Nicolas L. Ziebarth, 2017. ""Credit Relationships and Business Bankruptcy during the Great Depression,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(2), pages 228-255, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i2p228-55.html,"9(2), pages 228-255, April.", 10.1257/mac.20150218,2017
American Economic Journal: Macroeconomics,Nominal Exchange Rate Determinacy under the Threat of Currency Counterfeiting,"['Pedro Gomis-Porqueras', 'Timothy Kam', 'Christopher Waller']","We study the endogenous choice to accept fiat objects as media of exchange and their implications for nominal exchange rate determination. We consider a two-country environment with two currencies that can be used to settle any transactions. However, currencies can be counterfeited at a fixed cost and the decision to counterfeit is private information. This induces equilibrium liquidity constraints on the currencies in circulation. We show that the threat of counterfeiting can pin down the nominal exchange rate even when the currencies are perfect substitutes, thus breaking the famous Kareken-Wallace indeterminacy result.","Pedro Gomis-Porqueras & Timothy Kam & Christopher Waller, 2017. ""Nominal Exchange Rate Determinacy under the Threat of Currency Counterfeiting,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(2), pages 256-273, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i2p256-73.html,"9(2), pages 256-273, April.", 10.1257/mac.20150172,2017
American Economic Journal: Macroeconomics,Growth-Rate and Uncertainty Shocks in Consumption: Cross-Country Evidence,"['Emi Nakamura', 'Dmitriy Sergeyev', 'Jón Steinsson']","We provide new estimates of the importance of growth-rate shocks and uncertainty shocks for developed countries. The shocks we estimate are large and correspond to well-known macroeconomic episodes such as the Great Moderation and the productivity slowdown. We compare our results to earlier estimates of ""long-run risks"" and assess the implications for asset pricing. Our estimates yield greater return predictability and a more volatile price-dividend ratio. In addition, we can explain a substantial fraction of cross-country variation in the equity premium. An advantage of our approach, based on macroeconomic data alone, is that the parameter estimates cannot be viewed as backward engineered to fit asset pricing data. We provide intuition for our results using the recently developed framework of shock-exposure and shock-price elasticities.","Emi Nakamura & Dmitriy Sergeyev & Jón Steinsson, 2017. ""Growth-Rate and Uncertainty Shocks in Consumption: Cross-Country Evidence,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 1-39, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p1-39.html,"9(1), pages 1-39, January.", 10.1257/mac.20150250,2017
American Economic Journal: Macroeconomics,Optimal Monetary and Prudential Policies,"['Fabrice Collard', 'Harris Dellas', 'Behzad Diba', 'Olivier Loisel']","The recent financial crisis has highlighted the interconnectedness between macroeconomic and financial stability, raising questions about how to combine monetary and prudential policies. This paper characterizes the jointly optimal monetary and prudential policies, setting the interest rate and bank-capital requirements. The source of financial fragility is the socially excessive risk taking by banks due to limited liability and deposit insurance. We provide conditions under which locally (Ramsey) optimal policy dedicates the prudential instrument to preventing inefficient risk taking by banks, and the monetary instrument to dealing with the business cycle, with the two instruments covarying either negatively, or positively and countercyclically.","Fabrice Collard & Harris Dellas & Behzad Diba & Olivier Loisel, 2017. ""Optimal Monetary and Prudential Policies,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 40-87, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p40-87.html,"9(1), pages 40-87, January.", 10.1257/mac.20140139,2017
American Economic Journal: Macroeconomics,"Worker Selection, Hiring, and Vacancies",['Ismail Baydur'],"This paper incorporates worker selection into a random matching model with multi-worker firms. Unlike the standard Diamond-Mortensen-Pissarides (DMP) model, the extended model is compatible with cross-sectional behavior of vacancy yields, which rise with employment growth and worker turnover, but fall with establishment size. Using calibrated versions of the standard and worker selection models, I show that accounting for these patterns has quantitatively important policy implications. I also compare the worker selection and the directed search models. While both models account for these patterns equally well, they differ with regard to labor market policy.","Ismail Baydur, 2017. ""Worker Selection, Hiring, and Vacancies,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 88-127, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p88-127.html,"9(1), pages 88-127, January.", 10.1257/mac.20140260,2017
American Economic Journal: Macroeconomics,Optimal Sovereign Default,"['Klaus Adam', 'Michael Grill']","When is it optimal for a fully committed government to default on its legal repayment obligations? Considering a small open economy with domestic production risk and noncontingent government debt, we show that it is ex ante optimal to occasionally deviate from the legal repayment obligation and to repay debt only partially. This holds true even if default generates significant deadweight costs ex post. A quantitative analysis reveals that default is optimal only in response to persistent disaster-like shocks to domestic output. Applying the framework to the situation in Greece, we find that optimal default policies suggest a considerably larger and more timely default than the one actually implemented in the year 2012.","Klaus Adam & Michael Grill, 2017. ""Optimal Sovereign Default,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 128-164, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p128-64.html,"9(1), pages 128-164, January.", 10.1257/mac.20140093,2017
American Economic Journal: Macroeconomics,Liquidity Traps and Jobless Recoveries,"['Stephanie Schmitt-Grohé', 'Martín Uribe']","This paper proposes a model that explains the joint occurrence of liquidity traps and jobless growth recoveries. Its key elements are downward nominal wage rigidity, a Taylor-type interest rate feedback rule, the zero lower bound on nominal interest rates, and a confidence shock. Absent a change in policy, the model predicts that low inflation and high unemployment become chronic. With capital accumulation, the model predicts, in addition, an investment slump. The paper identifies a New Fisherian effect, whereby raising the nominal interest rate to its intended target for an extended period of time can boost inflationary expectations and thereby foster employment.","Stephanie Schmitt-Grohé & Martín Uribe, 2017. ""Liquidity Traps and Jobless Recoveries,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 165-204, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p165-204.html,"9(1), pages 165-204, January.", 10.1257/mac.20150220,2017
American Economic Journal: Macroeconomics,Targeting Long Rates in a Model with Segmented Markets,"['Charles T. Carlstrom', 'Timothy S. Fuerst', 'Matthias Paustian']","This paper develops a model of segmented financial markets in which the net worth of financial institutions limits the degree of arbitrage across the term structure. The model is embedded into the canonical Dynamic New Keynesian (DNK) framework. We estimate the model using data on the term premium. Our principal results include the following. First, the estimated segmentation coefficient implies a nontrivial effect of central bank asset purchases on yields and real activity. Second, there are welfare gains to having the central bank respond to the term premium, e.g., including the term premium in the Taylor Rule. Third, a policy that directly targets the term premium sterilizes the real economy from shocks originating in the financial sector. A term-premium peg can have significant welfare effects.","Charles T. Carlstrom & Timothy S. Fuerst & Matthias Paustian, 2017. ""Targeting Long Rates in a Model with Segmented Markets,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 205-242, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p205-42.html,"9(1), pages 205-242, January.", 10.1257/mac.20150179,2017
American Economic Journal: Macroeconomics,Trying to Understand the PPPs in ICP 2011: Why Are the Results So Different?,"['Angus Deaton', 'Bettina Aten']","Purchasing power parity exchange rates, or PPPs, are price indexes that summarize prices in each country relative to a numeraire country, typically the United States. These numbers are used to compare living standards across countries, by academics in studies of economic growth, particularly through the Penn World Table, by the World Bank to construct measures of global poverty, by the European Union to redistribute resources, and by the international development community to draw attention to discrepancies between rich and poor countries. The International Comparison Program (ICP) collects the detailed prices on which these indexes are based on an irregular basis. In 2014, the ICP published PPPs from the 2011 round that are sharply different from those that were expected from extrapolation of the previous round, ICP 2005. These discrepancies will eventually have important implications for the Penn World Table, and for international comparisons of living standards given that the PPPs are used to convert countries' national accounts--GDP and consumption, for example--from local currency to common currency units (international dollars.) The world according to ICP 2011 looks markedly more equal than the world according to ICP 2005. This paper investigates why this happened. We identify a likely source of the problem in the way that the regions of the ICP were linked in 2005. We use two different methods for measuring the size of the effect. Both suggest that the 2005 PPPs for consumption for countries in Asia (excluding Japan), Western Asia, and Africa were overstated relative to the United States by between 18 to 26 percent. Per capita consumption in international dollars of these countries was therefore too low in 2005 and more likely to be accurately estimated in 2011.","Angus Deaton & Bettina Aten, 2017. ""Trying to Understand the PPPs in ICP 2011: Why Are the Results So Different?,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 243-264, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p243-64.html,"9(1), pages 243-264, January.", 10.1257/mac.20150153,2017
American Economic Journal: Macroeconomics,Cross-Country Income Levels over Time: Did the Developing World Suddenly Become Much Richer?,"['Robert Inklaar', 'D. S. Prasada Rao']","The latest global survey on relative prices and income levels, for the year 2011, showed changes to relative income levels that were larger in lower income countries, thereby narrowing the world income distribution compared to estimates based on the previous, 2005, survey. This paper examines whether changes in measurement methodology between the 2005 and 2011 survey can explain these large differences. We construct a counterfactual set of relative prices for 2005 that harmonizes measurement, and we no longer find systematic differences across income levels, implying that international income inequality based on the 2005 survey was overstated.","Robert Inklaar & D. S. Prasada Rao, 2017. ""Cross-Country Income Levels over Time: Did the Developing World Suddenly Become Much Richer?,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 9(1), pages 265-290, January.",N\A,https://ideas.repec.org/a/aea/aejmac/v9y2017i1p265-90.html,"9(1), pages 265-290, January.", 10.1257/mac.20150155,2017
American Economic Journal: Macroeconomics,"Transfer Payments and the Macroeconomy: The Effects of Social Security Benefit Increases, 1952-1991","['Christina D. Romer', 'David H. Romer']","This paper uses Social Security benefit increases from 1952 to 1991 to investigate the macroeconomic effects of changes in transfers. It finds a large, immediate, and significant positive response of consumption to permanent benefit increases. The response declines after about five months, and does not appear to spread to industrial production or employment. The effects of transfers are faster, but much less persistent and much smaller overall, than those of tax changes. Finally, monetary policy responds strongly to benefit increases but not to tax changes. This may account for the failure of the effects of transfers to persist or spread.","Christina D. Romer & David H. Romer, 2016. ""Transfer Payments and the Macroeconomy: The Effects of Social Security Benefit Increases, 1952-1991,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(4), pages 1-42, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i4p1-42.html,"8(4), pages 1-42, October.", 10.1257/mac.20140348,2016
American Economic Journal: Macroeconomics,Pushing on a String: US Monetary Policy Is Less Powerful in Recessions,"['Silvana Tenreyro', 'Gregory Thwaites']","We investigate how the response of the US economy to monetary policy shocks depends on the state of the business cycle. The effects of monetary policy are less powerful in recessions, especially for durables expenditure and business investment. The asymmetry relates to how fast the economy is growing, rather than to the level of resource utilization. There is some evidence that fiscal policy has counteracted monetary policy in recessions but reinforced it in booms. We also find evidence that contractionary policy shocks are more powerful than expansionary shocks, but contractionary shocks have not been more common in booms. So this asymmetry cannot explain our main finding.","Silvana Tenreyro & Gregory Thwaites, 2016. ""Pushing on a String: US Monetary Policy Is Less Powerful in Recessions,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(4), pages 43-74, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i4p43-74.html,"8(4), pages 43-74, October.", 10.1257/mac.20150016,2016
American Economic Journal: Macroeconomics,The Macroeconomic Effects of Monetary Policy: A New Measure for the United Kingdom,"['James Cloyne', 'Patrick Hürtgen']","This paper estimates the effects of monetary policy based on a new, extensive real-time dataset for the United Kingdom. Employing the Romer-Romer identification approach we construct a new measure of monetary policy innovations and find that a 1 percentage point increase in the policy rate reduces output by 0.6 percent and inflation by up to 1 percentage point after 2 to 3 years. Our use of forecast data is shown to be crucial and that their omission generates the well-known price puzzle. Our estimates are more comparable to the wider VAR literature but we also reconcile our findings with the Romer-Romer estimates for the United States.","James Cloyne & Patrick Hürtgen, 2016. ""The Macroeconomic Effects of Monetary Policy: A New Measure for the United Kingdom,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(4), pages 75-102, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i4p75-102.html,"8(4), pages 75-102, October.", 10.1257/mac.20150093,2016
American Economic Journal: Macroeconomics,Debt Portfolios and Homestead Exemptions,"['Thomas Hintermaier', 'Winfried Koeniger']","This paper investigates the economic relevance of the large differences in homestead exemptions across US states. We build a structural model for an equilibrium analysis of debt-portfolio choices over the life cycle. Our analysis captures key patterns from the observed cross-sectional distributions of secured debt, unsecured debt, and of home equity. The model predicts that harmonizing the amount of home equity exempt in bankruptcy procedures has quantitatively negligible effects on the interest rate of unsecured debt and on welfare, unless the exemption is eliminated. The small welfare effect may rationalize why the differences in homestead exemptions are so persistent.","Thomas Hintermaier & Winfried Koeniger, 2016. ""Debt Portfolios and Homestead Exemptions,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(4), pages 103-141, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i4p103-41.html,"8(4), pages 103-141, October.", 10.1257/mac.20120151,2016
American Economic Journal: Macroeconomics,Public Debt and Changing Inflation Targets,"['Michael U. Krause', 'Stéphane Moyen']","What are the effects of a higher central bank inflation target on the burden of real public debt? Several recent proposals have suggested that even a moderate increase in the inflation target can have a pronounced effect on real public debt. We consider this question in a New Keynesian model with a maturity structure of public debt and an imperfectly observed inflation target. We find that moderate changes in the inflation target only have significant effects on real public debt if they are essentially permanent. Moreover, the additional benefits of not communicating a change in the inflation target are minor.","Michael U. Krause & Stéphane Moyen, 2016. ""Public Debt and Changing Inflation Targets,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(4), pages 142-176, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i4p142-76.html,"8(4), pages 142-176, October.", 10.1257/mac.20130014,2016
American Economic Journal: Macroeconomics,The Great Recession: A Self-Fulfilling Global Panic,"['Philippe Bacchetta', 'Eric van Wincoop']","While the 2008-2009 financial crisis originated in the United States, output, consumption, and investment declined by similar magnitudes around the globe. Given the partial integration of both goods and financial markets, what can account for the remarkable global business cycle synchronicity during this period? To address this question, we develop a two-country model allowing for self-fulfilling business cycle panics. We show that a business cycle panic will necessarily be synchronized across countries as long as there is a minimum level of economic integration. Several factors, including tight credit, made the global economy particularly vulnerable to a global panic in 2008.","Philippe Bacchetta & Eric van Wincoop, 2016. ""The Great Recession: A Self-Fulfilling Global Panic,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(4), pages 177-198, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i4p177-98.html,"8(4), pages 177-198, October.", 10.1257/mac.20140092,2016
American Economic Journal: Macroeconomics,"Financial Intermediation, Leverage, and Macroeconomic Instability",['Gregory Phelan'],"This paper investigates how financial sector leverage affects macroeconomic instability and welfare. In the model, banks borrow (use leverage) to allocate resources to productive projects and provide liquidity. When banks do not actively issue new equity, aggregate outcomes depend on the level of equity in the financial sector. Equilibrium is inefficient because agents do not internalize how their decisions affect volatility, aggregate leverage, and the returns on assets. Leverage creates systemic risk, which increases the frequency and duration of crises. Limiting leverage decreases asset price volatility and increases expected returns, which decrease the likelihood that the financial sector is undercapitalized.","Gregory Phelan, 2016. ""Financial Intermediation, Leverage, and Macroeconomic Instability,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(4), pages 199-224, October.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i4p199-224.html,"8(4), pages 199-224, October.", 10.1257/mac.20140233,2016
American Economic Journal: Macroeconomics,"Entry, Exit, Firm Dynamics, and Aggregate Fluctuations","['Gian Luca Clementi', 'Berardino Palazzo']","Firm entry and exit amplify and propagate the effects of aggregate shocks, leading to greater persistence and unconditional variation of aggregate quantities. Following a positive aggregate shock, entry rises. As in the data, entrants are small and their initial impact on aggregate dynamics is negligible. However, as the common productivity component reverts to its unconditional mean, the youngsters that survive grow larger, generating a wider and longer expansion than in a scenario without entry or exit. The model also identifies a causal link between the drop in establishments at the outset of the Great Recession and the subsequent slow recovery.","Gian Luca Clementi & Berardino Palazzo, 2016. ""Entry, Exit, Firm Dynamics, and Aggregate Fluctuations,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 1-41, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p1-41.html,"8(3), pages 1-41, July.", 10.1257/mac.20150017,2016
American Economic Journal: Macroeconomics,How Credible Is the Federal Reserve? A Structural Estimation of Policy Re-optimizations,"['Davide Debortoli', 'Aeimit Lakdawala']","The paper proposes a new measure of the degree of credibility of the Federal Reserve. We estimate a medium-scale macroeconomic model, where the central bank has access to a commitment technology, but where a regime-switching process governs occasional re-optimizations of announced plans. The framework nests the commonly used discretion and commitment cases, while allowing for a continuum of intermediate cases. Our estimates reject both full-commitment and discretion. We instead identify occasional re-optimization episodes both before and during the Great Moderation period. Finally, through counterfactual analyses we assess the role of credibility over the past four decades.","Davide Debortoli & Aeimit Lakdawala, 2016. ""How Credible Is the Federal Reserve? A Structural Estimation of Policy Re-optimizations,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 42-76, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p42-76.html,"8(3), pages 42-76, July.", 10.1257/mac.20150029,2016
American Economic Journal: Macroeconomics,Explaining the Evolution of Educational Attainment in the United States,"['Rui Castro', 'Daniele Coen-Pirani']","We study the evolution of educational attainment of the 1932-1972 cohorts using a human capital investment model with heterogeneous learning ability. Inter-cohort variation in schooling is driven by changes in skill prices, tuition, and education quality over time, and average learning ability across cohorts. Under static expectations the model accounts for the main empirical patterns. Rising skill prices for college explain the rapid increase in college graduation until the 1948 cohort. The decline in average learning ability, calibrated to match the evolution of test scores, explains half of the stagnation in college graduation between the 1948 and 1972 cohorts.","Rui Castro & Daniele Coen-Pirani, 2016. ""Explaining the Evolution of Educational Attainment in the United States,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 77-112, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p77-112.html,"tion of Educational Attainment in the United States,"" American Economic Journal: Macroeconomics, American Economic Association,", 10.1257/mac.20130139,2016
American Economic Journal: Macroeconomics,Are Chinese Growth and Inflation Too Smooth? Evidence from Engel Curves,"['Emi Nakamura', 'Jón Steinsson', 'Miao Liu']","China has experienced remarkably stable growth and inflation in recent years according to official statistics. We use systematic discrepancies between cross-sectional and time-series Engel curves to construct alternative estimates of Chinese growth and inflation. Our estimates suggest that official statistics present a smoothed version of reality. Official inflation rose in the 2000s, but our estimates indicate that true inflation was still higher and consumption growth was overstated. In contrast, inflation was overstated and growth understated during the low-inflation 1990s. These patterns hold for the food Engel curve, and for numerous other categories, such as grain as a fraction of food.","Emi Nakamura & Jón Steinsson & Miao Liu, 2016. ""Are Chinese Growth and Inflation Too Smooth? Evidence from Engel Curves,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 113-144, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p113-44.html,"8(3), pages 113-144, July.", 10.1257/mac.20150074,2016
American Economic Journal: Macroeconomics,Early Childhood Human Capital and Development,['Todd Schoellman'],"A growing literature stresses the importance of early childhood human capital. I ask whether variation in early childhood investments can help explain cross-country income differences. I provide new empirical evidence: the adult outcomes of refugees are independent of age at arrival to the United States up to age six, despite dramatic improvements in income and environment upon arrival. A standard model is consistent with this finding if parents but not country are important for early childhood development. This finding limits the mechanisms for generating cross-country early childhood human capital differences. I also provide suggestive evidence on parental inputs.","Todd Schoellman, 2016. ""Early Childhood Human Capital and Development,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 145-174, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p145-74.html,"8(3), pages 145-174, July.", 10.1257/mac.20150117,2016
American Economic Journal: Macroeconomics,Inflation and Price Adjustments: Micro Evidence from Norwegian Consumer Prices 1975-2004,['Fredrik Wulfsberg'],"This is the first paper documenting the frequency and size of price adjustments using micro data from both the high-inflation period in the 1970s and 1980s, and the period of low inflation since the early 1990s. When inflation is high and volatile, prices change more frequently and in smaller magnitudes. When inflation is low and stable, prices change less frequently but in larger magnitudes. The frequency of price changes is more important for the variation in inflation when inflation is high and volatile. When inflation is low and stable, the magnitude of the price changes is more important than the frequency.","Fredrik Wulfsberg, 2016. ""Inflation and Price Adjustments: Micro Evidence from Norwegian Consumer Prices 1975-2004,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 175-194, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p175-94.html,"8(3), pages 175-194, July.", 10.1257/mac.20140095,2016
American Economic Journal: Macroeconomics,Population Size Effects in the Structural Development of England,"['Oksana M. Leukhina', 'Stephen J. Turnovsky']","The English structural transformation from farming to manufacturing was accompanied by rapid technological change, expansion of trade, and massive population growth. While the roles of technology and trade in this process have been investigated, the literature has largely ignored the role of population growth. We examine population size effects on various aspects of structural development, characterizing their explicit dependence on preference-side and production-side characteristics of the economy, and trade. Our quantitative analysis of the English transformation assigns a major role to population growth, with especially notable contributions to post-1750 rise in the manufacturing employment share and the relative price dynamics.","Oksana M. Leukhina & Stephen J. Turnovsky, 2016. ""Population Size Effects in the Structural Development of England,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 195-229, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p195-229.html,"8(3), pages 195-229, July.", 10.1257/mac.20140032,2016
American Economic Journal: Macroeconomics,Sovereign Default Risk and Uncertainty Premia,"['Demian Pouzo', 'Ignacio Presno']","This paper studies how international investors' concerns about model misspecification affect sovereign bond spreads. We develop a general equilibrium model of sovereign debt with endogenous default wherein investors fear that the probability model of the underlying state of the borrowing economy is misspecified. Consequently, investors demand higher returns on their bond holdings to compensate for the default risk in the context of uncertainty. In contrast with the existing literature on sovereign default, we match the bond spreads dynamics observed in the data together with other business cycle features for Argentina, while preserving the default frequency at historical low levels.","Demian Pouzo & Ignacio Presno, 2016. ""Sovereign Default Risk and Uncertainty Premia,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(3), pages 230-266, July.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i3p230-66.html,"8(3), pages 230-266, July.", 10.1257/mac.20140337,2016
American Economic Journal: Macroeconomics,"Financial Liberalization, Debt Mismatch, Allocative Efficiency, and Growth","['Romain Rancière', 'Aaron Tornell']","Financial liberalization increases growth, but leads to more crises and costly bailouts. We present a two-sector model in which liberalization, by allowing debt-denomination mismatch, relaxes borrowing limits in the financially constrained sector, but endogenously generates crisis risk. When regulation restricts external financing to standard debt, liberalization preserves financial discipline and may increase allocative efficiency, growth, and consumption possibilities. By contrast, under unfettered liberalization that also allows uncollateralized option-like liabilities, discipline breaks down, and efficiency falls. The model yields a testable gains-from-liberalization condition, which holds in emerging markets. It also helps rationalize the contrasting experience of emerging markets and the recent US housing crisis. (JEL E23, E44, G01, G21, G28, O41, R31)","Romain Rancière & Aaron Tornell, 2016. ""Financial Liberalization, Debt Mismatch, Allocative Efficiency, and Growth,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(2), pages 1-44, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i2p1-44.html,"8(2), pages 1-44, April.", 10.1257/mac.20130190,2016
American Economic Journal: Macroeconomics,Does the Technological Content of Government Demand Matter for Private R&D? Evidence from US States,"['Viktor Slavtchev', 'Simon Wiederhold']","Governments purchase everything from airplanes to zucchini. This paper investigates the role of the technological content of government procurement in innovation. In a theoretical model, we first show that a shift in the composition of public purchases toward high-tech products translates into higher economy-wide returns to innovation, leading to an increase in the aggregate level of private R&D. Using unique data on federal procurement in US states and performing panel fixed-effects estimations, we find support for the model's prediction of a positive R&D effect of the technological content of government procurement. Instrumental-variable estimations suggest a causal interpretation of our findings. (JEL H57, H76, O31, O32, O38)","Viktor Slavtchev & Simon Wiederhold, 2016. ""Does the Technological Content of Government Demand Matter for Private R&D? Evidence from US States,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(2), pages 45-84, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i2p45-84.html,"8(2), pages 45-84, April.", 10.1257/mac.20130069,2016
American Economic Journal: Macroeconomics,The Simple Economics of Commodity Price Speculation,"['Christopher R. Knittel', 'Robert S. Pindyck']","The price of crude oil never exceeded $40 per barrel until mid-2004. By July 2008 it peaked at $145 and by late 2008 it fell to $30 before increasing to $110 in 2011. Are speculators partly to blame for these price changes? Using a simple model of supply and demand in the cash and storage markets, we determine whether speculation is consistent with data on production, inventory changes, and convenience yields. We focus on crude oil, but our approach can be applied to other commodities. We show speculation had little, if any, effect on oil prices. (JEL G13, G18, G23, G31, Q35, Q38)","Christopher R. Knittel & Robert S. Pindyck, 2016. ""The Simple Economics of Commodity Price Speculation,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(2), pages 85-110, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i2p85-110.html,"8(2), pages 85-110, April.", 10.1257/mac.20140033,2016
American Economic Journal: Macroeconomics,The Response of Tail Risk Perceptions to Unconventional Monetary Policy,"['Masazumi Hattori', 'Andreas Schrimpf', 'Vladyslav Sushko']","We examine the impact of unconventional monetary policy (UMP) on stock market tail risk and risks of extreme interest rate movements. We find that UMP announcements substantially reduced option-implied equity market tail risks and interest rate risks. Most of the impact derives from forward guidance rather than asset purchase announcements. Communication about the future path of policy rates reduced volatility expectations of long-term rates and the associated risk premia. The reaction of equity market tail risk, in turn, points to the risk-taking channel of monetary policy, as the commitment to low funding rates may have relaxed financial intermediaries' riskbearing constraints. (JEL E52, E58, G12, G13, G14)","Masazumi Hattori & Andreas Schrimpf & Vladyslav Sushko, 2016. ""The Response of Tail Risk Perceptions to Unconventional Monetary Policy,"" American Economic Journal: Macroeconomics, American Economic Association, vol. 8(2), pages 111-136, April.",N\A,https://ideas.repec.org/a/aea/aejmac/v8y2016i2p111-36.html,"8(2), pages 111-136, April.", 10.1257/mac.20140016,2016
