journal,title,authors,abstract,cite,jel,url,volume,doi,year
Journal of the European Economic Association,Staunching Emigration from East Germany: Age and the Determinants of Migration,['Jennifer Hunt']," Following the unification of Germany in 1990, eastern wages and unemployment both rose rapidly. I demonstrate that rising wages reduced eastern emigration greatly, while rising unemployment had little effect. This reflects the behavior of the young, who are very sensitive to source region wages, and relatively insensitive to source unemployment. I show that most of the effect of source unemployment comes from the contemporaneous effect on those laid-off, who are more likely to be older. I find that, compared to stayers, young emigrants are much more skilled, older emigrants are slightly more skilled, and commuters are not more skilled, as measured by education and pre-move wages. My conclusions are based on a comparison of results from aggregate inter-state migration data and individual data from the eastern sample of the German Socio-Economic Panel for 1990-2000. (JEL: J61, P23) (c) 2006 by the European Economic Association.","Jennifer Hunt, 2006. ""Staunching Emigration from East Germany: Age and the Determinants of Migration,"" Journal of the European Economic Association, MIT Press, vol. 4(5), pages 1014-1037, September.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i5p1014-1037.html,"4(5), pages 1014-1037, September.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Bundling Electronic Journals and Competition among Publishers,"['Doh-Shin Jeon', 'Domenico Menicucci']"," Site licensing of electronic journals has revolutionized the way academic information is distributed. However, many librarians are concerned about the possibility that commercial publishers might abuse site licensing by the practice of bundling. In this paper, we analyze how bundling affects journal pricing in the market of scientific, technical, and medical electronic journals and offer a novel insight on the bundling of a large number of information goods. We find that (i) when bundling is prohibited, surprisingly, industry concentration does not affect prices; (ii) when bundling is allowed, each publisher finds bundling profitable and bundling increases industry profits while reducing social welfare; and (iii) any merger among publishers already active in the market is profitable but reduces social welfare. (JEL: D4, K21, L41, L82) (c) 2006 by the European Economic Association.","Doh-Shin Jeon & Domenico Menicucci, 2006. ""Bundling Electronic Journals and Competition among Publishers,"" Journal of the European Economic Association, MIT Press, vol. 4(5), pages 1038-1083, September.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i5p1038-1083.html,"4(5), pages 1038-1083, September.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,"Ego Utility, Overconfidence, and Task Choice",['Botond Köszegi']," This paper models behavior when a decision maker cares about and manages her self-image. In addition to having preferences over material outcomes, the agent derives â€œego utilityâ€ from positive views about her ability to do well in a skill-sensitive, â€œambitious,â€ task. Although she uses Bayes' rule to update beliefs, she tends to become overconfident regarding which task is appropriate for her. If tasks are equally informative about ability, her task choice is also overconfident. If the ambitious task is more informative about ability, she might initially display underconfidence in behavior, and, if she is disappointed by her performance, later become too ambitious. People with ego utility prefer to acquire free information in smaller pieces. Applications to employee motivation and other economic settings are discussed. (JEL: D83, D11) Copyright (c) 2006 by the European Economic Association.","Botond Köszegi, 2006. ""Ego Utility, Overconfidence, and Task Choice,"" Journal of the European Economic Association, MIT Press, vol. 4(4), pages 673-707, June.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i4p673-707.html,"4(4), pages 673-707, June.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Risk Aversion and Planning Horizons,"['Antoine Bommier', 'Jean-Charles Rochet']"," A number of empirical studies seem to reject the additive separability of preferences that is assumed in most theoretical models of the life cycle. We show that, when additive separability is abandoned and interactions between consumptions at different dates are taken into account, an interesting relation emerges between risk aversion and length of the planning horizon.Specifically, we show that when consumptions at different dates are specific substitutes, risk aversion increases with horizon length. This may explain the surprising empirical finding that individuals seem to increase the share of wealth held in risky assets as they become older. (JEL: D11, D91, G11) Copyright (c) 2006 by the European Economic Association.","Antoine Bommier & Jean-Charles Rochet, 2006. ""Risk Aversion and Planning Horizons,"" Journal of the European Economic Association, MIT Press, vol. 4(4), pages 708-734, June.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i4p708-734.html,"4(4), pages 708-734, June.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Exchange Rate Policy and Endogenous Price Flexibility,['Michael B. Devereux']," Most theoretical analysis of flexible versus fixed exchange rates takes the degree of nominal rigidity to be independent of the exchange rate regime choice itself; however, informal policy discussion often suggests that a credible exchange rate peg may increase internal price flexibility. This paper explores the relationship between exchange rate policy and price flexibility, in a model where price flexibility itself is an endogenous choice of profit-maximizing firms. A fixed exchange rate can affect the optimal degree of price flexibility by altering the volatility of nominal demand facing price-setting firms. We find that a unilateral peg, such as a currency board, adopted by a single country, will increase internal price flexibility, perhaps by a large amount. On the other hand, when an exchange rate peg is supported by bilateral participation of all monetary authorities such as in a monetary union, price flexibility may actually be less than under freely floating exchange rates. Quantitatively, we find that the endogenous increase in price flexibility following a unilateral peg might be large enough that output volatility is no greater than it would be under a floating exchange rate regime. (JEL: F0, F4) Copyright (c) 2006 by the European Economic Association.","Michael B. Devereux, 2006. ""Exchange Rate Policy and Endogenous Price Flexibility,"" Journal of the European Economic Association, MIT Press, vol. 4(4), pages 735-769, June.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i4p735-769.html,"4(4), pages 735-769, June.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Choosing (and Reneging on) Exchange Rate Regimes,"['Alberto Alesina', 'Alexander F. Wagner']"," We use data on announced and actual exchange rate arrangements to ask which countries follow de facto regimes different from their de iure ones, that is, do not do what they say. Our results suggest that countries with poor institutional quality have difficulty in maintaining pegging and abandon it often. In contrast, many countries with relatively good institutions display fear of floating, that is, they manage more than announced, perhaps to signal their differences from those countries incapable of maintaining promises of monetary stability. (JEL: F3, O1) Copyright (c) 2006 by the European Economic Association.","Alberto Alesina & Alexander F. Wagner, 2006. ""Choosing (and Reneging on) Exchange Rate Regimes,"" Journal of the European Economic Association, MIT Press, vol. 4(4), pages 770-799, June.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i4p770-799.html,"4(4), pages 770-799, June.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Why do Most Italian Youths Live with Their Parents? Intergenerational Transfers and Household Structure,"['Marco Manacorda', 'Enrico Moretti']"," More than 80% of Italian men aged 18â€“30 live with their parents.We argue that one contributing factor to this remarkably high rate of cohabitation is parents' tastes for coresidence. In order to investigate the role of parental preferences, we estimate the effect of exogenous changes in parental income on rates of cohabitation in Italy using Survey of Households' Income and Wealth (SHIW) micro data from 1989 to 2000. In order to identify a source of exogenous variation in parental income, we use changes in fathers' retirement age induced by the 1992 reform of the Italian Social Security system as an instrumental variable for parental income. By raising retirement age, this reform forced some fathers to remain in the labor market longer than they would have otherwise, therefore raising their disposable income. We use a two-sample instrumental variable (TSIV) strategy. Our TSIV estimates indicate that a rise in parents' income significantly raises the children's propensity to live at home: A 10% increase in annual parental income results in approximately a 10% rise in the proportion of men living with their parents. Although we cannot definitely rule out alternative interpretations, these results are consistent with our hypothesis that cohabitation is a normal good for Italian parents. (JEL: J120, J610, H550) Copyright (c) 2006 by the European Economic Association.","Marco Manacorda & Enrico Moretti, 2006. ""Why do Most Italian Youths Live with Their Parents? Intergenerational Transfers and Household Structure,"" Journal of the European Economic Association, MIT Press, vol. 4(4), pages 800-829, June.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i4p800-829.html,"4(4), pages 800-829, June.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,On the Imputation of Rental Prices to Owner-occupied Housing,"['Raquel Arévalo', 'Javier Ruiz-Castillo']"," This paper challenges the usual objections to the possibility of applying the rental equivalent approach to determine the weight that nonrental housing services should have in the Consumer Price Index (CPI). Using data from two Spanish household budget surveys, it is shown that market rents can be well represented in terms of an index of housing quality, two geographical variables, and the year of occupancy. This parsimonious empirical model is used to impute a rental value to nonrental housing units, taking into account the possible selection bias induced by systematic differences in housing characteristics between the market rental sector and the nonrental stock. On average, the estimated hedonic values are relatively close to the self-imputations provided in the household surveys by the occupants of such dwellings. Therefore, using either of the two alternatives to assess the importance of nonrental housing services in the CPI have small consequences for inflation. Instead, dropping these services from the CPI creates a downward bias in the measurement of inflation of 0.33 percentage points per year during 1985â€“1992, and an upward bias of 0.38 percentage points per year during 1993 to 2000. (JEL: C43, D12, R21, C21, E31) Copyright (c) 2006 by the European Economic Association.","Raquel Arévalo & Javier Ruiz-Castillo, 2006. ""On the Imputation of Rental Prices to Owner-occupied Housing,"" Journal of the European Economic Association, MIT Press, vol. 4(4), pages 830-861, June.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i4p830-861.html,"4(4), pages 830-861, June.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,The Role of Transaction Costs for Financial Volatility: Evidence from the Paris Bourse,['Harald Hau']," This paper analyzes the causal linkage between transaction costs and financial volatility under two methodological improvements over the existingliterature. First, we use panel data in which exogenous transaction cost differences in the French stock market are induced by price level dependentminimum price variation rules (tick size rules). Unlike in previous studies based on one-time regulatory tick size changes (like the U.S.decimalization), we can separately identify and control for marketwide volatility changes. Second, we avoid the pitfalls of biased volatilitymeasurement across regimes by using the range as a tick size robust volatility metric. Panel regressions controlling for marketwide volatilityeffects show at high levels of statistical significance that the hourly range volatility of individual stocks increases by more than 30% for a 20%exogenous increase in transaction costs due to tick size variations in the French trading system. In the light of this evidence, higher transactioncosts in general, and security transaction taxes in particular, should be considered as volatility increasing.(JEL: F3, G1, G14) Copyright (c) 2006 by the European Economic Association.","Harald Hau, 2006. ""The Role of Transaction Costs for Financial Volatility: Evidence from the Paris Bourse,"" Journal of the European Economic Association, MIT Press, vol. 4(4), pages 862-890, June.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i4p862-890.html,"4(4), pages 862-890, June.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Presidential Address Costly Communication and Incentives,['Mathias Dewatripont']," This paper discusses the introduction of incentive considerations in a model of costly communication. It starts from a simplified version of a team-theoretic model due to Dessein and Santos (2003), which relates the design of an organization to its adaptiveness to environmental uncertainty. Incentives are introduced in this setting, following an approach developed by Dewatripont and Tirole (2005). Doing so enriches the analysis by allowing for the coexistence of various forms of communication, in particular cheap talk versus costly communication. (JEL: D8) (c) 2006 by the European Economic Association.","Mathias Dewatripont, 2006. ""Presidential Address Costly Communication and Incentives,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 253-268, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p253-268.html,"4(2-3), pages 253-268, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Joseph Schumpeter Lecture Appropriate Growth Policy: A Unifying Framework,"['Philippe Aghion', 'Peter Howitt']"," In this lecture, we use Schumpeterian growth theory, where growth comes from quality-improving innovations, to elaborate a theory of growth policy and to explain the growth gap between Europe and the US. Our theoretical apparatus systematizes the case-by-case approach to growth policy design. The emphasis is on three policy areas that are potentially relevant for growth in Europe, namely: competition and entry, education, and macropolicy. We argue that higher entry and exit (higher firm turnover) and increased emphasis on higher education are more growth-enhancing in countries that are closer to the technological frontier. We also argue that countercyclical budgetary policies are more growth-enhancing in countries with lower financial development. The analysis thus points to important interaction effects between policies and state variables, such as distance to frontier or financial development, in growth regressions. Finally, we argue that the other endogenous growth models, namely the AK and product variety models, fail to account for the evidence on the relationship between competition, education, volatility, and growth, and consequently cannot deliver relevant policy prescriptions in the three areas we consider. (JEL: O20, O30, O40) (c) 2006 by the European Economic Association.","Philippe Aghion & Peter Howitt, 2006. ""Joseph Schumpeter Lecture Appropriate Growth Policy: A Unifying Framework,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 269-314, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p269-314.html,"4(2-3), pages 269-314, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,"Alfred Marshall Lecture Shareholder Protection, Stock Market Development, and Politics","['Marco Pagano', 'Paolo Volpin']"," This paper presents a political economy model in which there is mutual feedback between investor protection and stock market development. Better investor protection induces companies to issue more equity and thereby leads to a broader stock market. In turn, equity issuance expands the shareholder base and increases support for shareholder protection. This feedback loop can generate multiple equilibria, with investor protection and stock market size being positively correlated across equilibria. The model's predictions are tested on panel data for 47 countries over 1993-2002, controlling for country and year effects and endogeneity issues. We also document international convergence in shareholder protection to best-practice standards, and show that it is correlated with cross-border mergers and acquisitions activity, consistent with the model. (JEL: G34, K22, K42) (c) 2006 by the European Economic Association.","Marco Pagano & Paolo Volpin, 2006. ""Alfred Marshall Lecture Shareholder Protection, Stock Market Development, and Politics,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 315-341, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p315-341.html,"4(2-3), pages 315-341, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Political Conditions for Reform: China vs. Eastern Europe Revisited,"['David Daokui Li', 'Yijiang Wang']"," The long literature of former socialist systems concludes that any effort to reform the economy without drastic political change is believed to be doomed to fail because tight political control and nonmarket coordination mechanisms are intertwined with each other. Indeed, the history of economic reform in Eastern European countries has confirmed this logic. So far, however the experiences of China and Vietnam seem to have defied this logic. We argue that the puzzle of China or Vietnam can be explained by the ruling party's strong initial and more efficient control, which allow the party to reform the economy without losing political control. (JEL: P20, P26, P51) (c) 2006 by the European Economic Association.","David Daokui Li & Yijiang Wang, 2006. ""Political Conditions for Reform: China vs. Eastern Europe Revisited,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 342-351, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p342-351.html,"4(2-3), pages 342-351, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Entrepreneurship in China and Russia Compared,"['Simeon Djankov', 'Yingyi Qian', 'Gérard Roland', 'Ekaterina Zhuravskaya']"," We compare results from a pilot study on entrepreneurship in China and Russia. Compared to non-entrepreneurs, Russian and Chinese entrepreneurs have more entrepreneurs in their family and among childhood friends, value work more relative to leisure and have higher wealth ambitions. Russian entrepreneurs have a better educational background and their parents were more likely to have been members of the Communist Party but Chinese entrepreneurs are more risk-taking and greedy and have more entrepreneurs among their childhood friends. (JEL: M13, 012, P12) (c) 2006 by the European Economic Association.","Simeon Djankov & Yingyi Qian & Gérard Roland & Ekaterina Zhuravskaya, 2006. ""Entrepreneurship in China and Russia Compared,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 352-365, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p352-365.html,"4(2-3), pages 352-365, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Monetary Policy with Imperfect Knowledge,"['Athanasios Orphanides', 'John C. Williams']"," We examine the performance and robustness of monetary policy rules when the central bank and the public have imperfect knowledge of the economy and continuously update their estimates of model parameters. We find that versions of the Taylor rule calibrated to perform well under rational expectations with perfect knowledge perform very poorly when agents are learning and the central bank faces uncertainty regarding natural rates. In contrast, difference rules, in which the change in the interest rate is determined by the inflation rate and the change in the unemployment rate, perform well when knowledge is both perfect and imperfect. (JEL: E52) (c) 2006 by the European Economic Association.","Athanasios Orphanides & John C. Williams, 2006. ""Monetary Policy with Imperfect Knowledge,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 366-375, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p366-375.html,"4(2-3), pages 366-375, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,"Adaptive Learning, Persistence, and Optimal Monetary Policy","['Vitor Gaspar', 'Frank Smets', 'David Vestin']"," We show that, when private sector expectations are determined in line with adaptive learning, optimal policy responds persistently to cost-push shocks. The optimal response is stronger and more persistent, the higher is the initial level of perceived inflation persistence by the private sector. Such a sophisticated policy reduces inflation persistence and inflation volatility at little cost in terms of output gap volatility. Persistent responses to cost-push shocks and stability of inflation expectations resemble optimal policy under commitment and rational expectations. Nevertheless, it is clear that the mechanism at play is very different. In the case of commitment it relies on expectations of future policy actions affecting inflation expectations; in the case of sophisticated central banking it relies on the reduction in the estimated inflation persistence parameter based on inflation data generated by shocks and policy responses. (JEL: E52) (c) 2006 by the European Economic Association.","Vitor Gaspar & Frank Smets & David Vestin, 2006. ""Adaptive Learning, Persistence, and Optimal Monetary Policy,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 376-385, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p376-385.html,"4(2-3), pages 376-385, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,An Example of Robustly Optimal Monetary Policy with Near-Rational Expectations,['Michael Woodford']," This paper considers optimal monetary stabilization policy in a forward-looking model, when the central bank recognizes that private-sector expectations need not be precisely model-consistent and wishes to choose a policy that will be as good as possible in the case of any beliefs that are close enough to model-consistency. It is found that commitment continues to be important for optimal policy, that the optimal long-run inflation target is unaffected by the degree of potential distortion of beliefs, and that optimal policy is even more history-dependent than if rational expectations are assumed. (JEL: E52) (c) 2006 by the European Economic Association.","Michael Woodford, 2006. ""An Example of Robustly Optimal Monetary Policy with Near-Rational Expectations,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 386-395, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p386-395.html,"4(2-3), pages 386-395, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,The Knowledge Economy at the Turn of the Twentieth Century: The Emergence of Hierarchies,"['Luis Garicano', 'Esteban Rossi-Hansberg']"," We use a simplified version of Garicano and Rossi-Hansberg (2005) to understand the impact of improvements in communications technology at the turn of the twentieth century on wages and organization. Improvements in communication technology allow individuals of different skills to abandon self-employment and form teams with each other. In particular, they allow high-skill agents to leverage their knowledge by specializing in the hardest tasks and hiring low-skill agents to do the routine tasks. Organization then exploits the complementarities between individual skills, which in turn affects the distribution of earnings. (JEL: D2, J3, L2, N3) (c) 2006 by the European Economic Association.","Luis Garicano & Esteban Rossi-Hansberg, 2006. ""The Knowledge Economy at the Turn of the Twentieth Century: The Emergence of Hierarchies,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 396-403, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p396-403.html,"4(2-3), pages 396-403, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Sorting with Motivated Agents: Implications for School Competition and Teacher Incentives,"['Timothy Besley', 'Maitreesh Ghatak']"," This paper proposes a simple framework to study incentives and matching in the market for teachers. The framework is used to investigate the consequences of introducing incentive pay for teachers when contracts have both a matching and an incentive effect. Our analysis suggests that school competition and teacher incentives cannot be studied in isolation from one another. (JEL: D73, I20, J45, L31 (c) 2006 by the European Economic Association.","Timothy Besley & Maitreesh Ghatak, 2006. ""Sorting with Motivated Agents: Implications for School Competition and Teacher Incentives,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 404-414, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p404-414.html,"4(2-3), pages 404-414, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,"Divorce, Remarriage, and Welfare: A General Equilibrium Approach","['Pierre-Andre Chiappori', 'Yoram Weiss']"," Modern marriage markets display increasing turnover, with less marriage but more divorce and remarriage. As a consequence, a large number of children live in single-parent and step-parent households. We summarize here a general equilibrium approach that allows welfare evaluations. In the absence of children, we show that higher aggregate divorce may raise welfare, because it facilitates remarriage. Even children may be better off in a high divorce-remarriage environment, because of stronger incentives for fathers to transfer money to the custodial mothers. (JEL: J1, J12, J13, K1, K10) (c) 2006 by the European Economic Association.","Pierre-Andre Chiappori & Yoram Weiss, 2006. ""Divorce, Remarriage, and Welfare: A General Equilibrium Approach,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 415-426, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p415-426.html,"4(2-3), pages 415-426, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,The Timing of Education,"['Thomas Gall', 'Patrick Legros', 'Andrew Newman']"," We study an assignment-with-investment model to highlight a tradeoff between investment in human capital before (ex ante system) and after (ex post system) matching on the labor market. The ex post system is better at coordinating investment within firms whereas the ex ante system is better at reducing mismatches. We further show that the ability to transfer surplus within firms affects mismatches and the relative performance of the two systems. At high degrees of transferability, they are equivalent. But when transferability is very low, the ex post system outperforms the ex ante system, although with moderate transferability the reverse is true. (JEL: I21, I28, J31, J42) (c) 2006 by the European Economic Association.","Thomas Gall & Patrick Legros & Andrew Newman, 2006. ""The Timing of Education,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 427-435, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p427-435.html,"4(2-3), pages 427-435, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,General Equilibrium with Imperfect Competition,"['Egbert Dierker', 'Hildegard Dierker']"," The objective of a firm is not well-defined if firms have market power. We present an example of Cournot-Walras competition in order to shed light on this problem and to motivate the concept of real wealth maximization that B. Grodal and E. Dierker have proposed asthe firm's objective. (JEL: D21, D42, D43, L13, L21) (c) 2006 by the European Economic Association.","Egbert Dierker & Hildegard Dierker, 2006. ""General Equilibrium with Imperfect Competition,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 436-445, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p436-445.html,"4(2-3), pages 436-445, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,"Racism, Xenophobia, and Redistribution","['Woojin Lee', 'John Roemer', 'Karine Van der Straeten']"," We model political competition as a contest between parties that represent constituents, and which announce policies in a two-dimensional policy space; the first dimension concerns the degree of redistribution, and the second, the race or immigration issue. Given the distribution of voter preferences on this space, a political equilibrium is determined. We study the effect that racist or anti-immigrant preferences in the polity have on equilibrium values of the redistributive policy. For the United States, there is a substantial reduction in distribution below what it counterfactually would have been, absent racism. For the UK, France, and Denmark, there are effects of the same sign, but with different magnitudes. (JEL: D70, D72, D30) (c) 2006 by the European Economic Association.","Woojin Lee & John Roemer & Karine Van der Straeten, 2006. ""Racism, Xenophobia, and Redistribution,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 446-454, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p446-454.html,"4(2-3), pages 446-454, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Does information help recovering structural shocks from past observations?,"['Domenico Giannone', 'Lucrezia Reichlin']"," This paper asks two questions. First, can we detect empirically whether the shocks recovered from the estimates of a structural vector autoregression are truly structural? Second, can the problem of non-fundamentalness be solved by considering additional information? The answer to the first question is ""yes"" and that to the second is ""under some conditions."" (JEL: C32, C33, E00, E32, O3) (c) 2006 by the European Economic Association.","Domenico Giannone & Lucrezia Reichlin, 2006. ""Does information help recovering structural shocks from past observations?,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 455-465, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p455-465.html,"4(2-3), pages 455-465, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Economic and VAR Shocks: What Can Go Wrong?,"['Jesús Fernández-Villaverde', 'Juan F. Rubio-Ramírez']"," This paper discusses the problem of invertibility between the economic shocks in a dynamic equilibrium model and the corresponding VAR innovations. We present an algebraic check of invertibility based on the model fundamentals and we find the identification scheme that recovers the economic shocks from the VAR innovations when the model is invertible. We illustrate our results with a model of the Great Depression proposed by Christiano, Motto, and Rostagno (2003). (JEL: E00, E32, C32) (c) 2006 by the European Economic Association.","Jesús Fernández-Villaverde & Juan F. Rubio-Ramírez, 2006. ""Economic and VAR Shocks: What Can Go Wrong?,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 466-474, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p466-474.html,"4(2-3), pages 466-474, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Alternative Procedures for Estimating Vector Autoregressions Identified with Long-Run Restrictions,"['Lawrence J. Christiano', 'Martin Eichenbaum', 'Robert Vigfusson']"," We show that the standard procedure for estimating long-run identified vector autoregressions uses a particular estimator of the zero-frequency spectral density matrix of the data. We develop alternatives to the standard procedure and evaluate the properties of these alternative procedures using Monte Carlo experiments in which data are generated from estimated real business cycle models. We focus on the properties of estimated impulse response functions. In our examples, the alternative procedures have better small sample properties than the standard procedure, with smaller bias, smaller mean square error, and better coverage rates for estimated confidence intervals. (JEL: E24, E32, O3) (c) 2006 by the European Economic Association.","Lawrence J. Christiano & Martin Eichenbaum & Robert Vigfusson, 2006. ""Alternative Procedures for Estimating Vector Autoregressions Identified with Long-Run Restrictions,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 475-483, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p475-483.html,"4(2-3), pages 475-483, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Does Market Incompleteness Matter for Asset Prices?,"['Fatih Guvenen', 'Burhanettin Kuruscu']"," In this paper we argue that market incompleteness resulting from limited stock market participation is important for understanding the behavior of asset prices. (JEL: E32, E44, G12) (c) 2006 by the European Economic Association.","Fatih Guvenen & Burhanettin Kuruscu, 2006. ""Does Market Incompleteness Matter for Asset Prices?,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 484-492, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p484-492.html,"4(2-3), pages 484-492, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
Journal of the European Economic Association,Aggregate Implications of Wealth Redistribution: The Case of Inflation,"['Matthias Doepke', 'Martin Schneider']"," This paper shows that a zero-sum redistribution of wealth within a country can have persistent aggregate effects. Motivated by the caseof an unanticipated inflation episode, we consider redistribution shocks that shift resources from old to young households. Aggregate effects arise because there are asymmetries in the reaction of winners and losers to changes in wealth. We focus on two sources of asymmetries: Differences in the average age of winners and losers, and differences in their labor force status. (JEL: D31, D58, E31, E50) (c) 2006 by the European Economic Association.","Matthias Doepke & Martin Schneider, 2006. ""Aggregate Implications of Wealth Redistribution: The Case of Inflation,"" Journal of the European Economic Association, MIT Press, vol. 4(2-3), pages 493-502, 04-05.",N\A,https://ideas.repec.org/a/tpr/jeurec/v4y2006i2-3p493-502.html,"4(2-3), pages 493-502, 04-05.",http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-4774/issues,2006
