journal,title,authors,abstract,cite,jel,url,volume,doi,year
European Economic Review,Civil War,"['Christopher Blattman', 'Edward Miguel']","Most nations have experienced an internal armed conflict since 1960. Yet while civil war is central to many nations' development, it has stood at the periphery of economics research and teaching. The past decade has witnessed a long overdue explosion of research into war's causes and consequences. We summarize progress, identify weaknesses, and chart a path forward. Why war? Existing theory is provocative but incomplete, omitting advances in behavioral economics and making little progress in key areas, like why armed groups form and cohere, or how more than two armed sides compete. Empirical work finds that low per capita incomes and slow economic growth are both robustly linked to civil war. Yet there is little consensus on the most effective policies to avert conflicts or promote postwar recovery. Cross-country analysis of war will benefit from more attention to causal identification and stronger links to theory. We argue that micro-level analysis and case studies are also crucial to decipher war's causes, conduct, and consequences. We bring a growth theoretic approach to the study of conflict consequences to highlight areas for research, most of all the study of war's impact on institutions. We conclude with a plea for new and better data. ( JEL D72, D74, O17)","Christopher Blattman & Edward Miguel, 2010. ""Civil War,"" Journal of Economic Literature, American Economic Association, vol. 48(1), pages 3-57, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v48y2010i1p3-57.html,"48(1), pages 3-57, March.", 10.1257/jel.48.1.3,2010
European Economic Review,The Role of Boards of Directors in Corporate Governance: A Conceptual Framework and Survey,"['Renee B. Adams', 'Benjamin E. Hermalin', 'Michael S. Weisbach']","This paper is a survey of the literature on boards of directors, with an emphasis on research done subsequent to the Benjamin E. Hermalin and Michael S. Weisbach (2003) survey. The two questions most asked about boards are what determines their makeup and what determines their actions? These questions are fundamentally intertwined, which complicates the study of boards because makeup and actions are jointly endogenous. A focus of this survey is how the literature, theoretical as well as empirical, deals -- or on occasions fails to deal -- with this complication. We suggest that many studies of boards can best be interpreted as joint statements about both the director-selection process and the effect of board composition on board actions and firm performance. (JEL G34, L25)","Renee B. Adams & Benjamin E. Hermalin & Michael S. Weisbach, 2010. ""The Role of Boards of Directors in Corporate Governance: A Conceptual Framework and Survey,"" Journal of Economic Literature, American Economic Association, vol. 48(1), pages 58-107, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v48y2010i1p58-107.html,"48(1), pages 58-107, March.", 10.1257/jel.48.1.58,2010
European Economic Review,"A Review of Scott E. Page's The Difference: How the Power of Diversity Creates Better Groups, Firms, Schools, and Societies",['Yannis M. Ioannides'],"This assessment of Scott Page's The Difference (Princeton University Press, 2007) emphasizes the depth and breadth of the book's coverage and arguments and checks them against existing empirical evidence, when available. It argues that the book navigates artfully between being a ""manifesto"" for diversity and rigorous science writing while at the same time marketing economic science in new ways. The review welcomes the book's popularization of richer aspects of everyday decision making, individual and collective, and its making an excellent case for the social significance of abstract economic theorizing, especially about problem solving. It praises the book's lively interpretations of statistical tools of decision making by means of enticing narratives. The book's rhetoric urges us to move beyond accepting diversity as a matter of taste, or even because of its beneficial effects on the ""production function,"" and ultimately adopts its powerful logic. It speculates that the book's true impact will likely come after thorough empirical research. In empirical endeavors, issues of definition, especially of identity and of measurement, and evaluation of policies that would enhance diversity would be decisive. In democratic societies, policies may pose new dilemmas as they benefit from public interest in overcoming the accumulation of past disadvantages. (JEL D23, Z13)","Yannis M. Ioannides, 2010. ""A Review of Scott E. Page's The Difference: How the Power of Diversity Creates Better Groups, Firms, Schools, and Societies,"" Journal of Economic Literature, American Economic Association, vol. 48(1), pages 108-122, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v48y2010i1p108-122.html,"48(1), pages 108-122, March.", 10.1257/jel.48.1.108,2010
European Economic Review,How Central Should the Central Bank Be?,['Alan S. Blinder'],"The nature and scope of the Federal Reserve's authority and the structure of its decision making are now ""on the table"" to an extent that has not been seen since 1935, and the Fed's vaunted independence is under some attack. This essay asks what the Federal Reserve should -- and shouldn't -- do, leaning heavily on the concept of economies of scope. In particular, I conclude that the central bank should monitor and regulate systemic risk because preserving financial stability is (a) closely aligned with the standard objectives of monetary policy and (b) likely to require lender of last resort powers. I also conclude that the Fed should supervise large financial institutions because that function is so closely to regulating systemic risk. However, several other functions now performed by the Fed could easily be done elsewhere. ( JEL E52, E58, G21, G28)","Alan S. Blinder, 2010. ""How Central Should the Central Bank Be?,"" Journal of Economic Literature, American Economic Association, vol. 48(1), pages 123-133, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v48y2010i1p123-133.html,"48(1), pages 123-133, March.", 10.1257/jel.48.1.123,2010
European Economic Review,What Powers for the Federal Reserve?,['Martin Feldstein'],"In this essay, I explain my reasons for the following policy recommendations: (1) The Fed should continue to manage monetary policy as it has in the past, should act as the nation's lender of last resort, should fully supervise the large bank holding companies and their subsidiary banks, and should be given resolution authority over the institutions that it supervises. (2) While a council of supervisors and regulators can play a useful role in dealing with macro prudential risks, it should not replace the central role of the Federal Reserve. (3) The virtually unlimited lending powers that the Fed has recently exercised in creating credit and helping individual institutions should be restricted in duration and subjected to formal Treasury approval backed by Congressional preauthorization of funds. (4) The Fed's capital rules for commercial banks need to be strengthened by replacing the existing risk-based capital approach with a broader definition of risk and the introduction of contingent capital. (5) Subjecting mortgage lending to a broader range of Federal Reserve regulations and allowing the Fed to deal with nonbank creators of mortgage products would be better than the creation of a new consumer financial protection organization. (JEL E52, E58, G21, G28)","Martin Feldstein, 2010. ""What Powers for the Federal Reserve?,"" Journal of Economic Literature, American Economic Association, vol. 48(1), pages 134-145, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v48y2010i1p134-145.html,"48(1), pages 134-145, March.", 10.1257/jel.48.1.134,2010
European Economic Review,The Wealth of Cities: Agglomeration Economies and Spatial Equilibrium in the United States,"['Edward L. Glaeser', 'Joshua D. Gottlieb']","Empirical research on cities starts with a spatial equilibrium condition: workers and firms are assumed to be indifferent across space. This condition implies that research on cities is different from research on countries, and that work on places within countries needs to consider population, income, and housing prices simultaneously. Housing supply elasticity will determine whether urban success reveals itself in the form of more people or higher incomes. Urban economists generally accept the existence of agglomeration economies, which exist when productivity rises with density, but estimating the magnitude of those economies is difficult. Some manufacturing firms cluster to reduce the costs of moving goods, but this force no longer appears to be important in driving urban success. Instead, modern cities are far more dependent on the role that density can play in speeding the fl ow of ideas. Finally, urban economics has some insights to offer related topics such as growth theory, national income accounts, public economics, and housing prices. (JEL R11, R23, R31, R32)","Edward L. Glaeser & Joshua D. Gottlieb, 2009. ""The Wealth of Cities: Agglomeration Economies and Spatial Equilibrium in the United States,"" Journal of Economic Literature, American Economic Association, vol. 47(4), pages 983-1028, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i4p983-1028.html,"47(4), pages 983-1028, December.", 10.1257/jel.47.4.983,2009
European Economic Review,Beyond GDP: The Quest for a Measure of Social Welfare,['Marc Fleurbaey'],"This paper critically examines the various approaches to the measurement of individual well-being and social welfare that have been considered for the construction of alternatives to GDP. Special attention is devoted to recent developments in the analysis of sustainability, in the study of happiness, in the theory of social choice and fair allocation, and in the capability approach. It is suggested in the conclusion that, although convergence toward a consensual approach is not impossible, for the moment not one but three alternatives to GDP are worth developing. ( JEL I31, E23, E01)","Marc Fleurbaey, 2009. ""Beyond GDP: The Quest for a Measure of Social Welfare,"" Journal of Economic Literature, American Economic Association, vol. 47(4), pages 1029-1075, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i4p1029-75.html,"47(4), pages 1029-1075, December.", 10.1257/jel.47.4.1029,2009
European Economic Review,"Law and Finance ""at the Origin""",['Ulrike Malmendier'],"What are the key determinants of financial development and growth? A large literature debates the relative importance of countries' legal and political environment. In this paper, I present evidence from ancient Rome, where an early form of shareholder company, the societas publicanorum, developed. I show that the societas publicanorum flourished in a legally underdeveloped but politically supportive environment (Roman Republic) and disappeared when Roman law reached its height of legal sophistication but the political environment grew less supportive (Roman Empire). In the Roman case, legal development appears to have mattered little as long as the law as practiced was flexible and adapted to economic needs. The ""law as practiced,"" in turn, reflected prevalent political interests. After discussing parallels in more recent history, I provide a brief overview of the literature on law and finance and on politics and finance. The historical evidence suggests that legal systems may be less of a technological constraint for growth than previously thought -- at least ""at the origin."" (JEL D72, K10, N23, N43)","Ulrike Malmendier, 2009. ""Law and Finance ""at the Origin"","" Journal of Economic Literature, American Economic Association, vol. 47(4), pages 1076-1108, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i4p1076-1108.html,"47(4), pages 1076-1108, December.", 10.1257/jel.47.4.1076,2009
European Economic Review,Learning from Schelling's Strategy of Conflict,['Roger B. Myerson'],"Thomas Schelling's Strategy of Conflict is a masterpiece that should be recognized as one of the most important and influential books in social theory. This paper reviews some of the important ideas in Strategy of Conflict and considers some of the broader impact that this book has had on game theory, economics, and social theory. By his emphasis on the critical importance of information and commitment in strategic dynamics, Schelling played a vital role in stimulating the development of noncooperative game theory. More broadly, Schelling's analysis of games with multiple equilibria has redefined the scope of economics and its place in the social sciences. (JEL D74, F51, H56)","Roger B. Myerson, 2009. ""Learning from Schelling's Strategy of Conflict,"" Journal of Economic Literature, American Economic Association, vol. 47(4), pages 1109-1125, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i4p1109-25.html,"47(4), pages 1109-1125, December.", 10.1257/jel.47.4.1109,2009
European Economic Review,The Economics and Law of Sovereign Debt and Default,"['Ugo Panizza', 'Federico Sturzenegger', 'Jeromin Zettelmeyer']",This paper surveys the recent literature on sovereign debt and relates it to the evolution of the legal principles underlying the sovereign debt market and the experience of the most recent debt crises and defaults. It finds limited support for theories that explain the feasibility of sovereign debt based on either external sanctions or exclusion from the international capital market and more support for explanations that emphasize domestic costs of default. The paper concludes that there remains a case for establishing institutions that reduce the cost of default but the design of such institutions is not a trivial task.,"Ugo Panizza & Federico Sturzenegger & Jeromin Zettelmeyer, 2009. ""The Economics and Law of Sovereign Debt and Default,"" Journal of Economic Literature, American Economic Association, vol. 47(3), pages 651-698, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i3p651-98.html,"47(3), pages 651-698, September.", 10.1257/jel.47.3.651,2009
European Economic Review,The Effects of Privatization and Ownership in Transition Economies,"['Saul Estrin', 'Jan Hanousek', 'Evzen Kocenda', 'Jan Svejnar']","In this paper, we evaluate what we have learned to date about the effects of privatization from the experiences during the last fifteen to twenty years in the postcommunist (transition) economies and, where relevant, China. We distinguish separately the impact of privatization on efficiency, profitability, revenues, and other indicators and distinguish between studies on the basis of their econometric methodology in order to focus attention on more credible results. The effect of privatization is mostly positive in Central Europe, but quantitatively smaller than that to foreign owners and greater in the later than earlier transition period. In the Commonwealth of Independent States, privatization to foreign owners yields a positive or insignificant effect while privatization to domestic owners generates a negative or insignificant effect. The available papers on China find diverse results, with the effect of nonstate ownership on total factor productivity being mostly positive but sometimes insignificant or negative.","Saul Estrin & Jan Hanousek & Evzen Kocenda & Jan Svejnar, 2009. ""The Effects of Privatization and Ownership in Transition Economies,"" Journal of Economic Literature, American Economic Association, vol. 47(3), pages 699-728, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i3p699-728.html,"47(3), pages 699-728, September.", 10.1257/jel.47.3.699,2009
European Economic Review,Toward a Theory of Regulation for Developing Countries: Following Jean-Jacques Laffont's Lead,"['Antonio Estache', 'Liam Wren-Lewis']","The efficient operation and expansion of infrastructures in developing countries is crucial for growth and poverty reduction. However, recent reforms aimed at improving the performance of these sectors have had limited success. Evidence suggests that, in many instances, this was because the traditional regulatory theory relied on by policymakers was not suitable for the institutional context in developing countries. This article surveys more recent theoretical work focusing on problems with regulation in these countries. At the heart of the survey is the work of Jean-Jacques Laffont, who, in the last decade of his life, set about developing a theoretical framework for regulation in developing countries. We consider the implications of his work, which focused on the key institutional limitations faced in developing countries. We then discuss where experience suggests that there are important omissions from this modeling, bringing in extensions and alternative approaches pursued by other authors. We conclude by summarizing the key ways in which regulatory policy will be different when institutions are weak. Overall, we find that an understanding of the institutional context and its implications are crucial when designing a regulatory framework for developing countries.","Antonio Estache & Liam Wren-Lewis, 2009. ""Toward a Theory of Regulation for Developing Countries: Following Jean-Jacques Laffont's Lead,"" Journal of Economic Literature, American Economic Association, vol. 47(3), pages 729-770, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i3p729-70.html,"47(3), pages 729-770, September.", 10.1257/jel.47.3.729,2009
European Economic Review,A Review of Edward Luce's In Spite of the Gods: The Strange Rise of Modern India,['Lant Pritchett'],"India poses a development puzzle on a grand scale. Sixty years of electoral democracy, thirty years of rapid growth, and a number of world class institutions (such as the Institutes of Technology or Election Commission) have led to talk of India as a superpower in a league with the United States and China. Yet, on many fronts, India's indicators of human well-being (e.g., malnutrition, immunization) are at, or below, those of much poorer sub-Saharan African countries. Measures of the administrative capacity of the state on basics like attendance, performance, and corruption reveal a potentially ""flailing state"" whose brilliantly formulated policies are disconnected from realities on the ground. This review essay of Ed Luce's In Spite of the Gods attempts to articulate the puzzle that is modern India and pose questions about the development trajectory of a country whose fortunes will shape our century.","Lant Pritchett, 2009. ""A Review of Edward Luce's In Spite of the Gods: The Strange Rise of Modern India,"" Journal of Economic Literature, American Economic Association, vol. 47(3), pages 771-780, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i3p771-80.html,"47(3), pages 771-780, September.", 10.1257/jel.47.3.771,2009
European Economic Review,Finance and Politics: A Review Essay Based on Kenneth Dam's Analysis of Legal Traditions in The Law-Growth Nexus,"['Mark J. Roe', 'Jordan I. Siegel']","Strong financial markets are widely thought to propel economic development, with many in finance seeing legal tradition as fundamental to protecting investors sufficiently for finance to flourish. Kenneth Dam finds that the legal tradition view inaccurately portrays how legal systems work, how laws developed historically, and how government power is allocated in the various legal traditions. Yet, after probing the legal origins' literature for inaccuracies, Dam does not deeply develop an alternative hypothesis to explain the world's differences in financial development. Nor does he challenge the origins core data, which could be origins' trump card. Hence, his analysis will not convince many economists, despite that his legal learning suggests conceptual and factual difficulties for the legal origins explanations. Yet, a dense political economy explanation is already out there and the origins-based data has unexplored weaknesses consistent with Dam's contentions. Knowing if the origins view is truly fundamental, flawed, or secondary is vital for financial development policy making because policymakers who believe it will pick policies that imitate what they think to be the core institutions of the preferred legal tradition. But if they have mistaken views, as Dam indicates they might, as to what the legal traditions' institutions really are and which types of laws are effective, or what is really most important to financial development, they will make policy mistakes -- potentially serious ones.","Mark J. Roe & Jordan I. Siegel, 2009. ""Finance and Politics: A Review Essay Based on Kenneth Dam's Analysis of Legal Traditions in The Law-Growth Nexus,"" Journal of Economic Literature, American Economic Association, vol. 47(3), pages 781-800, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i3p781-800.html,"47(3), pages 781-800, September.", 10.1257/jel.47.3.781,2009
European Economic Review,Psychology and Economics: Evidence from the Field,['Stefano DellaVigna'],"The research in Psychology and Economics (a.k.a. Behavioral Economics) suggests that individuals deviate from the standard model in three respects: (1) nonstandard preferences, (2) nonstandard beliefs, and (3) nonstandard decision making. In this paper, I survey the empirical evidence from the field on these three classes of deviations. The evidence covers a number of applications, from consumption to finance, from crime to voting, from charitable giving to labor supply. In the class of nonstandard preferences, I discuss time preferences (self-control problems), risk preferences (reference dependence), and social preferences. On nonstandard beliefs, I present evidence on overconfidence, on the law of small numbers, and on projection bias. Regarding nonstandard decision making, I cover framing, limited attention, menu effects, persuasion and social pressure, and emotions. I also present evidence on how rational actors -- firms, employers, CEOs, investors, and politicians -- respond to the nonstandard behavior described in the survey. Finally, I briefly discuss under what conditions experience and market interactions limit the impact of the nonstandard features.","Stefano DellaVigna, 2009. ""Psychology and Economics: Evidence from the Field,"" Journal of Economic Literature, American Economic Association, vol. 47(2), pages 315-372, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i2p315-72.html,"47(2), pages 315-372, June.", 10.1257/jel.47.2.315,2009
European Economic Review,Can the West Save Africa?,['William Easterly'],"In the new millennium, the Western aid effort toward Africa has surged due to writings by well-known economists, a celebrity mass advocacy campaign, and decisions by Western leaders to make Africa a major foreign policy priority. This survey contrasts the predominant ""transformational"" approach (West comprehensively saves Africa) to occasional swings to a ""marginal"" approach (West takes one small step at a time to help individual Africans). Evaluation of ""one step at a time"" initiatives is generally easier than that of transformational ones either through controlled experiments (although these have been oversold) or simple case studies where it is easier to attribute outcomes to actions. We see two themes emerge from the literature survey: (1) escalation -- as each successive Western transformational effort has yielded disappointing results (as judged at least by stylized facts, since again the econometrics are shaky), the response has been to try an even more ambitious effort and (2) the cycle of ideas -- rather than a progressive testing and discarding of failed ideas, we see a cycle in aid ideas in many areas in Africa, with ideas going out of fashion only to come back again later after some lapse long enough to forget the previous disappointing experience. Both escalation and cyclicality of ideas are symptomatic of the lack of learning that seems to be characteristic of the ""transformational"" approach. In contrast, the ""marginal"" approach has had some successes in improving the well-being of individual Africans, such as the dramatic fall in mortality.","William Easterly, 2009. ""Can the West Save Africa?,"" Journal of Economic Literature, American Economic Association, vol. 47(2), pages 373-447, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i2p373-447.html,"47(2), pages 373-447, June.", 10.1257/jel.47.2.373,2009
European Economic Review,Gender Differences in Preferences,"['Rachel Croson', 'Uri Gneezy']","This paper reviews the literature on gender differences in economic experiments. In the three main sections, we identify robust differences in risk preferences, social (other-regarding) preferences, and competitive preferences. We also speculate on the source of these differences, as well as on their implications. Our hope is that this article will serve as a resource for those seeking to understand gender differences and to use as a starting point to illuminate the debate on gender-specific outcomes in the labor and goods markets.","Rachel Croson & Uri Gneezy, 2009. ""Gender Differences in Preferences,"" Journal of Economic Literature, American Economic Association, vol. 47(2), pages 448-474, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i2p448-74.html,"47(2), pages 448-474, June.", 10.1257/jel.47.2.448,2009
European Economic Review,A Review of Michael Tomz's Reputation and International Cooperation: Sovereign Debt across Three Centuries,['Mark Gersovitz'],"Repudiation and expropriation pose obstacles to the international mobility of capital and thereby to efficient international allocation of resources. Tomz discusses the determinants of lending in the face of the threat of repudiation. Using history, he argues that debtor countries have sought a reputation for compliance with loan agreements to access future loans and that military or trade sanctions have been unimportant in sustaining lending. He discusses when and why banks have been more active as lenders relative to bondholders. This article situates Tomz's concerns in the broad themes of thought on obstacles to capital mobility and evaluates his arguments.","Mark Gersovitz, 2009. ""A Review of Michael Tomz's Reputation and International Cooperation: Sovereign Debt across Three Centuries,"" Journal of Economic Literature, American Economic Association, vol. 47(2), pages 475-481, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i2p475-81.html,"47(2), pages 475-481, June.", 10.1257/jel.47.2.475,2009
European Economic Review,Recent Developments in the Econometrics of Program Evaluation,"['Guido W. Imbens', 'Jeffrey M. Wooldridge']","Many empirical questions in economics and other social sciences depend on causal effects of programs or policies. In the last two decades, much research has been done on the econometric and statistical analysis of such causal effects. This recent theoretical literature has built on, and combined features of, earlier work in both the statistics and econometrics literatures. It has by now reached a level of maturity that makes it an important tool in many areas of empirical research in economics, including labor economics, public finance, development economics, industrial organization, and other areas of empirical microeconomics. In this review, we discuss some of the recent developments. We focus primarily on practical issues for empirical researchers, as well as provide a historical overview of the area and give references to more technical research.","Guido W. Imbens & Jeffrey M. Wooldridge, 2009. ""Recent Developments in the Econometrics of Program Evaluation,"" Journal of Economic Literature, American Economic Association, vol. 47(1), pages 5-86, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i1p5-86.html,"47(1), pages 5-86, March.", 10.1257/jel.47.1.5,2009
European Economic Review,"Healthy, Wealthy, and Wise: Socioeconomic Status, Poor Health in Childhood, and Human Capital Development",['Janet Currie'],"There are many possible pathways between parental education, income, and health, and between child health and education, but only some of them have been explored in the literature. This essay focuses on links between parental socioeconomic status (as measured by education, income, occupation, or in some cases area of residence) and child health, and between child health and adult education or income. Specifically, I ask two questions: What is the evidence regarding whether parental socioeconomic status affects child health? And, what is the evidence relating child health to future educational and labor market outcomes? I show that there is now strong evidence of both links, suggesting that health could play a role in the intergenerational transmission of economic status.","Janet Currie, 2009. ""Healthy, Wealthy, and Wise: Socioeconomic Status, Poor Health in Childhood, and Human Capital Development,"" Journal of Economic Literature, American Economic Association, vol. 47(1), pages 87-122, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i1p87-122.html,"47(1), pages 87-122, March.", 10.1257/jel.47.1.87,2009
European Economic Review,The Age of Milton Friedman,['Andrei Shleifer'],"Between 1980 and 2005, as the world embraced free market policies, living standards rose sharply, while life expectancy, educational attainment, and democracy improved and absolute poverty declined. Is this a coincidence? A collection of essays edited by Balcerowicz and Fischer argues that indeed reliance on free market forces is key to economic growth. A book by Stiglitz and others disagrees. I review and compare the two arguments.","Andrei Shleifer, 2009. ""The Age of Milton Friedman,"" Journal of Economic Literature, American Economic Association, vol. 47(1), pages 123-135, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i1p123-35.html,"47(1), pages 123-135, March.", 10.1257/jel.47.1.123,2009
European Economic Review,Globalization and the Welfare State: A Review of Hans-Werner Sinn's Can Germany Be Saved?,"['Dennis J. Snower', 'Alessio J. G. Brown', 'Christian Merkl']","What are the challenges that globalization makes on welfare states and how should welfare states respond? How should welfare states be designed to enable countries to reap the benefits of globalization? These are the main themes of Hans-Werner Sinn's book, Can Germany Be Saved? We view Germany as a case study of how a welfare state can go wrong in reacting to the pressures of globalization. We present two views of globalization -- the ""specialization view"" (of Sinn) and the ""Great Reorganization view"" (ours) -- and examine the policy implications of each for the welfare state design.","Dennis J. Snower & Alessio J. G. Brown & Christian Merkl, 2009. ""Globalization and the Welfare State: A Review of Hans-Werner Sinn's Can Germany Be Saved?,"" Journal of Economic Literature, American Economic Association, vol. 47(1), pages 136-158, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i1p136-58.html,"47(1), pages 136-158, March.", 10.1257/jel.47.1.136,2009
European Economic Review,What Do (and Don't) We Know about the Value Added Tax? A Review of Richard M. Bird and Pierre-Pascal Gendron's The VAT in Developing and Transitional Countries,['Michael Keen'],"The VAT has taken the tax world by storm over the last fifty years, but left little trace in the academic literature. Bird and Gendron provide an impressively informed and informative account of the VAT experience in lower income countries, largely vindicating the tax and standard advice for its design. But they rightly stress too that dominant ""expert opinion"" on the VAT remains troublingly uninformed by serious analysis and evidence. This article focuses on some of these gaps and recent attempts to start filling them.","Michael Keen, 2009. ""What Do (and Don't) We Know about the Value Added Tax? A Review of Richard M. Bird and Pierre-Pascal Gendron's The VAT in Developing and Transitional Countries,"" Journal of Economic Literature, American Economic Association, vol. 47(1), pages 159-170, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v47y2009i1p159-70.html,"47(1), pages 159-170, March.", 10.1257/jel.47.1.159,2009
European Economic Review,The Economic Effects of Energy Price Shocks,['Lutz Kilian'],"Large fluctuations in energy prices have been a distinguishing characteristic of the U.S. economy since the 1970s. Turmoil in the Middle East, rising energy prices in the United States, and evidence of global warming recently have reignited interest in the link between energy prices and economic performance. This paper addresses a number of the key issues in this debate: What are energy price shocks and where do they come from? How responsive is energy demand to changes in energy prices? How do consumer’s expenditure patterns evolve in response to energy price shocks? How do energy price shocks affect U.S. real output, inflation, and stock prices? Why do energy price increases seem to cause recessions but energy price decreases do not seem to cause expansions? Why has there been a surge in the price of oil in recent years? Why has this new energy price shock not caused a recession so far? Have the effects of energy price shocks waned since the 1980s and, if so, why? As the paper demonstrates, it is critical to account for the endogeneity of energy prices and to differentiate between the effects of demand and supply shocks in energy markets when answering these questions.","Lutz Kilian, 2008. ""The Economic Effects of Energy Price Shocks,"" Journal of Economic Literature, American Economic Association, vol. 46(4), pages 871-909, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v46y2008i4p871-909.html,"46(4), pages 871-909, December.", 10.1257/jel.46.4.871,2008
European Economic Review,Central Bank Communication and Monetary Policy: A Survey of Theory and Evidence,"['Alan S. Blinder', 'Michael Ehrmann', 'Marcel Fratzscher', 'Jakob De Haan', 'David-Jan Jansen']","Over the last two decades, communication has become an increasingly important aspect of monetary policy. These real-world developments have spawned a huge new scholarly literature on central bank communication—mostly empirical, and almost all of it written in this decade. We survey this ever-growing literature. The evidence suggests that communication can be an important and powerful part of the central bank’s toolkit since it has the ability to move financial markets, to enhance the predictability of monetary policy decisions, and potentially to help achieve central banks’ macroeconomic objectives. However, the large variation in communication strategies across central banks suggests that a consensus has yet to emerge on what constitutes an optimal communication strategy.","Alan S. Blinder & Michael Ehrmann & Marcel Fratzscher & Jakob De Haan & David-Jan Jansen, 2008. ""Central Bank Communication and Monetary Policy: A Survey of Theory and Evidence,"" Journal of Economic Literature, American Economic Association, vol. 46(4), pages 910-945, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v46y2008i4p910-45.html,"46(4), pages 910-945, December.", 10.1257/jel.46.4.910,2008
European Economic Review,A Review of Gregory Clark's A Farewell to Alms: A Brief Economic History of the World,['Robert C. Allen'],"A Farewell to Alms advances striking claims about the economic history of the world. These include (1) the preindustrial world was in a Malthusian preventive check equilibrium, (2) living standards were unchanging and above subsistence for the last 100,000 years, (3) bad institutions were not the cause of economic backwardness, (4) successful economic growth was due to the spread of ""middle class"" values from the elite to the rest of society for ""biological"" reasons, (5) workers were the big gainers in the British Industrial Revolution, and (6) the absence of middle class values, for biological reasons, explains why most of the world is poor. The empirical support for these claims is examined, and all are questionable.","Robert C. Allen, 2008. ""A Review of Gregory Clark's A Farewell to Alms: A Brief Economic History of the World,"" Journal of Economic Literature, American Economic Association, vol. 46(4), pages 946-973, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v46y2008i4p946-73.html,"46(4), pages 946-973, December.", 10.1257/jel.46.4.946,2008
European Economic Review,"Is the Obesity Epidemic a Public Health Problem? A Review of Zoltan J. Acs and Alan Lyles's Obesity, Business and Public Policy","['Tomas J. Philipson', 'Richard A. Posner']","We review the recent but growing economic literature on the worldwide growth of obesity, relating the review to a recent anthology of articles— Obesity, Business and Public Policy . We discuss the competing explanations for the growth of obesity as well as the role of governments in attempting to limit it.","Tomas J. Philipson & Richard A. Posner, 2008. ""Is the Obesity Epidemic a Public Health Problem? A Review of Zoltan J. Acs and Alan Lyles's Obesity, Business and Public Policy,"" Journal of Economic Literature, American Economic Association, vol. 46(4), pages 974-982, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v46y2008i4p974-82.html,"46(4), pages 974-982, December.", 10.1257/jel.46.4.974,2008
European Economic Review,"A Review of Tito Boeri, Lans Bovenberg, Benoît Coeuré, and Andrew Roberts's Dealing with the New Giants and Peter J. Orszag, Mark Iwry, and William G. Gale's Aging Gracefully",['Olivia S. Mitchell'],"Global aging will impose greater economic demands on the young and may entail dramatic consumption shortfalls for the old. Against this gloomy backdrop, many analysts hail the world’s funded pension systems as a means to protect future retirement security. The monographs reviewed ask how funded pension plans might be restructured to better meet the policy challenges of global aging. Both show that the pension institution must be reformulated to better provide for both economic growth and demographic aging. Questions remain regarding how retirement policy can better integrate intergenerational adequacy and incentive considerations.","Olivia S. Mitchell, 2008. ""A Review of Tito Boeri, Lans Bovenberg, Benoît Coeuré, and Andrew Roberts's Dealing with the New Giants and Peter J. Orszag, Mark Iwry, and William G. Gale's Aging Gracefully,"" Journal of Economic Literature, American Economic Association, vol. 46(4), pages 983-988, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v46y2008i4p983-88.html,"46(4), pages 983-988, December.", 10.1257/jel.46.4.983,2008
