journal,title,authors,abstract,cite,jel,url,volume,doi,year
Journal of International Economics,The financial crisis and the geography of wealth transfers,"['Gourinchas, Pierre-Olivier', 'Rey, Hélène', 'Truempler, Kai']","This paper studies the geography of wealth transfers between 2007Q4 and 2008Q4, at the height of the global financial crisis. We construct valuation changes on bilateral external positions in equity, direct investment and portfolio debt to measure who benefited and who lost on their external exposure. We find a very diverse set of fortunes governed by the structure of countries' external portfolios. In particular, we are able to relate the gains and losses on debt portfolios to the country's exposure to ABS, ABCP conduits and the extent of dollar shortage.","Gourinchas, Pierre-Olivier & Rey, Hélène & Truempler, Kai, 2012. ""The financial crisis and the geography of wealth transfers,"" Journal of International Economics, Elsevier, vol. 88(2), pages 266-283.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p266-283.html,"88(2), pages 266-283.", 10.1016/j.jinteco.2012.05.008,2012
Journal of International Economics,"Leverage across firms, banks, and countries","['Kalemli-Ozcan, Sebnem', 'Sorensen, Bent', 'Yesiltas, Sevcan']","We present new stylized facts on bank and firm leverage during the period 2000–2009 using internationally comparable micro level data from many countries. We document the following patterns: a) there was an increase in leverage for investment banks prior to the sub-prime crisis; b) there was no visible increase in leverage for the typical commercial bank and non-financial firm; c) off-balance-sheet items constitute a big fraction of assets, especially for large commercial banks in the US, whereas investment banks do not report these items; d) the leverage ratio is procyclical for investment banks and for large commercial banks in the US; e) banks in emerging markets with tighter bank regulation and stronger investor protection experienced significantly less deleveraging during the crisis. The results suggest that excessive risk taking before the crisis was not easily detectable because the risk involved the quality rather than the quantity of assets.","Kalemli-Ozcan, Sebnem & Sorensen, Bent & Yesiltas, Sevcan, 2012. ""Leverage across firms, banks, and countries,"" Journal of International Economics, Elsevier, vol. 88(2), pages 284-298.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p284-298.html,"88(2), pages 284-298.", 10.1016/j.jinteco.2012.03.002,2012
Journal of International Economics,Liquidity management of U.S. global banks: Internal capital markets in the great recession,"['Cetorelli, Nicola', 'Goldberg, Linda S.']","The recent crisis highlighted the importance of globally active banks in linking markets. One channel for this linkage is through how these banks manage liquidity across their entire banking organization. We document that funds regularly flow between parent banks and their affiliates in diverse foreign markets. We show that parent banks, when hit by a funding shock, reallocate liquidity in the organization according to a locational pecking order. Affiliate locations that are important for the parent bank revenue streams are relatively protected from liquidity reallocations in the organization, while traditional funding locations are more extensively used to buffer shocks to the parent bank balance sheets.","Cetorelli, Nicola & Goldberg, Linda S., 2012. ""Liquidity management of U.S. global banks: Internal capital markets in the great recession,"" Journal of International Economics, Elsevier, vol. 88(2), pages 299-311.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p299-311.html,"88(2), pages 299-311.", 10.1016/j.jinteco.2012.05.001,2012
Journal of International Economics,"Bank relationships, business cycles, and financial crises","['Hale, Galina']","The importance of information asymmetries in the capital markets is commonly accepted as one of the main reasons for home bias in investment. The effects of such asymmetries may potentially be reduced through relationships between banks established through bank-to-bank lending. To analyze the dynamics of formation of such relationships during 1980–2009, I construct a global banking network of 7938 banking institutions from 141 countries. I find that recessions and banking crises tend to have negative effects on the formation of new connections and that these effects are not the same for all countries or all banks. I also find that the global financial crisis of 2008–09 had a large negative impact on the formation of new relationships in the global banking network, especially by large banks, which were previously immune to effects of banking crises and recessions.","Hale, Galina, 2012. ""Bank relationships, business cycles, and financial crises,"" Journal of International Economics, Elsevier, vol. 88(2), pages 312-325.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p312-325.html,"88(2), pages 312-325.", 10.1016/j.jinteco.2012.01.011,2012
Journal of International Economics,Dollar illiquidity and central bank swap arrangements during the global financial crisis,"['Rose, Andrew K.', 'Spiegel, Mark M.']","While the global financial crisis was centered in the United States, it led to a surprising appreciation in the dollar, suggesting global dollar illiquidity. In response, the Federal Reserve partnered with other central banks to inject dollars into the international financial system. Empirical studies of the success of these efforts have yielded mixed results, in part because their timing is likely to be endogenous. In this paper, we examine the cross-sectional impact of these interventions. Theory consistent with dollar appreciation in the crisis suggests that their impact should be greater for countries that have greater exposure to the United States through trade and financial channels, less transparent holdings of dollar assets, and greater illiquidity difficulties. We examine these predictions for observed cross-sectional changes in CDS spreads, using a new proxy for innovations in perceived changes in sovereign risk based upon Google-search data. We find robust evidence that auctions of dollar assets by foreign central banks disproportionately benefited countries that were more exposed to the United States through either trade linkages or asset exposure. We obtain weaker results for differences in asset transparency or illiquidity. However, several of the important announcements concerning the international swap programs disproportionately benefited countries exhibiting greater asset opaqueness.","Rose, Andrew K. & Spiegel, Mark M., 2012. ""Dollar illiquidity and central bank swap arrangements during the global financial crisis,"" Journal of International Economics, Elsevier, vol. 88(2), pages 326-340.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p326-340.html,"88(2), pages 326-340.", 10.1016/j.jinteco.2012.02.014,2012
Journal of International Economics,"Capital flows, push versus pull factors and the global financial crisis","['Fratzscher, Marcel']","The causes of the 2008 collapse and subsequent surge in global capital flows remain an open and highly controversial issue. Employing a factor model coupled with a dataset of high-frequency portfolio capital flows to 50 economies, the paper finds that common shocks – key crisis events as well as changes to global liquidity and risk – have exerted a large effect on capital flows both in the crisis and in the recovery. However, these effects have been highly heterogeneous across countries, with a large part of this heterogeneity being explained by differences in the quality of domestic institutions, country risk and the strength of domestic macroeconomic fundamentals. Comparing and quantifying these effects show that common factors (“push” factors) were overall the main drivers of capital flows during the crisis, while country-specific determinants (“pull” factors) have been dominant in accounting for the dynamics of global capital flows in 2009 and 2010, in particular for emerging markets.","Fratzscher, Marcel, 2012. ""Capital flows, push versus pull factors and the global financial crisis,"" Journal of International Economics, Elsevier, vol. 88(2), pages 341-356.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p341-356.html,"88(2), pages 341-356.", 10.1016/j.jinteco.2012.05.003,2012
Journal of International Economics,On the international transmission of shocks: Micro-evidence from mutual fund portfolios,"['Raddatz, Claudio', 'Schmukler, Sergio L.']","Using micro-level data on mutual funds from different financial centers investing in equity and bonds, this paper analyzes how investors and managers behave and transmit shocks across countries. The paper shows that the volatility of mutual fund investments is quantitatively driven by both the underlying investors and fund managers through (i) injections into/redemptions out of each fund and (ii) managerial changes in country weights and cash. Both investors and managers respond to country returns and crises and adjust their investments substantially, e.g., generating large reallocations during the global financial crisis. Their behavior tends to be pro-cyclical, reducing their exposure to countries during bad times and increasing it when conditions improve. Managers actively change country weights over time, although there is significant short-run pass-through from returns to country weights. Capital flows from mutual funds do not seem to have a stabilizing role and expose countries in their portfolios to foreign shocks.","Raddatz, Claudio & Schmukler, Sergio L., 2012. ""On the international transmission of shocks: Micro-evidence from mutual fund portfolios,"" Journal of International Economics, Elsevier, vol. 88(2), pages 357-374.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p357-374.html,"88(2), pages 357-374.", 10.1016/j.jinteco.2012.05.006,2012
Journal of International Economics,From the financial crisis to the real economy: Using firm-level data to identify transmission channels,"['Claessens, Stijn', 'Tong, Hui', 'Wei, Shang-Jin']","Using accounting data for 7722 non-financial firms in 42 countries, we examine how the 2007–2009 crisis affected firm performance and how various linkages propagated shocks across borders. We isolate and compare effects from changes in business cycle, international trade, and external financing conditions, on firms' profits, sales and investment using both sectoral benchmarks and firm-specific sensitivities estimated prior to the crisis. We find that the crisis had a bigger negative impact on firms with greater sensitivity to business cycle and trade developments, particularly in countries more open to trade. Interestingly, financial openness made limited difference.","Claessens, Stijn & Tong, Hui & Wei, Shang-Jin, 2012. ""From the financial crisis to the real economy: Using firm-level data to identify transmission channels,"" Journal of International Economics, Elsevier, vol. 88(2), pages 375-387.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p375-387.html,"88(2), pages 375-387.", 10.1016/j.jinteco.2012.02.015,2012
Journal of International Economics,International reserves and the global financial crisis,"['Dominguez, Kathryn M.E.', 'Hashimoto, Yuko', 'Ito, Takatoshi']","This study examines whether pre-crisis international reserve accumulations, as well as exchange rate and reserve policy decisions made during the global financial crisis, can help to explain cross-country differences in post-crisis economic performance. Our approach focuses not only on the total stock of official reserves held by countries, but also on the decisions by governments to purchase or sell reserve assets during the crisis period. We introduce new data made available through the IMF Special Data Dissemination Standard (SDDS) Reserve Template, which allow us to distinguish interest income and valuation changes in the stock of official reserves from the actively managed component of reserves. We use this novel data to gage how (and whether) reserve accumulation policies influenced the economic and financial performance of countries during and after the global crisis. Our findings support the view that higher reserve accumulations prior to the crisis are associated with higher post-crisis GDP growth.","Dominguez, Kathryn M.E. & Hashimoto, Yuko & Ito, Takatoshi, 2012. ""International reserves and the global financial crisis,"" Journal of International Economics, Elsevier, vol. 88(2), pages 388-406.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p388-406.html,"88(2), pages 388-406.", 10.1016/j.jinteco.2012.03.003,2012
Journal of International Economics,Tools for managing financial-stability risks from capital inflows,"['Ostry, Jonathan D.', 'Ghosh, Atish R.', 'Chamon, Marcos', 'Qureshi, Mahvash S.']","We examine whether macroprudential policies and capital controls can enhance financial stability in the face of the risks typically associated with large capital inflows. We construct new indices of foreign currency (FX)-related prudential measures, domestic prudential measures, and financial-sector specific capital controls for 51 emerging market economies over the period 1995–2008. Our results indicate that both capital controls and FX-related prudential measures are associated with a lower proportion of FX lending in total domestic bank credit, and with a lower proportion of portfolio debt in total external liabilities. Other prudential policies appear to help restrain the intensity of aggregate credit booms. Experience from the global financial crisis suggests that prudential and capital control policies in place during the boom enhanced economic resilience during the bust.","Ostry, Jonathan D. & Ghosh, Atish R. & Chamon, Marcos & Qureshi, Mahvash S., 2012. ""Tools for managing financial-stability risks from capital inflows,"" Journal of International Economics, Elsevier, vol. 88(2), pages 407-421.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p407-421.html,"88(2), pages 407-421.", 10.1016/j.jinteco.2012.02.002,2012
Journal of International Economics,Financial crises and the multilateral response: What the historical record shows,"['Barkbu, Bergljot', 'Eichengreen, Barry', 'Mody, Ashoka']","We provide a synoptic description of financial crises and the multilateral response over the course of the last four decades. We present both indicators of economic performance around crisis dates and a comprehensive description of multilateral rescue efforts. While emergency lending has grown, reliance on debt restructuring, broadly speaking, has declined. This leads us to ask what can be done to rebalance the management of debt problems toward a better mix of emergency lending and private sector burden sharing. In particular, we explore the idea of sovereign cocos, contingent debt securities that automatically reduce payment obligations in the event of debt-sustainability problems.","Barkbu, Bergljot & Eichengreen, Barry & Mody, Ashoka, 2012. ""Financial crises and the multilateral response: What the historical record shows,"" Journal of International Economics, Elsevier, vol. 88(2), pages 422-435.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i2p422-435.html,"88(2), pages 422-435.", 10.1016/j.jinteco.2012.02.006,2012
Journal of International Economics,Are Free Trade Agreements contagious?,"['Baldwin, Richard', 'Jaimovich, Dany']","This paper tests the hypothesis that the domino-like spread of regionalism is partly driven by ‘defensive’ FTAs, i.e. FTAs signed to reduce discrimination created by third-nation FTAs. A theory-based measure is used to test contagion against alternative determinants of regionalism. The main finding is that contagion is present in our data and robust to various econometric specifications, samples, and inclusions of various economic and political controls including the Baier–Bergstrand controls. Some support is found for political theories that stress ‘political distance’ but none for those that stress ‘slow multilateralism’.","Baldwin, Richard & Jaimovich, Dany, 2012. ""Are Free Trade Agreements contagious?,"" Journal of International Economics, Elsevier, vol. 88(1), pages 1-16.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p1-16.html,"88(1), pages 1-16.", 10.1016/j.jinteco.2012.03.009,2012
Journal of International Economics,Sequential exporting,"['Albornoz, Facundo', 'Calvo Pardo, Héctor F.', 'Corcos, Gregory', 'Ornelas, Emanuel']","Many new exporters give up exporting very shortly, despite substantial entry costs; others shoot up foreign sales and expand to new destinations. We develop a model based on experimentation to rationalize these and other dynamic patterns of exporting firms. We posit that individual export profitability, while initially uncertain, is positively correlated over time and across destinations. This leads to “sequential exporting,” where the possibility of profitable expansion at the intensive and extensive margins makes initial entry costs worthwhile despite high failure rates. Firm-level evidence from Argentina's customs, which would be difficult to reconcile with existing models, strongly supports this mechanism.","Albornoz, Facundo & Calvo Pardo, Héctor F. & Corcos, Gregory & Ornelas, Emanuel, 2012. ""Sequential exporting,"" Journal of International Economics, Elsevier, vol. 88(1), pages 17-31.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p17-31.html,"88(1), pages 17-31.", 10.1016/j.jinteco.2012.02.007,2012
Journal of International Economics,The economics of trade agreements in the linear Cournot delocation model,"['Bagwell, Kyle', 'Staiger, Robert W.']","Existing theories of trade agreements suggest that GATT/WTO efforts to reign in export subsidies represent an inefficient victory for exporting governments that comes at the expense of importing governments. Building on the Cournot delocation model first introduced by Venables (1985), we derive new results from this model and use these results to develop a more benign interpretation of efforts to restrain export subsidies in trade agreements. And we suggest that the gradual tightening of restraints on export subsidies that has occurred in the GATT/WTO may be interpreted as deriving naturally from the gradual reduction in import barriers that member countries have negotiated. Together with existing theories, the Cournot delocation model may help to provide a more nuanced and complete understanding of the treatment of export subsidies in trade agreements.","Bagwell, Kyle & Staiger, Robert W., 2012. ""The economics of trade agreements in the linear Cournot delocation model,"" Journal of International Economics, Elsevier, vol. 88(1), pages 32-46.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p32-46.html,"88(1), pages 32-46.", 10.1016/j.jinteco.2012.01.013,2012
Journal of International Economics,"Trade disputes, quality choice, and economic integration","['Chisik, Richard']","Recent work demonstrates the importance of developing high quality output in order to compete in export markets and other recent studies verify the prevalence of fixed and ongoing trade costs while participating in those markets. I consider the joint choice of quality and export promotion costs when trade relationships are subject to temporary disputes. When transparency is low and macroeconomic instability is high, disputes arrive more frequently and, therefore, firms may inefficiently choose lower levels of quality and export promotion. These, in turn, build shallower trading relationships with less trade volumes and higher tariffs, and generate greater trade reductions during the more common trade disputes. Several institutional features of the WTO dispute settlement mechanism that are generally lacking in preferential trade agreements such as improved transparency, dispute investigation, and the provision to recommend asymmetric continuation payoffs can ameliorate these inefficient quality choice outcomes. Hence, lower quality output and lower quality trading relationships may be more endemic to countries that depend on preferential trading areas as opposed to the WTO.","Chisik, Richard, 2012. ""Trade disputes, quality choice, and economic integration,"" Journal of International Economics, Elsevier, vol. 88(1), pages 47-61.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p47-61.html,"88(1), pages 47-61.", 10.1016/j.jinteco.2012.01.010,2012
Journal of International Economics,Border prices and retail prices,"['Berger, David', 'Faust, Jon', 'Rogers, John H.', 'Steverson, Kai']","We analyze retail prices and at-the-dock (import) prices of specific items in the Bureau of Labor Statistics' (BLS) CPI and IPP databases, using both databases simultaneously to identify items that are identical in description at the dock and when sold at retail. This identification allows us to measure the distribution wedge associated with bringing traded goods from the point of entry into the United States to their retail outlet. We find that overall U.S. distribution wedges are 50–70%, around 10 to 20 percentage points higher than that reported in the literature. We discuss the implications of this for measuring the size of the “pure” tradeables sector, exchange rate pass-through, and real exchange rate determination. We find that distribution wedges are very stable over time but there is considerable variation across items. There is some variation across the country of origin for the imported item, for our major trading partners, but not as much as the cross-item variation. We also investigate the determinants of distribution wedges, finding that wedges do not vary systematically with exchange rates, but are related to other features of the micro data.","Berger, David & Faust, Jon & Rogers, John H. & Steverson, Kai, 2012. ""Border prices and retail prices,"" Journal of International Economics, Elsevier, vol. 88(1), pages 62-73.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p62-73.html,"88(1), pages 62-73.", 10.1016/j.jinteco.2012.02.011,2012
Journal of International Economics,The carry trade and fundamentals: Nothing to fear but FEER itself,"['Jordà, Òscar', 'Taylor, Alan M.']","Risky arbitraging based on interest rate differentials between two countries is typically referred to as a carry trade. Up until the recent global financial crisis, these trades generated years of persistent positive returns, which were hard to reconcile with standard pricing kernels. In 2008 these trades blew up, which seemed to weaken the case for a puzzle relating to predictable currency returns. But the rise and fall of this puzzle in the academic literature has only been concerned with naïve carry trades based on yield signals alone. We show, however, that some simple and more realistic fundamentals-augmented trading strategies would have generated strong and sustained positive profits that endured through the turmoil.","Jordà, Òscar & Taylor, Alan M., 2012. ""The carry trade and fundamentals: Nothing to fear but FEER itself,"" Journal of International Economics, Elsevier, vol. 88(1), pages 74-90.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p74-90.html,"88(1), pages 74-90.", 10.1016/j.jinteco.2012.03.001,2012
Journal of International Economics,"Exports, borders, distance, and plant size","['Holmes, Thomas J.', 'Stevens, John J.']","The fact that large manufacturing plants export relatively more than small plants has been at the foundation of much work in the international trade literature. We examine this fact using Census microdata on plant shipments from the Commodity Flow Survey. We show that the fact is not entirely an international trade phenomenon; part of it can be accounted for by the effect of distance, distinct from any border effect. Export destinations tend to be farther than domestic destinations, and large plants tend to ship farther distances even to domestic locations compared with small plants. We develop an extension of the Melitz (2003) model and use it to set up an analysis with model interpretations of ratios between large plant and small plant shipments that can be calculated with the data. We obtain a decomposition of the overall ratio into a term that varies with distance, holding fixed the border, and a term that varies with the border, holding fixed the distance. The distance term accounts for more than half of the overall difference.","Holmes, Thomas J. & Stevens, John J., 2012. ""Exports, borders, distance, and plant size,"" Journal of International Economics, Elsevier, vol. 88(1), pages 91-103.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p91-103.html,"88(1), pages 91-103.", 10.1016/j.jinteco.2012.02.012,2012
Journal of International Economics,"Robustness, information–processing constraints, and the current account in small open economies","['Luo, Yulei', 'Nie, Jun', 'Young, Eric R.']","In this paper we examine the effects of two types of “induced uncertainty”, model uncertainty due to robustness (RB) and state uncertainty due to finite information–processing capacity (called rational inattention or RI), on consumption and the current account. We show that the combination of RB and RI improves the model's predictions for (i) the contemporaneous correlation between the current account and income and (ii) the volatility and persistence of the current account in small open emerging and developed economies. In addition, we show that the two informational frictions improve the model's ability to match the impulse response of consumption to income and the relative volatility of consumption to income growth.","Luo, Yulei & Nie, Jun & Young, Eric R., 2012. ""Robustness, information–processing constraints, and the current account in small open economies,"" Journal of International Economics, Elsevier, vol. 88(1), pages 104-120.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p104-120.html,"88(1), pages 104-120.", 10.1016/j.jinteco.2012.02.004,2012
Journal of International Economics,Decentralized borrowing and centralized default,"['Kim, Yun Jung', 'Zhang, Jing']","In the past, foreign borrowing by developing countries was comprised almost entirely of government borrowing. However, private firms and individuals in developing countries now borrow substantially from foreign lenders. It is often asserted that this surge in private sector borrowing generates excessive borrowing and frequent sovereign defaults in developing countries. This paper analyzes the impact of decentralized borrowing using a quantitative model in which private agents decide how much to borrow and the government decides whether to default. Relative to a model in which the government determines both the level of borrowing and whether to default, decentralized borrowing drives up aggregate credit costs and sovereign default risk, and reduces aggregate welfare. Interestingly, decentralized borrowing may lead to either too much or too little debt in equilibrium depending on the severity of default penalties.","Kim, Yun Jung & Zhang, Jing, 2012. ""Decentralized borrowing and centralized default,"" Journal of International Economics, Elsevier, vol. 88(1), pages 121-133.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p121-133.html,"88(1), pages 121-133.", 10.1016/j.jinteco.2012.02.005,2012
Journal of International Economics,Currency composition of international bonds: The EMU effect,"['Hale, Galina B.', 'Spiegel, Mark M.']","We analyze the impact that the launch of the EMU had on the currency denomination of private international bond issues in 1990–2006 using micro-level data. Our stylized model predicts that the introduction of the euro would lead to an increase in the share of euro-denominated debt and a decline in the share of dollar-denominated debt issued by firms located in countries outside both the United States and the euro area. Moreover, our model predicts that the euro effect would be particularly pronounced for nonfinancial firms. Our empirical results are consistent with these predictions. In addition, we find that among nonfinancial firms, the impact on new issuers is larger than on seasoned issuers. Extending the model to allow for differences in issuance volumes across future monetary union countries prior to integration, we also predict larger increases in euro-denominated issuance among firms from smaller monetary union countries. We confirm this prediction for international bond issues by euro-area firms.","Hale, Galina B. & Spiegel, Mark M., 2012. ""Currency composition of international bonds: The EMU effect,"" Journal of International Economics, Elsevier, vol. 88(1), pages 134-149.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p134-149.html,"88(1), pages 134-149.", 10.1016/j.jinteco.2012.01.014,2012
Journal of International Economics,"Financial integration, specialization, and systemic risk","['Fecht, Falko', 'Grüner, Hans Peter', 'Hartmann, Philipp']","This paper studies the implications of cross-border financial integration for financial stability when banks' loan portfolios adjust endogenously. Banks can be subject to sectoral and aggregate domestic shocks. After integration they can share these risks in a complete interbank market. When banks have a comparative advantage in providing credit to certain industries, financial integration may induce banks to specialize in lending. An enhanced concentration in lending does not necessarily increase risk, because a well-functioning interbank market allows to achieve the necessary diversification. This greater need for risk sharing, though, increases the risk of cross-border contagion and the likelihood of widespread banking crises. However, even though integration increases the risk of contagion it improves welfare if it permits banks to realize specialization benefits.","Fecht, Falko & Grüner, Hans Peter & Hartmann, Philipp, 2012. ""Financial integration, specialization, and systemic risk,"" Journal of International Economics, Elsevier, vol. 88(1), pages 150-161.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p150-161.html,"88(1), pages 150-161.", 10.1016/j.jinteco.2012.01.012,2012
Journal of International Economics,ClubMed? Cyclical fluctuations in the Mediterranean basin,"['Canova, Fabio', 'Ciccarelli, Matteo']","We investigate macroeconomic fluctuations in the Mediterranean, their similarities and convergence. A model with four indicators, roughly covering the West, the East and the Middle East and the North Africa portions of the Mediterranean, characterizes well the historical experience since the early 1980. Idiosyncratic causes still dominate domestic cyclical fluctuations in many countries. Convergence and divergence which coexist are local and transitory. The cyclical outlook for the next few years is rosier for the East than for the West.","Canova, Fabio & Ciccarelli, Matteo, 2012. ""ClubMed? Cyclical fluctuations in the Mediterranean basin,"" Journal of International Economics, Elsevier, vol. 88(1), pages 162-175.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p162-175.html,"88(1), pages 162-175.", 10.1016/j.jinteco.2012.03.007,2012
Journal of International Economics,Corporate taxation and the choice of patent location within multinational firms,"['Karkinsky, Tom', 'Riedel, Nadine']","Corporate patents are important assets in the modern economy, where knowledge is highly valued. In many multinational enterprises (MNEs), they constitute a major portion of the business's value. The intra-firm transfer pricing process for patent-related royalty payments is moreover often highly intransparent and patents thus represent a major source of profit shifting opportunities between multinational entities. For both reasons, MNEs have an incentive to locate their patents at low-tax affiliates to minimize the corporate tax burden. The purpose of our paper is to empirically test for this relationship by exploiting a unique dataset that links information on patent applications to micro panel data for European MNEs. Our results suggest that the corporate tax rate (differential to other group members) exerts a negative effect on the number of patent applications filed by a multinational affiliate. The effect is quantitatively large and robust to controlling for firm size and unobserved heterogeneity between the entities. The findings moreover prevail if we account for royalty withholding taxes and binding ‘Controlled Foreign Company’ rules.","Karkinsky, Tom & Riedel, Nadine, 2012. ""Corporate taxation and the choice of patent location within multinational firms,"" Journal of International Economics, Elsevier, vol. 88(1), pages 176-185.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p176-185.html,"88(1), pages 176-185.", 10.1016/j.jinteco.2012.04.002,2012
Journal of International Economics,Who bears the burden of international taxation? Evidence from cross-border M&As,"['Huizinga, Harry', 'Voget, Johannes', 'Wagner, Wolf']","Cross-border M&As can trigger additional taxation of the target's income in the form of non-resident dividend withholding taxes and acquirer-country corporate income taxation. This paper finds that this additional international taxation is fully capitalized into lower takeover premiums. In contrast, acquirer excess stock market returns around the bid announcement date do not appear to reflect additional taxation of the target's income. These findings suggest that international taxation is considered to be burdensome and that the incidence of this taxation is primarily on target-firm shareholders.","Huizinga, Harry & Voget, Johannes & Wagner, Wolf, 2012. ""Who bears the burden of international taxation? Evidence from cross-border M&As,"" Journal of International Economics, Elsevier, vol. 88(1), pages 186-197.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p186-197.html,"88(1), pages 186-197.", 10.1016/j.jinteco.2012.02.013,2012
Journal of International Economics,Sovereign debt and corporate borrowing costs in emerging markets,"['Ağca, Şenay', 'Celasun, Oya']","We document that the corporate sector faces higher borrowing costs when the external debt of the public sector is higher. By contrast, no significant relationship is found between domestic public debt and corporate borrowing costs. An increase in sovereign debt by one standard deviation from its sample mean is associated with 9% higher loan yield spreads. The correlation is considerably higher in countries with weak creditor rights and past sovereign default episodes. Overall, these findings suggest substantial adverse linkages between public external debt and private financing costs.","Ağca, Şenay & Celasun, Oya, 2012. ""Sovereign debt and corporate borrowing costs in emerging markets,"" Journal of International Economics, Elsevier, vol. 88(1), pages 198-208.",N\A,https://ideas.repec.org/a/eee/inecon/v88y2012i1p198-208.html,"88(1), pages 198-208.", 10.1016/j.jinteco.2012.02.009,2012
Journal of International Economics,The dynamic effects of a currency union on trade,"['Bergin, Paul R.', 'Lin, Ching-Yi']","The response of trade to a monetary union is a dynamic process. An empirical study of the European monetary union finds that the extensive margin of trade in new goods responded several years ahead of EMU implementation and ahead of overall trade volume. A dynamic rational expectations trade model shows that early entry of new firms in anticipation is explainable as a rational forward-looking response to news. The model helps identify which types of trading frictions are reduced by a currency union, and shows how new entry can be affected by uncertainty about EMU.","Bergin, Paul R. & Lin, Ching-Yi, 2012. ""The dynamic effects of a currency union on trade,"" Journal of International Economics, Elsevier, vol. 87(2), pages 191-204.",N\A,https://ideas.repec.org/a/eee/inecon/v87y2012i2p191-204.html,"87(2), pages 191-204.", 10.1016/j.jinteco.2012.01.005,2012
Journal of International Economics,Gravity in International Finance,"['Okawa, Yohei', 'van Wincoop, Eric']","The past decade has witnessed an explosion of papers estimating gravity equations for cross-border financial holdings without much of a theoretical foundation. In this paper we develop a theory for bilateral asset holdings that takes a gravity form. We discuss how to estimate international financial frictions and conduct comparative statics analysis within the context of the theory. We also find though that reasonable extensions of the model no longer generate a gravity form. While this does not significantly complicate estimation and comparative statics analysis, it raises questions about the empirical validity of gravity specifications for cross-border financial holdings that need to be addressed in future work.","Okawa, Yohei & van Wincoop, Eric, 2012. ""Gravity in International Finance,"" Journal of International Economics, Elsevier, vol. 87(2), pages 205-215.",N\A,https://ideas.repec.org/a/eee/inecon/v87y2012i2p205-215.html,"87(2), pages 205-215.", 10.1016/j.jinteco.2012.01.006,2012
Journal of International Economics,Can leading indicators assess country vulnerability? Evidence from the 2008–09 global financial crisis,"['Frankel, Jeffrey', 'Saravelos, George']","We investigate whether leading indicators can help explain the cross-country incidence of the 2008–09 financial crisis. Rather than looking for indicators with specific relevance to the recent crisis, the selection of variables is driven by an extensive review of more than eighty papers from the previous literature on early warning indicators. Our motivation is to address suspicions that indicators found to be useful predictors in one round of crises are typically not useful to predict the next round. The review suggests that central bank reserves and past movements in the real exchange rate were the two leading indicators that had proven the most useful in explaining crisis incidence across different countries and episodes in the past. For the 2008–09 crisis, we use six different variables to measure crisis incidence: drops in GDP and industrial production, currency depreciation, stock market performance, reserve losses, and participation in an IMF program. We find that the level of reserves in 2007 appears as a consistent and statistically significant leading indicator of who got hit by the 2008–09 crisis, in line with the conclusions of the pre-2008 literature. In addition to reserves, recent real appreciation is a statistically significant predictor of devaluation and of a measure of exchange market pressure during the current crisis. We define the period of the global financial shock as running from late 2008 to early 2009, which probably explains why we find stronger results than earlier papers such as Obstfeld et al. (2009, 2010) and Rose and Spiegel (2009a,b, 2010, 2011) which use annual data.","Frankel, Jeffrey & Saravelos, George, 2012. ""Can leading indicators assess country vulnerability? Evidence from the 2008–09 global financial crisis,"" Journal of International Economics, Elsevier, vol. 87(2), pages 216-231.",N\A,https://ideas.repec.org/a/eee/inecon/v87y2012i2p216-231.html,"87(2), pages 216-231.", 10.1016/j.jinteco.2011.12.009,2012
