,journal,title,authors,abstract,cite,JEL,url,vol,doi,year
335,Journal of Economic Literature,"Cross-subsidization, Incentives, and Outcomes in Professional Team Sports Leagues","['Rodney Fort', 'James Quirk']"," Professional team sports leagues provide insight into the problems facing the management of functioning cartels. This paper provides an analysis of the incentives and outcomes inherent in the management of professional team sports cartels. Except for revenue sharing and salary caps, league cartel management outcomes are consistent with league-wide revenue maximization and have no impact on competitive balance. However, there are predictable impacts on the profitability of strong- and weak-drawing teams within the league. While providing an analytical review of the literature, the work here also yields new results concerning salary caps, local TV revenue sharing, and the behavior of cartel managers in the face of rival leagues.","Rodney Fort & James Quirk, 1995. ""Cross-subsidization, Incentives, and Outcomes in Professional Team Sports Leagues,"" Journal of Economic Literature, American Economic Association, vol. 33(3), pages 1265-1299, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i3p1265-1299.html,"33(3), pages 1265-1299, September.",http://www.e-jel.org/archive/sept1995/Fort.pdf,1995
336,Journal of Economic Literature,Diagnosing McCloskey,['Uskali Maki']," The diagnosis focuses on McCloskey's concept of rhetoric (persuasion of one's audience in a morally purified conversation), his theory of truth (constrained coherence), and his conception of the social organization of economics (morally self-regulated marketplace of ideas). His theory of truth appears as an ""elite theory"" (beliefs of the elite of the profession as the constraint) and an ""angel theory"" (ethics of speech as the constraint). These notions cannot accommodate McCloskey's own assessments of current economics. It is suggested that elites and angels be dropped from the concepts of rhetoric and truth, and a distinction be made between truth and plausibility.","Uskali Maki, 1995. ""Diagnosing McCloskey,"" Journal of Economic Literature, American Economic Association, vol. 33(3), pages 1300-1318, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i3p1300-1318.html,"33(3), pages 1300-1318, September.",http://www.e-jel.org/archive/sept1995/Maki.pdf,1995
337,Journal of Economic Literature,Modern Epistemology against Analytic Philosophy: A Reply,['Donald N. McCloskey']," Uskali Maki read three books by McCloskey on the ""rhetoric of economics"" with sympathy. But he wants McCloskey to choose between a coherence and a correspondence theory of truth. McCloskey notes in reply that modern epistemology - by contrast with the analytic philosophy circa 1955 that many philosophers of economics espouse - rejects the choice. Modern epistemology would say that economic scientists argue in many legitimate ways, governed by ethics. In brief, as Maki agrees, economics has a rhetoric. Rhetoric is a better guide than 1955-style analytic philosophy.","Donald N. McCloskey, 1995. ""Modern Epistemology against Analytic Philosophy: A Reply,"" Journal of Economic Literature, American Economic Association, vol. 33(3), pages 1319-1323, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i3p1319-1323.html,"33(3), pages 1319-1323, September.",http://www.e-jel.org/archive/sept1995/Mccloske.pdf,1995
338,Journal of Economic Literature,The Wage Curve: A Review,['David Card'],"In The Wage Qurve, David G. Blancflower and Andrew J. Oswald argue that there is a fundamental negative relation between wages and the unemployment rate in a worker's local labor market. Blancflower and Oswald use large-scale micro data sets to estimate this relation for the United States, Britain, and 10 other countries. I review their empirical methods and findings, and provide some further evidence on the nature of the wage curve relationship in the United States. I conclude that there is a strong statistical correlation between rates of pay and local unemployment, although the interpretation of this correlation remains unresolved.(This abstract was borrowed from another version of this item.)","David Card, 1995. ""The Wage Curve: A Review,"" Journal of Economic Literature, American Economic Association, vol. 33(2), pages 285-299, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i2p285-299.html,"33(2), pages 285-299, June.",http://www.e-jel.org/archive/june1995/Card.pdf,1995
339,Journal of Economic Literature,Complementarities and Cumulative Processes in Models of Monopolistic Competition,['Kiminori Matsuyama'],"Monopolistic competition models have frequently been applied in macroeconomics, growth and development, and international and interregional economics. The three features of monopolistic competition, the monopoly power of producers, the lack of strategic interaction, and endogenous product variety, make it a useful framework to examine the aggregate implications of imperfect competition, increasing returns and incomplete markets. This papers presents a highly selective review in this area, with special emphasis on complementarity and its role in generating multiplier processes, business cycles, clustering, underdevelopment traps, regional disparities, and sustainable growth, or more generally, what Myrdal (1957) called the ""principle of circular and cumulative causation.""(This abstract was borrowed from another version of this item.)","Kiminori Matsuyama, 1995. ""Complementarities and Cumulative Processes in Models of Monopolistic Competition,"" Journal of Economic Literature, American Economic Association, vol. 33(2), pages 701-729, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i2p701-729.html,"33(2), pages 701-729, June.",http://www.e-jel.org/archive/june1995/Matsuyam.pdf,1995
340,Journal of Economic Literature,"From Parlor Games to Social Science: Von Neumann, Morgenstern, and the Creation of Game Theory, 1928-1994",['Robert J. Leonard'],No abstract is available for this item.,"Robert J. Leonard, 1995. ""From Parlor Games to Social Science: Von Neumann, Morgenstern, and the Creation of Game Theory, 1928-1994,"" Journal of Economic Literature, American Economic Association, vol. 33(2), pages 730-761, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i2p730-761.html,"33(2), pages 730-761, June.",http://www.e-jel.org/archive/june1995/Leonard.pdf,1995
341,Journal of Economic Literature,The Bell Curve: Review Article,"['Arthur S. Goldberger', 'Charles F. Manski']",No abstract is available for this item.,"Arthur S. Goldberger & Charles F. Manski, 1995. ""The Bell Curve: Review Article,"" Journal of Economic Literature, American Economic Association, vol. 33(2), pages 762-776, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i2p762-776.html,"33(2), pages 762-776, June.",http://www.e-jel.org/archive/june1995/Goldberg.pdf,1995
342,Journal of Economic Literature,Changes in American Economic Policy in the 1980s: Watershed or Pendulum Swing?,['John B. Taylor'],No abstract is available for this item.,"John B. Taylor, 1995. ""Changes in American Economic Policy in the 1980s: Watershed or Pendulum Swing?,"" Journal of Economic Literature, American Economic Association, vol. 33(2), pages 777-784, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i2p777-784.html,"33(2), pages 777-784, June.",http://www.e-jel.org/archive/june1995/Jbtaylor.pdf,1995
343,Journal of Economic Literature,International Trade and the Rise in Earnings Inequality,['Gary Burtless'],No abstract is available for this item.,"Gary Burtless, 1995. ""International Trade and the Rise in Earnings Inequality,"" Journal of Economic Literature, American Economic Association, vol. 33(2), pages 800-816, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i2p800-816.html,"33(2), pages 800-816, June.",http://www.e-jel.org/archive/june1995/Burtless.pdf,1995
344,Journal of Economic Literature,The Economics of Exchange Rates,['Mark P. Taylor']," Reviews the literature on exchange rate economics over the last two decades, with particular reference to recent developments. Topics surveyed include the evidence on foreign exchange market efficiency and forward discount bias, chewed interest parity and purchasing power parity, the theory and evidence relating to the determination of exchange rates (the flexible-price monetary model, the stickyprice monetary model, the equilibrium models and the portfolio balance model), recent work on the effectiveness of foreign exchange intervention, and the recent literature on exchange rate behavior within target zones. The emerging literature on foreign exchange market microstructure is also briefly discussed.","Mark P. Taylor, 1995. ""The Economics of Exchange Rates,"" Journal of Economic Literature, American Economic Association, vol. 33(1), pages 13-47, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i1p13-47.html,"33(1), pages 13-47, March.",http://www.e-jel.org/archive/mar1995/Taylor.pdf,1995
345,Journal of Economic Literature,Recent Evolutionary Theorizing about Economic Change,['Richard R. Nelson']," Economists long have employed evolutionary language and metaphors to characterize economic change, but until recently have largely eschewed the expression of explicit evolutionary theories. Over the last decade, however, a number of explicit evolutionary theories have been developed by economists, and other social scientists. This essay discusses the general analytic art form, and summarizes and discusses a number of the particular models. In the light of those examples, it evaluates the strengths and weaknesses of explicit evolutionary theorizing as an approach to understanding economic change.","Richard R. Nelson, 1995. ""Recent Evolutionary Theorizing about Economic Change,"" Journal of Economic Literature, American Economic Association, vol. 33(1), pages 48-90, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i1p48-90.html,"tionary Theorizing about Economic Change,"" Journal of Economic Literature, American Economic Association,",http://www.e-jel.org/archive/mar1995/Nelson.pdf,1995
346,Journal of Economic Literature,Lessons from the U.S. Unemployment Insurance Experiments,['Bruce D. Meyer']," Recent social experiments have evaluated two reforms of the unemployment insurance (UI) system: reemployment bonuses and job search programs. The bonus experiments show that economic incentives affect the length of UI receipt and provide weak evidence that an earlier return to work does not decrease earnings. The experiments do not show the favorability of a permanent bonus program as they ignore its effect on the number of the claimants. The job search experiments test several more promising reforms. Nearly all of the combinations of services and increased enforcement reduce UI receipt and have favorable cost/benefit analyses. Earnings often increase, though the estimates are imprecise.","Bruce D. Meyer, 1995. ""Lessons from the U.S. Unemployment Insurance Experiments,"" Journal of Economic Literature, American Economic Association, vol. 33(1), pages 91-131, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i1p91-131.html,"33(1), pages 91-131, March.",http://www.e-jel.org/archive/mar1995/Meyer.pdf,1995
347,Journal of Economic Literature,Environmental Regulation and the Competitiveness of U.S. Manufacturing: What Does the Evidence Tell Us?,['Adam B. Jaffe et al.']," This survey assesses evidence on the linkage between environmental regulation and competitiveness, and finds little support for the conventional wisdom that environmental regulations have large adverse effects on competitiveness. Studies examining the effects of environmental regulations on net exports, overall trade flows, and plant-location decisions have produced estimates that are small, statistically insignificant, or not robust. We also find no systematic evidence supporting the revisionist hypothesis that environmental regulations stimulate innovation and improved competitiveness. Overall, the evidence suggests that the truth regarding the relationship between environmental protection and international competitiveness lies in between the extremes of the current debate.","Adam B. Jaffe et al., 1995. ""Environmental Regulation and the Competitiveness of U.S. Manufacturing: What Does the Evidence Tell Us?,"" Journal of Economic Literature, American Economic Association, vol. 33(1), pages 132-163, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i1p132-163.html,"33(1), pages 132-163, March.",http://www.e-jel.org/archive/mar1995/Jaffe.pdf,1995
348,Journal of Economic Literature,"The Transition According to Cambridge, Mass",['Peter Murrell']," This paper reviews the NBER's ""The Transition in Eastern Europe."" This book's 18 essays examine privatization, stabilization, fiscal policies, the nascent private sector, bankruptcy, foreign trade, and investment, etc. Individual country performance occupies six studies. These essays, which are of high quality, provide a cross-section of the literature on transition. However, the book's stronger conclusions are not supported by strong evidence. Two conclusions, unemphasized by contributors, emerge. Expectations, which reflect the theories used to design standard reforms, are often unfulfilled during reforms. A plausible explanation for the misplaced expectations is the ahistorical approach of those theories.","Peter Murrell, 1995. ""The Transition According to Cambridge, Mass,"" Journal of Economic Literature, American Economic Association, vol. 33(1), pages 164-178, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i1p164-178.html,"33(1), pages 164-178, March.",http://www.e-jel.org/archive/mar1995/Murrell.pdf,1995
349,Journal of Economic Literature,Regulating Risks,['Robert A. Pollak']," Stephen Breyer's new book, ""Breaking the Vicious Circle: Toward Effective Risk Regulation"" addresses the widely recognized problems of health, safety, and environmental regulation. Breyer argues that public perceptions, congressional politics, and the technical uncertainties of risk regulation define a ""vicious circle"" - a situation of ""regulatory gridlock."" Breyer argues that reforming and depoliticizing the regulatory process - a solution that draws on ""the virtues of bureaucracy"" - is the best chance for practical reform. The review questions whether quantitative risk assessment, the ""scientific"" component of risk regulation (as opposed to risk management, the policy component), can be made ""scientific"" enough to engender the trust required to succeed.","Robert A. Pollak, 1995. ""Regulating Risks,"" Journal of Economic Literature, American Economic Association, vol. 33(1), pages 179-191, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v33y1995i1p179-191.html,"33(1), pages 179-191, March.",http://www.e-jel.org/archive/mar1995/Pollak.pdf,1995
350,Journal of Economic Literature,The Economics of Immigration,['George J. Borjas'],No abstract is available for this item.,"George J. Borjas, 1994. ""The Economics of Immigration,"" Journal of Economic Literature, American Economic Association, vol. 32(4), pages 1667-1717, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i4p1667-1717.html,"32(4), pages 1667-1717, December.",http://www.e-jel.org/archive/dec1994/Borjas.pdf,1994
351,Journal of Economic Literature,How Would the Invisible Hand Handle Money?,"['George A. Selgin', 'Lawrence H. White']",No abstract is available for this item.,"George A. Selgin & Lawrence H. White, 1994. ""How Would the Invisible Hand Handle Money?,"" Journal of Economic Literature, American Economic Association, vol. 32(4), pages 1718-1749, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i4p1718-1749.html,"32(4), pages 1718-1749, December.",http://www.e-jel.org/archive/dec1994/Selgin.pdf,1994
352,Journal of Economic Literature,Real Business Cycles,['George W. Stadler'],No abstract is available for this item.,"George W. Stadler, 1994. ""Real Business Cycles,"" Journal of Economic Literature, American Economic Association, vol. 32(4), pages 1750-1783, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i4p1750-1783.html,"32(4), pages 1750-1783, December.",http://www.e-jel.org/archive/dec1994/Stadler.pdf,1994
353,Journal of Economic Literature,Structural Slumps,['Michael Woodford'],No abstract is available for this item.,"Michael Woodford, 1994. ""Structural Slumps,"" Journal of Economic Literature, American Economic Association, vol. 32(4), pages 1784-1815, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i4p1784-1815.html,"32(4), pages 1784-1815, December.",http://www.e-jel.org/archive/dec1994/Woodford.pdf,1994
354,Journal of Economic Literature,Investment under Uncertainty: Keeping One's Options Open,['R. Glenn Hubbard'],No abstract is available for this item.,"R. Glenn Hubbard, 1994. ""Investment under Uncertainty: Keeping One's Options Open,"" Journal of Economic Literature, American Economic Association, vol. 32(4), pages 1816-1831, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i4p1816-1831.html,"32(4), pages 1816-1831, December.",http://www.e-jel.org/archive/dec1994/Hubbard.pdf,1994
355,Journal of Economic Literature,An Examination of Werner Hildenbrand's Market Demand,['Arthur Lewbel'],No abstract is available for this item.,"Arthur Lewbel, 1994. ""An Examination of Werner Hildenbrand's Market Demand,"" Journal of Economic Literature, American Economic Association, vol. 32(4), pages 1832-1841, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i4p1832-1841.html,"32(4), pages 1832-1841, December.",http://www.e-jel.org/archive/dec1994/Lewbel.pdf,1994
356,Journal of Economic Literature,Destitution: A Discourse,['T. N. Srinivasan'],No abstract is available for this item.,"T. N. Srinivasan, 1994. ""Destitution: A Discourse,"" Journal of Economic Literature, American Economic Association, vol. 32(4), pages 1842-1855, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i4p1842-1855.html,"32(4), pages 1842-1855, December.",http://www.e-jel.org/archive/dec1994/Sriniva.pdf,1994
357,Journal of Economic Literature,The Impact of Economics on Contemporary Sociology,"['Baron, James N', 'Hannan, Michael T']",No abstract is available for this item.,"Baron, James N & Hannan, Michael T, 1994. ""The Impact of Economics on Contemporary Sociology,"" Journal of Economic Literature, American Economic Association, vol. 32(3), pages 1111-1146, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i3p1111-46.html,"32(3), pages 1111-1146, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
358,Journal of Economic Literature,Technology and International Differences in Growth Rates,"['Fagerberg, Jan']",No abstract is available for this item.,"Fagerberg, Jan, 1994. ""Technology and International Differences in Growth Rates,"" Journal of Economic Literature, American Economic Association, vol. 32(3), pages 1147-1175, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i3p1147-75.html,"32(3), pages 1147-1175, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
359,Journal of Economic Literature,Infrastructure Investment: A Review Essay,"['Gramlich, Edward M']",No abstract is available for this item.,"Gramlich, Edward M, 1994. ""Infrastructure Investment: A Review Essay,"" Journal of Economic Literature, American Economic Association, vol. 32(3), pages 1176-1196, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i3p1176-96.html,"32(3), pages 1176-1196, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
360,Journal of Economic Literature,Some Correspondence on Methodology between Milton Friedman and Edwin B. Wilson; November-December 1946,"['Stigler, Stephen M']",No abstract is available for this item.,"Stigler, Stephen M, 1994. ""Some Correspondence on Methodology between Milton Friedman and Edwin B. Wilson; November-December 1946,"" Journal of Economic Literature, American Economic Association, vol. 32(3), pages 1197-1203, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i3p1197-1203.html,"32(3), pages 1197-1203, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
361,Journal of Economic Literature,Recent Biographies of Keynes,"['Blaug, Mark']",No abstract is available for this item.,"Blaug, Mark, 1994. ""Recent Biographies of Keynes,"" Journal of Economic Literature, American Economic Association, vol. 32(3), pages 1204-1215, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i3p1204-15.html,"32(3), pages 1204-1215, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
362,Journal of Economic Literature,The Great Disorder: A Review of the Book of that Title by Gerald D. Feldman,"['Kindleberger, Charles P']",No abstract is available for this item.,"Kindleberger, Charles P, 1994. ""The Great Disorder: A Review of the Book of that Title by Gerald D. Feldman,"" Journal of Economic Literature, American Economic Association, vol. 32(3), pages 1216-1225, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i3p1216-25.html,"32(3), pages 1216-1225, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
363,Journal of Economic Literature,European Unemployment: A Survey,"['Bean, Charles R']",No abstract is available for this item.,"Bean, Charles R, 1994. ""European Unemployment: A Survey,"" Journal of Economic Literature, American Economic Association, vol. 32(2), pages 573-619, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i2p573-619.html,"32(2), pages 573-619, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
364,Journal of Economic Literature,The Classical Classical Fallacy,"['Samuelson, Paul A']",No abstract is available for this item.,"Samuelson, Paul A, 1994. ""The Classical Classical Fallacy,"" Journal of Economic Literature, American Economic Association, vol. 32(2), pages 620-639, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i2p620-39.html,"32(2), pages 620-639, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
365,Journal of Economic Literature,The Relative Impacts of Economics Journals: 1970-1990,"['Laband, David N', 'Piette, Michael J']",No abstract is available for this item.,"Laband, David N & Piette, Michael J, 1994. ""The Relative Impacts of Economics Journals: 1970-1990,"" Journal of Economic Literature, American Economic Association, vol. 32(2), pages 640-666, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i2p640-66.html,"32(2), pages 640-666, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
366,Journal of Economic Literature,The New Palgrave Dictionary of Money and Finance,"['Campbell, John Y']",No abstract is available for this item.,"Campbell, John Y, 1994. ""The New Palgrave Dictionary of Money and Finance,"" Journal of Economic Literature, American Economic Association, vol. 32(2), pages 667-673, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i2p667-73.html,"32(2), pages 667-673, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
367,Journal of Economic Literature,"Institutional Affiliation of Contributors to Top Economic Journals, 1985-1990: Communication","['Bairam, Erkin I']",No abstract is available for this item.,"Bairam, Erkin I, 1994. ""Institutional Affiliation of Contributors to Top Economic Journals, 1985-1990: Communication,"" Journal of Economic Literature, American Economic Association, vol. 32(2), pages 674-679, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i2p674-79.html,"32(2), pages 674-679, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
368,Journal of Economic Literature,The Production and Consumption of the Arts: A View of Cultural Economics,"['Throsby, David']",No abstract is available for this item.,"Throsby, David, 1994. ""The Production and Consumption of the Arts: A View of Cultural Economics,"" Journal of Economic Literature, American Economic Association, vol. 32(1), pages 1-29, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i1p1-29.html,"32(1), pages 1-29, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
369,Journal of Economic Literature,"The Cowles Commission's Contributions to Econometrics at Chicago, 1939-1955","['Christ, Carl F']",No abstract is available for this item.,"Christ, Carl F, 1994. ""The Cowles Commission's Contributions to Econometrics at Chicago, 1939-1955,"" Journal of Economic Literature, American Economic Association, vol. 32(1), pages 30-59, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i1p30-59.html,"32(1), pages 30-59, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
370,Journal of Economic Literature,Fertility and the Size of the U.S. Labor Force,"['Olsen, Randall J']",No abstract is available for this item.,"Olsen, Randall J, 1994. ""Fertility and the Size of the U.S. Labor Force,"" Journal of Economic Literature, American Economic Association, vol. 32(1), pages 60-100, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i1p60-100.html,"32(1), pages 60-100, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
371,Journal of Economic Literature,Game Theory for Central Bankers: A Report to the Governor of the Bank of England,"['Goodhart, Charles A E']",No abstract is available for this item.,"Goodhart, Charles A E, 1994. ""Game Theory for Central Bankers: A Report to the Governor of the Bank of England,"" Journal of Economic Literature, American Economic Association, vol. 32(1), pages 101-114, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i1p101-14.html,"32(1), pages 101-114, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
372,Journal of Economic Literature,A Review of Some Recent Textbooks of Econometrics,"['Granger, Clive W J']",No abstract is available for this item.,"Granger, Clive W J, 1994. ""A Review of Some Recent Textbooks of Econometrics,"" Journal of Economic Literature, American Economic Association, vol. 32(1), pages 115-122, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v32y1994i1p115-22.html,"32(1), pages 115-122, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1994
373,Journal of Economic Literature,Empirical Approaches to the Problem of Aggregation Over Individuals,"['Stoker, Thomas M']",No abstract is available for this item.,"Stoker, Thomas M, 1993. ""Empirical Approaches to the Problem of Aggregation Over Individuals,"" Journal of Economic Literature, American Economic Association, vol. 31(4), pages 1827-1874, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i4p1827-74.html,"31(4), pages 1827-1874, December.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
374,Journal of Economic Literature,"Business Fixed Investment Spending: Modeling Strategies, Empirical Results, and Policy Implications","['Chirinko, Robert S']",No abstract is available for this item.,"Chirinko, Robert S, 1993. ""Business Fixed Investment Spending: Modeling Strategies, Empirical Results, and Policy Implications,"" Journal of Economic Literature, American Economic Association, vol. 31(4), pages 1875-1911, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i4p1875-1911.html,"31(4), pages 1875-1911, December.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
375,Journal of Economic Literature,The Value of Risks to Life and Health,"['Viscusi, W Kip']",No abstract is available for this item.,"Viscusi, W Kip, 1993. ""The Value of Risks to Life and Health,"" Journal of Economic Literature, American Economic Association, vol. 31(4), pages 1912-1946, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i4p1912-46.html,"31(4), pages 1912-1946, December.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
376,Journal of Economic Literature,"Welfare, Resources, and Capabilities: A Review [Inequality Reexamined]","['Sugden, Robert']",No abstract is available for this item.,"Sugden, Robert, 1993. ""Welfare, Resources, and Capabilities: A Review [Inequality Reexamined],"" Journal of Economic Literature, American Economic Association, vol. 31(4), pages 1947-1962, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i4p1947-62.html,"31(4), pages 1947-1962, December.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
377,Journal of Economic Literature,Economic Deregulation: Days of Reckoning for Microeconomists,"['Winston, Clifford']",No abstract is available for this item.,"Winston, Clifford, 1993. ""Economic Deregulation: Days of Reckoning for Microeconomists,"" Journal of Economic Literature, American Economic Association, vol. 31(3), pages 1263-1289, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i3p1263-89.html,"31(3), pages 1263-1289, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
378,Journal of Economic Literature,Theoretical and Empirical Studies of Producer Cooperatives: Will Ever the Twain Meet?,"['Bonin, John P', 'Jones, Derek C', 'Putterman, Louis']",No abstract is available for this item.,"Bonin, John P & Jones, Derek C & Putterman, Louis, 1993. ""Theoretical and Empirical Studies of Producer Cooperatives: Will Ever the Twain Meet?,"" Journal of Economic Literature, American Economic Association, vol. 31(3), pages 1290-1320, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i3p1290-320.html,"31(3), pages 1290-1320, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
379,Journal of Economic Literature,European Monetary Unification,"['Eichengreen, Barry']",No abstract is available for this item.,"Eichengreen, Barry, 1993. ""European Monetary Unification,"" Journal of Economic Literature, American Economic Association, vol. 31(3), pages 1321-1357, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i3p1321-57.html,"31(3), pages 1321-1357, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
380,Journal of Economic Literature,"Openness, Trade Liberalization, and Growth in Developing Countries","['Edwards, Sebastian']",No abstract is available for this item.,"Edwards, Sebastian, 1993. ""Openness, Trade Liberalization, and Growth in Developing Countries,"" Journal of Economic Literature, American Economic Association, vol. 31(3), pages 1358-1393, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i3p1358-93.html,"31(3), pages 1358-1393, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
381,Journal of Economic Literature,Radical Political Economy and the Economics of Labor Markets,"['Rebitzer, James B']",No abstract is available for this item.,"Rebitzer, James B, 1993. ""Radical Political Economy and the Economics of Labor Markets,"" Journal of Economic Literature, American Economic Association, vol. 31(3), pages 1394-1434, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i3p1394-434.html,"31(3), pages 1394-1434, September.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
382,Journal of Economic Literature,Taking Ethics Seriously: Economics and Contemporary Moral Philosophy,"['Hausman, Daniel M', 'McPherson, Michael S']",No abstract is available for this item.,"Hausman, Daniel M & McPherson, Michael S, 1993. ""Taking Ethics Seriously: Economics and Contemporary Moral Philosophy,"" Journal of Economic Literature, American Economic Association, vol. 31(2), pages 671-731, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i2p671-731.html,"31(2), pages 671-731, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
383,Journal of Economic Literature,Nonclearing Markets: Microeconomic Concepts and Macroeconomic Applications,"['Benassy, Jean-Pascal']",No abstract is available for this item.,"Benassy, Jean-Pascal, 1993. ""Nonclearing Markets: Microeconomic Concepts and Macroeconomic Applications,"" Journal of Economic Literature, American Economic Association, vol. 31(2), pages 732-761, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i2p732-61.html,"31(2), pages 732-761, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
384,Journal of Economic Literature,Taxation and Development,"['Burgess, Robin', 'Stern, Nicholas']",No abstract is available for this item.,"Burgess, Robin & Stern, Nicholas, 1993. ""Taxation and Development,"" Journal of Economic Literature, American Economic Association, vol. 31(2), pages 762-830, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i2p762-830.html,"31(2), pages 762-830, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
