mZrY5zQAAAAJ,10.1111/1540-6261.00427
E0nAWSQAAAAJ,10.1111/1540-6261.00428
pljOLE0AAAAJ,10.1111/1540-6261.00428
os0TPfAAAAAJ,10.1111/1540-6261.00429
apIGIjAAAAAJ,10.1111/1540-6261.00430
P0YedB4AAAAJ,10.1111/1540-6261.00430
W-gLI5wAAAAJ,10.1111/1540-6261.00431
HmsVjD0AAAAJ,10.1111/1540-6261.00431
JbNrxZYAAAAJ,10.1111/0022-1082.00398
E8dymM0AAAAJ,10.1111/0022-1082.00398
WMXMWYcAAAAJ,10.1111/0022-1082.00399
Zwslvo0AAAAJ,10.1111/0022-1082.00399
VFvx0MwAAAAJ,10.1111/0022-1082.00400
tPoHFwsAAAAJ,10.1111/0022-1082.00401
iS7k-gEAAAAJ,10.1111/0022-1082.00401
tPoHFwsAAAAJ,10.1111/0022-1082.00402
iS7k-gEAAAAJ,10.1111/0022-1082.00402
VxWXvvIAAAAJ,10.1111/0022-1082.00403
srkcJ54AAAAJ,10.1111/0022-1082.00403
FXarEXYAAAAJ,10.1111/0022-1082.00404
hvb17XsAAAAJ,10.1111/0022-1082.00407
-kkiwL0AAAAJ,10.1111/0022-1082.00407
4G-uJkcAAAAJ,10.1111/0022-1082.00408
XrBZ9UAAAAAJ,10.1111/0022-1082.00408
bCf2Yk8AAAAJ,10.1111/0022-1082.00409
vh-p0doAAAAJ,10.1111/0022-1082.00409
ma2M5DoAAAAJ,10.1111/0022-1082.00384
OMknLNkAAAAJ,10.1111/0022-1082.00385
qy78iyAAAAAJ,10.1111/0022-1082.00386
7lFUBJUAAAAJ,10.1111/0022-1082.00387
wiAHVicAAAAJ,10.1111/0022-1082.00388
z1dgT6sAAAAJ,10.1111/0022-1082.00389
EEn0E9UAAAAJ,10.1111/0022-1082.00390
ZEDUm5UAAAAJ,10.1111/0022-1082.00391
1j3SqmIAAAAJ,10.1111/0022-1082.00392
5-5LnscAAAAJ,10.1111/0022-1082.00392
b054o8sAAAAJ,10.1111/0022-1082.00393
tPoHFwsAAAAJ,10.1111/0022-1082.00395
iS7k-gEAAAAJ,10.1111/0022-1082.00395
b7t-18YAAAAJ,10.1111/0022-1082.00396
AwfgGE4AAAAJ,10.1111/0022-1082.00397
TncjXE0AAAAJ,10.1111/0022-1082.00397
GVbYrSIAAAAJ,10.1111/0022-1082.00361
SFkQFdgAAAAJ,10.1111/0022-1082.00363
nRVgUZcAAAAJ,10.1111/0022-1082.00364
Ttsxv0IAAAAJ,10.1111/0022-1082.00365
1MK2_tMAAAAJ,10.1111/0022-1082.00365
NBHzXdgAAAAJ,10.1111/0022-1082.00367
nYRbXP4AAAAJ,10.1111/0022-1082.00369
8Pu89u4AAAAJ,10.1111/0022-1082.00371
JthnPXkAAAAJ,10.1111/0022-1082.00371
ItLhJVAAAAAJ,10.1111/0022-1082.00373
y1QAPmcAAAAJ,10.1111/0022-1082.00375
cFARHCsAAAAJ,10.1111/0022-1082.00377
0jHB0toAAAAJ,10.1111/0022-1082.00377
pblejMoAAAAJ,10.1111/0022-1082.00379
2Z_yJG4AAAAJ,10.1111/0022-1082.00347
GtDEmnkAAAAJ,10.1111/0022-1082.00347
6UGaqcgAAAAJ,10.1111/0022-1082.00349
TC_noBwAAAAJ,10.1111/0022-1082.00349
bCf2Yk8AAAAJ,10.1111/0022-1082.00350
4pKOgR4AAAAJ,10.1111/0022-1082.00351
b054o8sAAAAJ,10.1111/0022-1082.00352
YXOMDQsAAAAJ,10.1111/0022-1082.00353
DFGaXzQAAAAJ,10.1111/0022-1082.00354
gLVCXGkAAAAJ,10.1111/0022-1082.00355
8I9EXtYAAAAJ,10.1111/0022-1082.00356
JjWFQbsAAAAJ,10.1111/0022-1082.00356
tPoHFwsAAAAJ,10.1111/0022-1082.00357
XkaaV8EAAAAJ,10.1111/0022-1082.00357
ycOcKicAAAAJ,10.1111/0022-1082.00358
O7sB4Q4AAAAJ,10.1111/0022-1082.00359
Kjx3OVEAAAAJ,10.1111/0022-1082.00333
yrq0UQkAAAAJ,10.1111/0022-1082.00334
EEn0E9UAAAAJ,10.1111/0022-1082.00335
bCf2Yk8AAAAJ,10.1111/0022-1082.00335
uYWZNJwAAAAJ,10.1111/0022-1082.00336
lxbGd4ft7EAC,10.1111/0022-1082.00336
k5e_2OIAAAAJ,10.1111/0022-1082.00336
EuZn480AAAAJ,10.1111/0022-1082.00337
gLVCXGkAAAAJ,10.1111/0022-1082.00338
mu1RL9cAAAAJ,10.1111/0022-1082.00339
DfRzgbcAAAAJ,10.1111/0022-1082.00339
v0Xy5skAAAAJ,10.1111/0022-1082.00340
XkaaV8EAAAAJ,10.1111/0022-1082.00340
O11JJtkAAAAJ,10.1111/0022-1082.00341
-TKOjYoAAAAJ,10.1111/0022-1082.00342
vh-p0doAAAAJ,10.1111/0022-1082.00342
A9DgoAEAAAAJ,10.1111/0022-1082.00344
ll3e3nkAAAAJ,10.1111/0022-1082.00344
4Dw9uC0AAAAJ,10.1111/0022-1082.00345
CYvxMA0AAAAJ,10.1111/0022-1082.00345
SaKVRW0AAAAJ,10.1111/0022-1082.00346
7vtYRyAAAAAJ,10.1111/0022-1082.00346
q2sED5sAAAAJ,10.1111/0022-1082.00346
ZiZljbAAAAAJ,10.1111/0022-1082.00319
-i2KYoQAAAAJ,10.1111/0022-1082.00319
HYopY8MAAAAJ,10.1111/0022-1082.00320
C90JyvIAAAAJ,10.1111/0022-1082.00321
N-wgBHIAAAAJ,10.1111/0022-1082.00322
EA9hSmwAAAAJ,10.1111/0022-1082.00322
N-wgBHIAAAAJ,10.1111/0022-1082.00324
EA9hSmwAAAAJ,10.1111/0022-1082.00324
DM5NbVMAAAAJ,10.1111/0022-1082.00325
3iB_UvgAAAAJ,10.1111/0022-1082.00325
MpRgtycAAAAJ,10.1111/0022-1082.00326
XKIMx0EAAAAJ,10.1111/0022-1082.00326
64oTdT8AAAAJ,10.1111/0022-1082.00327
wAgJabEAAAAJ,10.1111/0022-1082.00327
CjY21_oAAAAJ,10.1111/0022-1082.00328
QEfsqQoAAAAJ,10.1111/0022-1082.00328
qE1_fccAAAAJ,10.1111/0022-1082.00331
OfTeZnUAAAAJ,10.1111/0022-1082.00331
JQQdfGQAAAAJ,10.1111/0022-1082.00296
Tb6hnVoAAAAJ,10.1111/0022-1082.00296
MX1X2FwAAAAJ,10.1111/0022-1082.00297
8abFiFMAAAAJ,10.1111/0022-1082.00297
GVbYrSIAAAAJ,10.1111/0022-1082.00298
vclKOD8AAAAJ,10.1111/0022-1082.00298
QYb3tbYAAAAJ,10.1111/0022-1082.00298
BKG_SzMAAAAJ,10.1111/0022-1082.00299
VBBjgXsAAAAJ,10.1111/0022-1082.00299
rVHHIk0AAAAJ,10.1111/0022-1082.00300
0iBUM5wAAAAJ,10.1111/0022-1082.00301
t9v4MeAAAAAJ,10.1111/0022-1082.00302
uPRIDlAAAAAJ,10.1111/0022-1082.00303
38vz6vwAAAAJ,10.1111/0022-1082.00303
8JiKh_AAAAAJ,10.1111/0022-1082.00305
BoXaMsMAAAAJ,10.1111/0022-1082.00305
E8dymM0AAAAJ,10.1111/0022-1082.00307
IdwX0s8AAAAJ,10.1111/0022-1082.00308
ailQ-KAAAAAJ,10.1111/0022-1082.00310
82IZGgIAAAAJ,10.1111/0022-1082.00310
IrB6hhIAAAAJ,10.1111/0022-1082.00311
arFUR18AAAAJ,10.1111/0022-1082.00311
V5nfEHAAAAAJ,10.1111/0022-1082.00312
znKtbQUAAAAJ,10.1111/0022-1082.00277
dddoJ5gAAAAJ,10.1111/0022-1082.00279
5iO1XvsAAAAJ,10.1111/0022-1082.00280
koaXBtEAAAAJ,10.1111/0022-1082.00280
DgK2BzgAAAAJ,10.1111/0022-1082.00281
O1OjZkYAAAAJ,10.1111/0022-1082.00284
VqMDiTMAAAAJ,10.1111/0022-1082.00284
my95aFsAAAAJ,10.1111/0022-1082.00284
_8296EwAAAAJ,10.1111/0022-1082.00285
BvibPpgAAAAJ,10.1111/0022-1082.00285
3AjGEPoAAAAJ,10.1111/0022-1082.00288
_4vMS7UAAAAJ,10.1111/0022-1082.00289
yfyeOD4AAAAJ,10.1111/0022-1082.00290
69jo0GYAAAAJ,10.1111/0022-1082.00290
S0N_KXAAAAAJ,10.1111/0022-1082.00291
ze7_YM4AAAAJ,10.1111/0022-1082.00292
fmfyA3oAAAAJ,10.1111/0022-1082.00292
GVbYrSIAAAAJ,10.1111/0022-1082.00258
ailQ-KAAAAAJ,10.1111/0022-1082.00260
4S7zXXAAAAAJ,10.1111/0022-1082.00261
dd-5oP4AAAAJ,10.1111/0022-1082.00262
U02Wr5oAAAAJ,10.1111/0022-1082.00263
q9g8tuAAAAAJ,10.1111/0022-1082.00264
kuvAfasAAAAJ,10.1111/0022-1082.00267
PPqnnVUAAAAJ,10.1111/0022-1082.00267
YaxFkwkAAAAJ,10.1111/0022-1082.00269
Bz-VsLwAAAAJ,10.1111/0022-1082.00269
Jz0-RSMAAAAJ,10.1111/0022-1082.00273
3T7cLMwAAAAJ,10.1111/0022-1082.00239
xjHsggYAAAAJ,10.1111/0022-1082.00240
2TKG5hAAAAAJ,10.1111/0022-1082.00240
j7M9WhQAAAAJ,10.1111/0022-1082.00242
biksPt8AAAAJ,10.1111/0022-1082.00242
Sjy34xYAAAAJ,10.1111/0022-1082.00244
JKI2RKwAAAAJ,10.1111/0022-1082.00245
38t3MC4AAAAJ,10.1111/0022-1082.00246
cajqjGAAAAAJ,10.1111/0022-1082.00247
sPbWHscAAAAJ,10.1111/0022-1082.00247
s4lSPMwAAAAJ,10.1111/0022-1082.00248
y5-0f7IAAAAJ,10.1111/0022-1082.00248
wYM5K5sAAAAJ,10.1111/0022-1082.00248
bKDElrgAAAAJ,10.1111/0022-1082.00249
se30-eEAAAAJ,10.1111/0022-1082.00249
X9vpoyQAAAAJ,10.1111/0022-1082.00250
MDb-W6YAAAAJ,10.1111/0022-1082.00251
gLVCXGkAAAAJ,10.1111/0022-1082.00252
WMXMWYcAAAAJ,10.1111/0022-1082.00252
KhVRW98AAAAJ,10.1111/0022-1082.00253
X27rjx8AAAAJ,10.1111/0022-1082.00254
iYb9DRYAAAAJ,10.1111/0022-1082.00219
sR5sk5AAAAAJ,10.1111/0022-1082.00221
Zfypa8cAAAAJ,10.1111/0022-1082.00222
AvG8VG4AAAAJ,10.1111/0022-1082.00222
pVqBYSYAAAAJ,10.1111/0022-1082.00222
AcbH-40AAAAJ,10.1111/0022-1082.00223
mm2zaS8AAAAJ,10.1111/0022-1082.00223
Lgzbz5UAAAAJ,10.1111/0022-1082.00225
oSuISq0AAAAJ,10.1111/0022-1082.00225
uYWZNJwAAAAJ,10.1111/0022-1082.00226
ubzu7jQAAAAJ,10.1111/0022-1082.00226
ytlF7k0AAAAJ,10.1111/0022-1082.00227
8zXZY48AAAAJ,10.1111/0022-1082.00228
dCzF__8AAAAJ,10.1111/0022-1082.00228
CIWk1xEAAAAJ,10.1111/0022-1082.00229
sgaXeKwAAAAJ,10.1111/0022-1082.00229
6z7K5y0AAAAJ,10.1111/0022-1082.00230
EEn0E9UAAAAJ,10.1111/0022-1082.00231
koaXBtEAAAAJ,10.1111/0022-1082.00231
Edse_PUAAAAJ,10.1111/0022-1082.00232
XfOEsm4AAAAJ,10.1111/0022-1082.00232
ctHVoM8AAAAJ,10.1111/0022-1082.00233
WMXMWYcAAAAJ,10.1111/0022-1082.00234
89WiyfMAAAAJ,10.1111/0022-1082.00199
ioQ6GJMAAAAJ,10.1111/0022-1082.00202
Ttsxv0IAAAAJ,10.1111/0022-1082.00204
NBHzXdgAAAAJ,10.1111/0022-1082.00205
ctHVoM8AAAAJ,10.1111/0022-1082.00206
BKG_SzMAAAAJ,10.1111/0022-1082.00206
ctHVoM8AAAAJ,10.1111/0022-1082.00207
VcG4E7UAAAAJ,10.1111/0022-1082.00207
4JfzMbIAAAAJ,10.1111/0022-1082.00208
MToTNq0AAAAJ,10.1111/0022-1082.00208
0pz-elAAAAAJ,10.1111/0022-1082.00210
YXWByZQAAAAJ,10.1111/0022-1082.00212
JJmlVXcAAAAJ,10.1111/0022-1082.00212
1K4zwWwAAAAJ,10.1111/0022-1082.00214
Nb0LuGwAAAAJ,10.1111/0022-1082.00179
L1-2SKIAAAAJ,10.1111/0022-1082.00180
OYTKAqwAAAAJ,10.1111/0022-1082.00180
q9g8tuAAAAAJ,10.1111/0022-1082.00181
8x6XgT0AAAAJ,10.1111/0022-1082.00182
q9T8XN8AAAAJ,10.1111/0022-1082.00183
IXV0vUcAAAAJ,10.1111/0022-1082.00184
ShytFSwAAAAJ,10.1111/0022-1082.00185
C4V5220AAAAJ,10.1111/0022-1082.00185
Z6T3NsMAAAAJ,10.1111/0022-1082.00185
kQ3Wb_sAAAAJ,10.1111/0022-1082.00186
huuLoeoAAAAJ,10.1111/0022-1082.00186
znKtbQUAAAAJ,10.1111/0022-1082.00187
fqyy9D4AAAAJ,10.1111/0022-1082.00187
VBBjgXsAAAAJ,10.1111/0022-1082.00188
BKG_SzMAAAAJ,10.1111/0022-1082.00188
keKW7EwAAAAJ,10.1111/0022-1082.00189
wYM5K5sAAAAJ,10.1111/0022-1082.00190
atfYgxcAAAAJ,10.1111/0022-1082.00191
b054o8sAAAAJ,10.1111/0022-1082.00192
0pz-elAAAAAJ,10.1111/0022-1082.00161
GWa6HMMAAAAJ,10.1111/0022-1082.00161
38t3MC4AAAAJ,10.1111/0022-1082.00163
ZiZljbAAAAAJ,10.1111/0022-1082.00165
Bz-VsLwAAAAJ,10.1111/0022-1082.00167
VqMDiTMAAAAJ,10.1111/0022-1082.00168
X9vpoyQAAAAJ,10.1111/0022-1082.00168
Ulbyj-QAAAAJ,10.1111/0022-1082.00169
V5nfEHAAAAAJ,10.1111/0022-1082.00169
Io1jK9MAAAAJ,10.1111/0022-1082.00170
pEfBLpYAAAAJ,10.1111/0022-1082.00171
oyz5YXQAAAAJ,10.1111/0022-1082.00171
OFEFNkkAAAAJ,10.1111/0022-1082.00172
m9e90HcAAAAJ,10.1111/0022-1082.00172
Jz0-RSMAAAAJ,10.1111/0022-1082.00174
ZgkkgyEAAAAJ,10.1111/0022-1082.00145
y9mCubUAAAAJ,10.1111/0022-1082.00145
q9g8tuAAAAAJ,10.1111/0022-1082.00146
-zheQv4AAAAJ,10.1111/0022-1082.00146
XhSFeucAAAAJ,10.1111/0022-1082.00146
7RoJemEAAAAJ,10.1111/0022-1082.00147
4pKOgR4AAAAJ,10.1111/0022-1082.00148
cajqjGAAAAAJ,10.1111/0022-1082.00148
nYRbXP4AAAAJ,10.1111/0022-1082.00149
-VbUQcgAAAAJ,10.1111/0022-1082.00151
fGMvTNcAAAAJ,10.1111/0022-1082.00152
HYk8X6UAAAAJ,10.1111/0022-1082.00152
2AF4iHIAAAAJ,10.1111/0022-1082.00154
Jz0-RSMAAAAJ,10.1111/0022-1082.00157
fWCRDw0AAAAJ,10.1111/0022-1082.00130
KW_synoAAAAJ,10.1111/0022-1082.00130
GKJUw9QAAAAJ,10.1111/0022-1082.00131
lGapX6MAAAAJ,10.1111/0022-1082.00133
5-5LnscAAAAJ,10.1111/0022-1082.00133
tSY4xjoAAAAJ,10.1111/0022-1082.00134
A3Vij28AAAAJ,10.1111/0022-1082.00134
v1YtBUAAAAAJ,10.1111/0022-1082.00135
bCf2Yk8AAAAJ,10.1111/0022-1082.00136
vh-p0doAAAAJ,10.1111/0022-1082.00136
vK5Xx64AAAAJ,10.1111/0022-1082.00137
EDlystkAAAAJ,10.1111/0022-1082.00138
Z85XayAAAAAJ,10.1111/0022-1082.00138
3Q9afrAAAAAJ,10.1111/0022-1082.00138
U4cIL-kAAAAJ,10.1111/0022-1082.00139
6Jm0ti8AAAAJ,10.1111/0022-1082.00139
N5Ns7C0AAAAJ,10.1111/0022-1082.00140
QKnngUkAAAAJ,10.1111/0022-1082.00140
JiWwB_IAAAAJ,10.1111/0022-1082.00140
oCFp4LIAAAAJ,10.1111/0022-1082.00141
c0ZgYWAAAAAJ,10.1111/0022-1082.00115
89WiyfMAAAAJ,10.1111/0022-1082.00115
RB-RKykAAAAJ,10.1111/0022-1082.00115
dPNXgx0AAAAJ,10.1111/0022-1082.00117
vh-p0doAAAAJ,10.1111/0022-1082.00117
8zXZY48AAAAJ,10.1111/0022-1082.00120
bf2eyl8AAAAJ,10.1111/0022-1082.00121
hz33kvMAAAAJ,10.1111/0022-1082.00122
kuvAfasAAAAJ,10.1111/0022-1082.00123
GVmHzegAAAAJ,10.1111/0022-1082.00124
K89qPLcAAAAJ,10.1111/0022-1082.00126
XKfAvYQAAAAJ,10.1111/0022-1082.00126
NjI4CfUAAAAJ,10.1111/0022-1082.00097
iheUqqAAAAAJ,10.1111/0022-1082.00098
Ttsxv0IAAAAJ,10.1111/0022-1082.00099
1MK2_tMAAAAJ,10.1111/0022-1082.00099
Re7RdYwAAAAJ,10.1111/0022-1082.00100
uYWZNJwAAAAJ,10.1111/0022-1082.00101
ZgkkgyEAAAAJ,10.1111/0022-1082.00102
znKtbQUAAAAJ,10.1111/0022-1082.00103
kgrSsbcAAAAJ,10.1111/0022-1082.00105
TPIsiywAAAAJ,10.1111/0022-1082.00105
6z7K5y0AAAAJ,10.1111/0022-1082.00106
BIzORLkAAAAJ,10.1111/0022-1082.00106
Io1jK9MAAAAJ,10.1111/0022-1082.00107
3hsZ9UEAAAAJ,10.1111/0022-1082.00108
N5Ns7C0AAAAJ,10.1111/0022-1082.00108
QKnngUkAAAAJ,10.1111/0022-1082.00108
al0ShyoAAAAJ,10.1111/j.1540-6261.1989.tb04380.x
N-g6qwUAAAAJ,10.1111/j.1540-6261.1989.tb04380.x
w1PH9B8AAAAJ,10.1111/j.1540-6261.1989.tb04381.x
lDasfcAAAAAJ,10.1111/j.1540-6261.1989.tb04382.x
gRUEkv4AAAAJ,10.1111/j.1540-6261.1989.tb04382.x
8x6XgT0AAAAJ,10.1111/j.1540-6261.1989.tb04384.x
RB-RKykAAAAJ,10.1111/j.1540-6261.1989.tb04385.x
pjrjyogAAAAJ,10.1111/j.1540-6261.1989.tb04388.x
lPK31gYAAAAJ,10.1111/j.1540-6261.1989.tb04388.x
wIljh98AAAAJ,10.1111/j.1540-6261.1989.tb04389.x
atfYgxcAAAAJ,10.1111/j.1540-6261.1989.tb04389.x
xuBoPj8AAAAJ,10.1111/j.1540-6261.1989.tb04390.x
rUJzbT4AAAAJ,10.1111/j.1540-6261.1989.tb04390.x
YORlfekAAAAJ,10.1111/j.1540-6261.1989.tb04391.x
Jz0-RSMAAAAJ,10.1111/j.1540-6261.1989.tb04395.x
JJmlVXcAAAAJ,10.1111/j.1540-6261.1968.tb00321.x
lCJ1UzsAAAAJ,10.1111/j.1540-6261.1967.tb00300.x
EaDScKUAAAAJ,10.1111/j.1540-6261.1967.tb00311.x
JJmlVXcAAAAJ,10.1111/j.1540-6261.1967.tb02977.x
XVEYtI8AAAAJ,10.1111/j.1540-6261.1967.tb02986.x
pc3ZUvcAAAAJ,10.1111/j.1540-6261.1967.tb00015.x
lCJ1UzsAAAAJ,10.1111/j.1540-6261.1967.tb01653.x
YA0YR7AAAAAJ,10.1111/j.1540-6261.1967.tb01656.x
t8Bbh2wAAAAJ,10.1111/j.1540-6261.1967.tb01659.x
EaDScKUAAAAJ,10.1111/j.1540-6261.1967.tb01660.x
lCJ1UzsAAAAJ,10.1111/j.1540-6261.1966.tb00278.x
JPi34mwAAAAJ,10.1111/j.1540-6261.1966.tb00280.x
JJmlVXcAAAAJ,10.1111/j.1540-6261.1966.tb00250.x
JPi34mwAAAAJ,10.1111/j.1540-6261.1965.tb02906.x
Xwt40vkAAAAJ,10.1111/j.1540-6261.1965.tb02913.x
Xwt40vkAAAAJ,10.1111/j.1540-6261.1965.tb00184.x
JPi34mwAAAAJ,10.1111/j.1540-6261.1964.tb02865.x
NwQZInMAAAAJ,10.1111/j.1540-6261.1964.tb02874.x
fnAO2rIAAAAJ,10.1111/j.1540-6261.1964.tb00754.x
A68mHsQAAAAJ,10.1111/j.1540-6261.1963.tb01635.x
InRUGqIAAAAJ,10.1257/jep.1.1.37
vERFLi0AAAAJ,10.1257/jep.1.1.73
lb38h7sAAAAJ,10.1257/jep.1.1.87
bO8QBlwAAAAJ,10.1257/jep.1.1.87
CjY21_oAAAAJ,10.1257/jep.1.1.101
M-ZJjKkAAAAJ,10.1257/jep.1.1.121
U2bPOkEAAAAJ,10.1257/jep.1.1.155
VnYF208AAAAJ,10.1257/jep.1.1.161
msFxaRIAAAAJ,10.1257/jep.1.1.185
U2bPOkEAAAAJ,10.1257/jep.1.2.3
viUGWM8AAAAJ,10.1257/jep.1.2.13
cp5X0a0AAAAJ,10.1257/jep.1.2.41
WbYQGjcAAAAJ,10.1257/jep.1.2.55
y5-8o5QAAAAJ,10.1257/jep.1.2.95
y9LJ5jcAAAAJ,10.1257/jep.1.2.113
msFxaRIAAAAJ,10.1257/jep.1.2.157
Tvzd5GgAAAAJ,10.1257/jep.1.2.169
WbYQGjcAAAAJ,10.1257/jep.2.1.3
RB-RKykAAAAJ,10.1257/jep.2.1.7
N2g6eYYAAAAJ,10.1257/jep.2.1.49
JSOBfQEAAAAJ,10.1257/jep.2.1.49
L_qWA-sAAAAJ,10.1257/jep.2.1.121
L_qWA-sAAAAJ,10.1257/jep.2.1.167
T34qzTcAAAAJ,10.1257/jep.2.1.171
msFxaRIAAAAJ,10.1257/jep.2.1.179
Tvzd5GgAAAAJ,10.1257/jep.2.1.191
u-5ncqYAAAAJ,10.1257/jep.2.2.63
chFQ1a4AAAAJ,10.1257/jep.2.2.111
xNFx7VIAAAAJ,10.1257/jep.2.2.137
usrEMP4AAAAJ,10.1257/jep.2.2.137
msFxaRIAAAAJ,10.1257/jep.2.2.149
Tvzd5GgAAAAJ,10.1257/jep.2.2.161
d4Di4-8AAAAJ,10.1257/jep.2.3.3
BKG_SzMAAAAJ,10.1257/jep.2.3.3
SUgazngAAAAJ,10.1257/jep.2.3.25
O7sB4Q4AAAAJ,10.1257/jep.2.3.45
iqhxs5IAAAAJ,10.1257/jep.2.3.101
9Fk-UoYAAAAJ,10.1257/jep.2.3.133
nCul7MQAAAAJ,10.1257/jep.2.3.147
Y0Yni6sAAAAJ,10.1257/jep.2.3.147
pfkVOsIAAAAJ,10.1257/jep.2.3.147
y9LJ5jcAAAAJ,10.1257/jep.2.3.175
2AF4iHIAAAAJ,10.1257/jep.2.4.121
msFxaRIAAAAJ,10.1257/jep.2.4.181
Tvzd5GgAAAAJ,10.1257/jep.2.4.195
dcJ-DRYAAAAJ,10.1257/jep.3.1.9
Wf9XJ5sAAAAJ,10.1257/jep.3.1.61
J5HfMc0AAAAJ,10.1257/jep.3.1.77
GAxYUdgAAAAJ,10.1257/jep.3.1.107
y5-8o5QAAAAJ,10.1257/jep.3.1.135
msFxaRIAAAAJ,10.1257/jep.3.1.171
Tvzd5GgAAAAJ,10.1257/jep.3.1.189
xbXfZdkAAAAJ,10.1257/jep.3.2.37
BrKoyUwAAAAJ,10.1257/jep.3.2.55
4GqktoIAAAAJ,10.1257/jep.3.2.95
t1eJI4YAAAAJ,10.1257/jep.3.2.129
WAXNS0QAAAAJ,10.1257/jep.3.2.153
I9cIWKIAAAAJ,10.1257/jep.3.2.165
Tvzd5GgAAAAJ,10.1257/jep.3.2.181
b4cFNacAAAAJ,10.1257/jep.3.3.3
1-FCsR4AAAAJ,10.1257/jep.3.3.41
0bThpp8AAAAJ,10.1257/jep.3.3.51
Ga0i--0AAAAJ,10.1257/jep.3.3.79
-EAtp38AAAAJ,10.1257/jep.3.3.129
HP-cXDQAAAAJ,10.1257/jep.3.3.129
msFxaRIAAAAJ,10.1257/jep.3.3.165
viUGWM8AAAAJ,10.1257/jep.3.4.11
JJmlVXcAAAAJ,10.1257/jep.3.4.31
8BbMvOQAAAAJ,10.1257/jep.3.4.49
0P0bG68AAAAJ,10.1257/jep.3.4.65
O0kfGeQAAAAJ,10.1257/jep.3.4.85
DvGBt1gAAAAJ,10.1257/jep.3.4.99
y5-8o5QAAAAJ,10.1257/jep.3.4.167
8nyQzDsAAAAJ,10.1257/jep.3.4.181
Tvzd5GgAAAAJ,10.1257/jep.3.4.181
iTcbmf8AAAAJ,10.1257/jep.3.4.195
mcZMzRsAAAAJ,10.1257/jep.4.1.3
0PK2JtIAAAAJ,10.1257/jep.4.1.19
mcZMzRsAAAAJ,10.1257/jep.4.1.31
Ut5kefIAAAAJ,10.1257/jep.4.1.43
b0JdY8IAAAAJ,10.1257/jep.4.1.57
5sMhTq0AAAAJ,10.1257/jep.4.1.79
9RjwMEAAAAAJ,10.1257/jep.4.1.157
msFxaRIAAAAJ,10.1257/jep.4.1.179
2AF4iHIAAAAJ,10.1257/jep.4.2.13
RB-RKykAAAAJ,10.1257/jep.4.2.19
YlyiCiAAAAAJ,10.1257/jep.4.2.85
JthnPXkAAAAJ,10.1257/jep.4.2.85
1VEFqoUAAAAJ,10.1257/jep.4.2.103
W1VCj54AAAAJ,10.1257/jep.4.2.119
G1YrPH8AAAAJ,10.1257/jep.4.2.141
msFxaRIAAAAJ,10.1257/jep.4.2.177
iTcbmf8AAAAJ,10.1257/jep.4.2.187
Tvzd5GgAAAAJ,10.1257/jep.4.2.201
CvoogxEAAAAJ,10.1257/jep.4.3.3
RVsEj5EAAAAJ,10.1257/jep.4.3.75
pqN1Fi4AAAAJ,10.1257/jep.4.3.113
96kQe3EAAAAJ,10.1257/jep.4.3.113
yCvvL5cAAAAJ,10.1257/jep.4.3.131
ZEDUm5UAAAAJ,10.1257/jep.4.3.149
I9cIWKIAAAAJ,10.1257/jep.4.3.171
zGzzCNIAAAAJ,10.1257/jep.4.3.179
Tvzd5GgAAAAJ,10.1257/jep.4.3.179
uUrHeUcAAAAJ,10.1257/jep.4.3.201
Wf9XJ5sAAAAJ,10.1257/jep.4.4.47
Ni-xCd0AAAAJ,10.1257/jep.4.4.65
N9Jxdj0AAAAJ,10.1257/jep.4.4.105
kZ-mZeEAAAAJ,10.1257/jep.4.4.105
5iO1XvsAAAAJ,10.1257/jep.4.4.153
RB-RKykAAAAJ,10.1257/jep.4.4.153
Tvzd5GgAAAAJ,10.1257/jep.4.4.153
iTcbmf8AAAAJ,10.1257/jep.4.4.165
kIEzNoQAAAAJ,10.1257/jep.5.1.3
8YoMQggAAAAJ,10.1257/jep.5.1.61
4ar-2HYAAAAJ,10.1257/jep.5.1.61
-LcMZqMAAAAJ,10.1257/jep.5.1.97
mUleW6QAAAAJ,10.1257/jep.5.1.113
RDaMoR4AAAAJ,10.1257/jep.5.1.145
x9SVKw0AAAAJ,10.1257/jep.5.1.181
ImhakoAAAAAJ,10.1257/jep.5.1.193
nphWXOUAAAAJ,10.1257/jep.5.1.213
Y0iwRWwAAAAJ,10.1257/jep.5.2.15
tk2qT34AAAAJ,10.1257/jep.5.2.25
74XpVfwAAAAJ,10.1257/jep.5.2.45
1VEFqoUAAAAJ,10.1257/jep.5.2.171
jXtWGo0AAAAJ,10.1257/jep.5.2.179
4bJ4v_AAAAAJ,10.1257/jep.5.2.201
pqN1Fi4AAAAJ,10.1257/jep.5.3.3
_ViRgT4AAAAJ,10.1257/jep.5.3.11
BqhhA7EAAAAJ,10.1257/jep.5.3.71
u_EEN0sAAAAJ,10.1257/jep.5.3.93
Y0iwRWwAAAAJ,10.1257/jep.5.3.115
MU6BdMoAAAAJ,10.1257/jep.5.3.137
pt4YzoAAAAAJ,10.1257/jep.5.3.157
tDHFH5UAAAAJ,10.1257/jep.5.3.157
hc9yq9EAAAAJ,10.1257/jep.5.3.167
2JvvuKwAAAAJ,10.1257/jep.5.3.175
LNSTXbwAAAAJ,10.1257/jep.5.3.203
