ix7qOe0AAAAJ,Efe A. Ok,"Professor of Economics and Mathematics, New York University",nyu.edu,7445,2269,35,21,60,35,,,,,,,,,,,,,,,,,,25.0,35.0,31.0,69.0,88.0,109.0,148.0,182.0,219.0,223.0,255.0,293.0,307.0,328.0,326.0,374.0,377.0,355.0,448.0,442.0,359.0,426.0,445.0,406.0,474,473.0,45.0,nyu.nyu.edu
Ixb0VZIAAAAJ,Lubomir P. Litov,"David M. Moffett Professor of Corporate Finance, University of Oklahoma",ou.edu,4437,2260,19,14,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,21.0,36.0,46.0,82.0,117.0,137.0,177.0,236.0,231.0,298.0,334.0,321.0,365.0,366.0,416.0,473,568.0,69.0,uoo.ou.edu
IXfmhSkAAAAJ,Roy Batchelor,"Professor Banking and Finance, Cass Business School London",city.ac.uk,27842,5302,30,12,45,14,,,,,191.0,211.0,237.0,263.0,280.0,297.0,293.0,321.0,296.0,399.0,419.0,415.0,402.0,408.0,416.0,472.0,435.0,508.0,518.0,587.0,628.0,730.0,740.0,852.0,863.0,926.0,942.0,958.0,1038.0,1095.0,1179.0,1064.0,1124.0,1191.0,1077.0,1077.0,1062.0,956,1002.0,128.0,cul.city.ac.uk
iyOZ3EUAAAAJ,Shan Ge,"Assistant Professor of Finance, New York University, Stern School of Business",stern.nyu.edu,91,87,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,31,38.0,,nyu.nyu.edu
Iz1zU8UAAAAJ,Felix Weinhardt,"Europa-University Viadrina, DIW Berlin, CEP/LSE, CESifo, IZA",diw.de,1112,747,16,12,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0,22.0,18.0,38.0,50.0,54.0,69.0,68.0,96.0,142.0,105.0,178,187.0,36.0,
iZAsYLgAAAAJ,Viral Acharya,"C V Starr Professor of Economics, Department of Finance, New York",stern.nyu.edu,45890,20555,84,68,184,146,,,,,,,,,,,,,,,,,,,,,,,,,132.0,174.0,235.0,319.0,477.0,775.0,1392.0,1772.0,2331.0,2654.0,3332.0,3246.0,3668.0,3651.0,3878.0,3640.0,3863.0,4206,4372.0,545.0,nyu.nyu.edu
IZCg85UAAAAJ,Fabian Herweg,"Professor of Economics, University of Bayreuth",uni-bayreuth.de,910,550,15,15,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,9.0,22.0,32.0,57.0,52.0,76.0,80.0,99.0,99.0,89.0,101,145.0,15.0,uob.uni-bayreuth.de
iZIYYZcAAAAJ,Wolfgang Keller,"Professor of Economics, University of Colorado",colorado.edu,16691,4269,37,27,51,38,,,,,,,,,,,,,,,,,,,43.0,63.0,109.0,181.0,229.0,335.0,442.0,552.0,579.0,630.0,795.0,852.0,816.0,927.0,939.0,988.0,906.0,968.0,893.0,776.0,783.0,833.0,888.0,802,840.0,105.0,uocb.colorado.edu
iZYwI3kAAAAJ,Neil Bhutta,Federal Reserve Bank of Philadelphia,phil.frb.org,2373,1641,21,19,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,25.0,36.0,56.0,58.0,74.0,111.0,137.0,165.0,194.0,183.0,269.0,416,504.0,53.0,frbop.phil.frb.org
I_0TgpsAAAAJ,Anna Kovner,Federal Reserve Bank of New York,ny.frb.org,4901,2588,21,18,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,45.0,73.0,108.0,181.0,201.0,242.0,283.0,345.0,335.0,351.0,404.0,418.0,465.0,585,632.0,73.0,frbony.ny.frb.org
j-821s8AAAAJ,Daniel C Sullivan,"Professor, Radiology, Duke university",duke.edu,21456,11473,54,27,107,49,,,,,,73.0,55.0,43.0,56.0,48.0,55.0,56.0,64.0,47.0,77.0,71.0,83.0,130.0,130.0,138.0,220.0,238.0,242.0,221.0,274.0,256.0,327.0,463.0,423.0,421.0,436.0,506.0,530.0,587.0,659.0,790.0,698.0,996.0,1615.0,2021.0,2286.0,2659,2587.0,302.0,du.duke.edu
j-OUp5AAAAAJ,Mario di Filippo,"Economist Banque de France, Macrofinance Division",banque-france.fr,156,74,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,5.0,9.0,6.0,13.0,16.0,12.0,19.0,17.0,7.0,16,15.0,,
j09qQ14AAAAJ,Kevin Hassett,"Director of Economic Policy Studies, American Enterprise Institute",aei.org,8720,2019,43,24,79,41,,,,,,,,,,,,,,24.0,50.0,75.0,80.0,100.0,102.0,100.0,153.0,199.0,217.0,198.0,205.0,261.0,245.0,319.0,359.0,387.0,415.0,393.0,377.0,410.0,393.0,465.0,479.0,465.0,444.0,428.0,373.0,417,329.0,28.0,aei.aei.org
j0VnsWIAAAAJ,Alexander A. Popov,European Central Bank,ecb.int,4494,2762,26,23,47,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,48.0,76.0,97.0,150.0,241.0,287.0,315.0,409.0,459.0,477.0,504.0,625,596.0,74.0,
j0ZlLlcAAAAJ,Antonio Fatas,"Professor of Economics, INSEAD",insead.edu,10745,2890,35,24,50,39,,,,,,,,,,,,,,,,,,44.0,93.0,142.0,160.0,158.0,250.0,314.0,338.0,366.0,382.0,336.0,367.0,476.0,529.0,492.0,494.0,555.0,507.0,542.0,515.0,524.0,505.0,501.0,589.0,668,543.0,50.0,i.insead.edu
j2Ic_V8AAAAJ,Francisco Urzúa I.,"Bayes Business School, City University of London",city.ac.uk,1081,664,11,11,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,13.0,23.0,30.0,40.0,46.0,76.0,95.0,64.0,108.0,113.0,128.0,146,151.0,16.0,cul.city.ac.uk
J2skzIhYQBcC,Adeleke Salami,African Development Bank,afdb.org,1966,1245,22,19,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17.0,32.0,60.0,82.0,130.0,162.0,211.0,195.0,227.0,218.0,313,266.0,26.0,
j2XsxCwAAAAJ,Na (Nina) Wang,Hofstra University,hofstra.edu,300,219,7,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,11.0,23.0,23.0,37.0,31.0,32.0,51,55.0,12.0,hu.hofstra.edu
J3AhjugAAAAJ,Steven Huddart,"Smeal College of Business, Penn State",psu.edu,5873,1475,23,17,26,19,,,,,,,,,,,,,,,,15.0,18.0,24.0,41.0,61.0,67.0,87.0,148.0,183.0,157.0,237.0,221.0,243.0,250.0,237.0,345.0,253.0,281.0,312.0,293.0,282.0,295.0,249.0,264.0,271.0,306.0,294,294.0,46.0,psu.psu.edu
J4gmk2MAAAAJ,Christopher Roth,"University of Cologne, ECONtribute, briq, MPI Bonn",wiso.uni-koeln.de,3483,3407,21,21,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,73.0,136.0,676.0,1037,1290.0,143.0,
J53887sAAAAJ,Najah Attig,Dalhousie University,dal.ca,3111,1930,19,14,22,16,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,12.0,19.0,17.0,36.0,34.0,39.0,80.0,76.0,107.0,125.0,180.0,158.0,234.0,272.0,283.0,344.0,454,483.0,92.0,du.dal.ca
J5HfMc0AAAAJ,Jess Benhabib,"Professor of Economics, NYU",nyu.edu,27155,6567,61,36,118,72,,,,,,,,,83.0,74.0,103.0,209.0,199.0,203.0,265.0,231.0,294.0,304.0,391.0,415.0,510.0,572.0,626.0,699.0,853.0,821.0,946.0,1014.0,974.0,1000.0,1041.0,1024.0,1068.0,1161.0,1144.0,1149.0,1229.0,1232.0,1241.0,1347.0,1311.0,1341,1193.0,125.0,nyu.nyu.edu
j5HgL4MAAAAJ,Ilya A Strebulaev,"Professor of Finance, Graduate School of Business, Stanford University",stanford.edu,7335,3716,28,24,51,38,,,,,,,,,,,,,,,,,,,,,,,,26.0,14.0,21.0,37.0,61.0,99.0,141.0,207.0,254.0,297.0,350.0,450.0,447.0,497.0,519.0,596.0,615.0,708.0,814,858.0,100.0,su.stanford.edu
J5S3wUMAAAAJ,Benn Eifert,"Managing Partner, QVR",qvradvisors.com,4227,1814,16,7,16,7,,,,,,,,,,,,,,,,,,,,,,,,,20.0,41.0,88.0,85.0,95.0,105.0,106.0,124.0,167.0,233.0,265.0,299.0,306.0,338.0,372.0,383.0,337.0,353,334.0,35.0,
J7GvCtkAAAAJ,Le Zhang (张乐),Australian National University,zhangle.org,539,445,9,6,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,9.0,2.0,2.0,3.0,4.0,4.0,7.0,7.0,4.0,5.0,26.0,32.0,43.0,80.0,127,135.0,23.0,
j7ulpmkAAAAJ,Michael Woodford,Columbia University,columbia.edu,64260,15305,97,61,248,140,,,,,,,,,,,,,,181.0,228.0,261.0,257.0,378.0,534.0,599.0,892.0,1112.0,1336.0,1795.0,2057.0,2313.0,2567.0,2699.0,2774.0,2938.0,2961.0,2982.0,2940.0,3073.0,3048.0,3042.0,3082.0,3137.0,3117.0,2900.0,3039.0,3054,2850.0,319.0,cu.columbia.edu
J7yBQG4AAAAJ,Vicente Cuñat,The London School of Economics,lse.ac.uk,3939,1849,20,18,22,19,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,9.0,19.0,39.0,63.0,70.0,109.0,159.0,182.0,229.0,215.0,276.0,300.0,319.0,331.0,330.0,336.0,363,437.0,52.0,lsoe.lse.ac.uk
j819JMEAAAAJ,Daniel Csaba,QuantCo Inc.,nyu.edu,76,73,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,12.0,16.0,17,22.0,1.0,nyu.nyu.edu
J8WbWkoAAAAJ,Liyan Yang,"Professor of Finance, Mitchelson/SIT Investment Associates Foundation Chair, University of Toronto",rotman.utoronto.ca,2953,1970,24,19,36,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,29.0,30.0,47.0,45.0,62.0,89.0,101.0,140.0,185.0,191.0,210.0,328.0,336.0,448,557.0,86.0,uot.utoronto.ca
j8XXmAEAAAAJ,Robert Topel,Isidore & Gladys Brown Distinguished Service Professor of Economics,uchicago.edu,21052,3568,45,29,63,42,,,,,,,,54.0,66.0,82.0,149.0,158.0,133.0,224.0,260.0,320.0,369.0,445.0,507.0,523.0,580.0,648.0,700.0,702.0,671.0,701.0,819.0,862.0,814.0,816.0,879.0,798.0,842.0,805.0,789.0,769.0,790.0,746.0,787.0,719.0,696.0,634,648.0,84.0,uoc.uchicago.edu
j9E1FvMAAAAJ,Sandra E. Black,"Department of Economics, Columbia University",columbia.edu,23036,8527,44,37,55,48,,,,,,,,,,,,,,,,,,,,60.0,133.0,203.0,209.0,332.0,412.0,425.0,487.0,624.0,743.0,767.0,866.0,997.0,1017.0,1204.0,1232.0,1334.0,1455.0,1572.0,1548.0,1604.0,1694.0,1690,1796.0,187.0,cu.columbia.edu
J9GQ2mAAAAAJ,Albert Sheen,University of Oregon,uoregon.edu,425,311,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,6.0,9.0,13.0,21.0,19.0,31.0,36.0,44.0,56.0,76,91.0,8.0,uoo.uoregon.edu
J9uPYBsAAAAJ,Haroon Mumtaz,queen mary college,qmul.ac.uk,5803,3250,40,30,73,55,,,,,,,,,,,,,,,,,,,,,,,,,23.0,44.0,73.0,83.0,92.0,100.0,119.0,142.0,156.0,217.0,242.0,291.0,417.0,438.0,522.0,552.0,667.0,624,757.0,110.0,qmuol.qmul.ac.uk
J9ZBVJYAAAAJ,Dietrich Vollrath,University of Houston,uh.edu,3479,1779,16,14,17,16,,,,,,,,,,,,,,,,,,,,,,,,,12.0,26.0,25.0,52.0,58.0,79.0,95.0,99.0,115.0,139.0,191.0,207.0,260.0,265.0,297.0,312.0,355.0,400,372.0,40.0,uoh.uh.edu
ja1g3bEAAAAJ,Sita Nataraj Slavov,George Mason University,gmu.edu,1470,832,21,17,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,19.0,24.0,20.0,36.0,30.0,26.0,45.0,46.0,73.0,59.0,88.0,118.0,135.0,147.0,147.0,203,158.0,38.0,gmu.gmu.edu
JA8ctEYAAAAJ,Soohun Kim,KAIST,kaist.ac.kr,381,278,8,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,16.0,21.0,27.0,19.0,16.0,25.0,20.0,69,119.0,14.0,kaiosat.kaist.edu
jAoqEv0AAAAJ,Kuntara Pukthuanthong,University of Missouri,missouri.edu,3700,2102,30,22,50,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,40.0,37.0,52.0,80.0,136.0,151.0,204.0,230.0,258.0,336.0,306.0,319.0,434.0,484,487.0,62.0,uom.missouri.edu
JapMUOIAAAAJ,Junsen Zhang,The Chinese University of Hong Kong,cuhk.edu.hk,12845,4744,56,39,118,73,,,,,,,,,,,,,,,,,,37.0,28.0,36.0,49.0,53.0,103.0,111.0,160.0,179.0,217.0,275.0,357.0,460.0,457.0,601.0,685.0,731.0,726.0,811.0,856.0,901.0,856.0,889.0,864.0,941,1072.0,115.0,香.cuhk.edu.hk
JAR_yEYAAAAJ,Ralph S.J. Koijen,AQR Capital Management Distinguished Service Professor of Finance and Fama Faculty Fellow,chicagobooth.edu,7200,4667,35,31,44,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,54.0,70.0,122.0,165.0,212.0,262.0,311.0,337.0,365.0,456.0,479.0,549.0,949.0,1164,1364.0,138.0,uoc.uchicago.edu
JAvUh28AAAAJ,Alfredo Di Tillio,Bocconi University,unibocconi.it,376,210,10,8,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,9.0,11.0,17.0,18.0,8.0,23.0,22.0,29.0,34.0,36.0,47.0,45,43.0,4.0,bu.unibocconi.it
JAZcxKwAAAAJ,Ronald G Ehrenberg,"Irving M  Ives Professor, Cornell University",cornell.edu,26672,4790,70,31,204,76,,,,,120.0,157.0,181.0,149.0,170.0,172.0,215.0,240.0,218.0,232.0,235.0,310.0,291.0,320.0,366.0,368.0,460.0,474.0,562.0,717.0,806.0,841.0,869.0,967.0,951.0,1020.0,1041.0,1108.0,1161.0,1160.0,1203.0,1194.0,1281.0,1212.0,1103.0,1121.0,911.0,868,710.0,73.0,cu.cornell.edu
JB3JZlgAAAAJ,Eric Smith,"Professor of Economics, Univserity of Essex",essex.ac.uk,1525,358,16,10,21,10,,,,,,,,,,,,,,,,,4.0,8.0,19.0,18.0,29.0,30.0,33.0,36.0,40.0,44.0,43.0,56.0,51.0,68.0,67.0,84.0,87.0,115.0,87.0,77.0,72.0,76.0,62.0,72.0,93.0,62,66.0,3.0,uoe.essex.ac.uk
Jb4q5SIAAAAJ,Christina Marsh Dalton,"University of Georgia, Wake Forest University",wfu.edu,431,224,6,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,14.0,12.0,20.0,9.0,21.0,17.0,15.0,22.0,29.0,37.0,38.0,46.0,44.0,48,46.0,2.0,wfu.wfu.edu
JbhMyNUAAAAJ,Wenchao Jin,Sussex University,sussex.ac.uk,805,361,14,10,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,27.0,54.0,64.0,88.0,100.0,82.0,78.0,78.0,64.0,57,76.0,6.0,uos.sussex.ac.uk
JbNrxZYAAAAJ,Vojislav Maksimovic,University of Maryland,umd.edu,34265,11549,55,40,100,69,,,,,,,,,,,,,,,,,,,105.0,162.0,215.0,303.0,371.0,531.0,580.0,764.0,847.0,834.0,1090.0,1132.0,1191.0,1515.0,1591.0,2006.0,2024.0,2201.0,2214.0,2283.0,2257.0,2223.0,2178.0,2437,2204.0,243.0,uom.umd.edu
JBVQUOsAAAAJ,Jean-Marie Lozachmeur,Toulouse School of Economics,tse-fr.eu,991,350,17,11,24,13,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,17.0,22.0,23.0,48.0,31.0,38.0,61.0,63.0,56.0,52.0,56.0,84.0,49.0,70.0,59.0,54.0,82,77.0,6.0,tsoe.univ-tlse1.fr
Jb_oWXoAAAAJ,Thomas Le Barbanchon,Bocconi University,unibocconi.it,2084,1328,17,15,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,30.0,70.0,86.0,98.0,144.0,125.0,138.0,134.0,175.0,239.0,339,356.0,57.0,bu.unibocconi.it
jC9hMrEAAAAJ,Juliane Begenau,Stanford Graduate School of Business,stanford.edu,1232,1000,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,30.0,22.0,64.0,93.0,101.0,133.0,187.0,265,278.0,32.0,su.stanford.edu
JCA2LokAAAAJ,Karl Shell,"Thorne Professor of Economics, Cornell University",cornell.edu,8741,972,41,17,67,24,,,,,97.0,106.0,124.0,122.0,110.0,147.0,158.0,180.0,125.0,137.0,149.0,149.0,142.0,176.0,205.0,158.0,171.0,241.0,223.0,283.0,293.0,255.0,269.0,239.0,248.0,250.0,250.0,242.0,285.0,249.0,240.0,223.0,218.0,208.0,230.0,207.0,164.0,209,144.0,17.0,cu.cornell.edu
JCoGjEIAAAAJ,Steven Berry,"Professor of Economics, Yale University",yale.edu,22600,7203,35,27,47,37,,,,,,,,,,,,,,,,56.0,98.0,94.0,92.0,131.0,240.0,279.0,368.0,470.0,455.0,535.0,679.0,799.0,821.0,892.0,1135.0,970.0,1201.0,1193.0,1163.0,1127.0,1195.0,1081.0,1355.0,1301.0,1328.0,1511,1526.0,178.0,yu.yale.edu
jd3HIC4AAAAJ,Qingmin Liu,Columbia University,columbia.edu,1335,758,14,12,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,16.0,27.0,37.0,45.0,67.0,80.0,114.0,138.0,127.0,135.0,147.0,156,176.0,17.0,cu.columbia.edu
JDGdMyEAAAAJ,Vesna Prasnikar,"Research scientist, Comlabgames, Pittsburgh, USA",comlabgames.com,2576,359,8,4,8,2,,,,,,,,,,,,9.0,7.0,12.0,12.0,31.0,29.0,31.0,47.0,58.0,83.0,119.0,87.0,90.0,106.0,138.0,114.0,117.0,116.0,110.0,134.0,109.0,112.0,113.0,98.0,97.0,105.0,95.0,82.0,71.0,76.0,71,50.0,9.0,
jDLa-CUAAAAJ,Ehud Kalai,Northwestern University,kellogg.northwestern.edu,10766,1913,43,19,66,29,,,,,36.0,75.0,70.0,92.0,70.0,103.0,123.0,148.0,139.0,134.0,173.0,156.0,179.0,216.0,208.0,206.0,220.0,228.0,257.0,285.0,329.0,280.0,324.0,368.0,389.0,372.0,427.0,384.0,434.0,467.0,363.0,381.0,393.0,322.0,353.0,385.0,387.0,358,397.0,33.0,nu.northwestern.edu
jdlINQsAAAAJ,Tor-Erik Bakke,University of Oklahoma,ou.edu,897,552,8,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,25.0,33.0,31.0,39.0,53.0,55.0,71.0,88.0,103.0,87.0,120,134.0,20.0,uoo.ou.edu
jDt6AnoAAAAJ,David M. Frankel,"Professor of Economics, Melbourne Business School",mbs.edu,1483,376,14,8,16,7,,,,,,,,,,,,,,,,,,,,,11.0,43.0,33.0,37.0,38.0,49.0,54.0,63.0,63.0,60.0,56.0,57.0,75.0,66.0,63.0,90.0,80.0,98.0,68.0,62.0,73.0,72,95.0,6.0,uom.unimelb.edu.au
JDY5m6MAAAAJ,Marco Grotteria,London Business School,london.edu,167,166,6,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18.0,25.0,41,65.0,7.0,lbs.london.edu
JDZZdUAAAAAJ,Belen Villalonga,New York University Stern School of Business,nyu.edu,16940,5628,31,21,39,29,,,,,,,,,,,,,,,,,,,,,,,60.0,139.0,194.0,279.0,341.0,498.0,634.0,668.0,796.0,891.0,949.0,1038.0,1092.0,1178.0,1108.0,1143.0,1177.0,1141.0,1096.0,1073,1019.0,118.0,nyu.nyu.edu
jehPfXwAAAAJ,Jean-Paul Chavas,University of Wisconsin-Madison,wisc.edu,14883,3877,65,32,192,82,,,,,,59.0,76.0,103.0,114.0,144.0,149.0,173.0,157.0,174.0,191.0,197.0,219.0,195.0,225.0,268.0,251.0,325.0,291.0,269.0,308.0,338.0,378.0,349.0,408.0,492.0,524.0,568.0,530.0,604.0,623.0,642.0,706.0,650.0,730.0,695.0,686.0,834,818.0,109.0,uow.wisc.edu
jevskTUAAAAJ,George J. Mailath,University of Pennsylvania and Australian National University,econ.upenn.edu,12171,2400,43,22,68,42,,,,,,,,,,,,,46.0,88.0,82.0,121.0,133.0,203.0,228.0,205.0,250.0,298.0,338.0,321.0,390.0,375.0,387.0,420.0,476.0,548.0,595.0,581.0,608.0,601.0,606.0,515.0,530.0,576.0,454.0,503.0,449.0,445,495.0,54.0,uop.upenn.edu
JewglWsAAAAJ,James L Powell,"Professor of Economics, UC Berkeley",econ.berkeley.edu,13755,3398,39,23,50,37,,,,,,,,,48.0,63.0,59.0,47.0,78.0,107.0,118.0,137.0,130.0,157.0,194.0,223.0,214.0,317.0,310.0,350.0,372.0,420.0,340.0,521.0,451.0,603.0,590.0,549.0,639.0,654.0,602.0,641.0,564.0,604.0,636.0,582.0,566.0,722,818.0,70.0,uocb.berkeley.edu
je_YUZsAAAAJ,Jay Shambaugh,George Washington University,gwu.edu,7795,3325,31,27,43,40,,,,,,,,,,,,,,,,,,,,,,,,,24.0,65.0,64.0,80.0,145.0,243.0,301.0,343.0,355.0,458.0,440.0,562.0,585.0,551.0,546.0,737.0,619.0,687,653.0,71.0,gwu.gwu.edu
jFFaULUAAAAJ,Jose Mustre-del-Rio,Federal Reserve Bank of Kansas City,kc.frb.org,140,109,6,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,5.0,6.0,3.0,12.0,9.0,17.0,32.0,27,18.0,5.0,frbokc.kc.frb.org
jFJoZwQAAAAJ,Walter Beckert,Birkbeck University of London,bbk.ac.uk,337,166,9,7,9,3,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,2.0,1.0,2.0,6.0,12.0,8.0,6.0,8.0,5.0,11.0,12.0,15.0,14.0,31.0,22.0,33.0,25.0,16.0,50,38.0,3.0,buol.bbk.ac.uk
jFSAdygAAAAJ,Pau Milán,"Assistant Professor of Economics, Universitat Autònoma de Barcelona, MOVE, and Barcelona GSE",movebarcelona.eu,39,34,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,8.0,5,13.0,,
jG0PhDwAAAAJ,Navin Kartik,"Columbia University, Economics Department",columbia.edu,4199,2009,26,23,33,31,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,40.0,78.0,104.0,136.0,154.0,210.0,253.0,229.0,259.0,302.0,330.0,338.0,392.0,407.0,389,433.0,49.0,cu.columbia.edu
jGcfs_kAAAAJ,Ivan P.L. Png,National University of Singapore,nus.edu.sg,9396,2357,42,26,60,45,,,,,,,,,,,,26.0,26.0,52.0,63.0,59.0,69.0,81.0,103.0,102.0,145.0,112.0,177.0,213.0,269.0,330.0,367.0,385.0,407.0,422.0,416.0,410.0,417.0,444.0,424.0,467.0,452.0,440.0,442.0,476.0,414.0,444,509.0,63.0,nuos.nus.edu.sg
JGNmw2QAAAAJ,Martin Cherkes,Princeton University,princeton.edu,476,137,8,5,8,2,,,,,,,,,,7.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,14.0,12.0,18.0,28.0,26.0,37.0,40.0,31.0,37.0,32.0,35.0,33.0,18.0,25,25.0,1.0,pu.princeton.edu
JgnO7EgAAAAJ,Andrea Ajello,Board of Governors of the Federal Reserve System,frb.gov,415,273,6,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,10.0,17.0,12.0,14.0,34.0,47.0,46.0,49.0,55.0,50,61.0,11.0,ufrb.frb.gov
jgQuf6sAAAAJ,Shashwat Alok,Indian School of Business,isb.edu,409,381,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,12.0,22.0,28.0,60.0,101,145.0,25.0,isob.isb.edu
Jh-oGMwAAAAJ,David Neumark,"Distinguished Professor of Economics, UCI; Co-Director, CPIP",uci.edu,37297,11493,93,52,233,157,,,,,,,,,,,,,,,105.0,129.0,165.0,220.0,290.0,429.0,445.0,560.0,608.0,872.0,1000.0,999.0,1046.0,1331.0,1377.0,1384.0,1431.0,1545.0,1466.0,1728.0,1791.0,1894.0,1922.0,2158.0,2103.0,2316.0,2215.0,2167,2371.0,288.0,uoci.uci.edu
JH5WkqQAAAAJ,Martin Kaae Jensen,University of Nottingham,nottingham.ac.uk,837,478,12,9,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,20.0,16.0,42.0,31.0,20.0,60.0,67.0,69.0,96.0,107.0,99.0,89,77.0,10.0,uon.nottingham.ac.uk
jI102EAAAAAJ,Robin L. Lumsdaine,"Kogod School of Business, American University",american.edu,9571,1635,24,16,35,21,,,,,,,,,,,,,26.0,36.0,55.0,71.0,103.0,115.0,141.0,168.0,226.0,215.0,316.0,365.0,348.0,394.0,484.0,411.0,417.0,406.0,413.0,458.0,448.0,429.0,404.0,411.0,451.0,384.0,361.0,308.0,324.0,310,290.0,34.0,au.american.edu
ji20eNEAAAAJ,Maher Said,"Associate Professor of Economics, NYU Stern School of Business",nyu.edu,531,215,7,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,14.0,17.0,27.0,47.0,31.0,56.0,42.0,56.0,36.0,49.0,35.0,44,41.0,9.0,nyu.nyu.edu
JI8pOCwAAAAJ,Andres Zahler,Universidad Diego Portales,udp.cl,806,462,12,9,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,9.0,15.0,33.0,51.0,72.0,68.0,73.0,73.0,86.0,83.0,111,98.0,9.0,
JIOIEp0AAAAJ,Ernesto Dal Bo,"Professor of Business and Public Policy, UC Berkeley",berkeley.edu,5664,3128,25,22,31,26,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,39.0,69.0,100.0,144.0,152.0,219.0,243.0,264.0,317.0,345.0,387.0,508.0,515.0,643.0,668,716.0,70.0,uocb.berkeley.edu
jitVXE0AAAAJ,Kenneth W. Clements,"Winthrop Professor of Economics, Business School, The University of Western Australia",uwa.edu.au,4206,875,37,14,84,27,,,,,16.0,50.0,63.0,50.0,40.0,52.0,69.0,71.0,62.0,80.0,84.0,71.0,67.0,56.0,45.0,90.0,74.0,75.0,90.0,140.0,99.0,100.0,105.0,78.0,90.0,121.0,139.0,104.0,131.0,170.0,139.0,106.0,155.0,162.0,141.0,183.0,139.0,195,206.0,6.0,uowa.uwa.edu.au
JiWwB_IAAAAJ,Tom Smith,Professor,mq.edu.au,4276,1795,33,23,45,36,,,,,,,,,,,,,,24.0,20.0,21.0,48.0,36.0,56.0,68.0,47.0,81.0,71.0,104.0,84.0,113.0,104.0,79.0,119.0,101.0,113.0,126.0,135.0,125.0,127.0,179.0,205.0,222.0,291.0,324.0,341.0,376,412.0,45.0,mu.mq.edu.au
